"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"	"Quarter"
15	28	0.231282710632	"27.4.aE"	"Q3"
1	29	0.0937390998854	"27.4.aE"	"Q3"
2	29	0.149668543925	"27.4.aE"	"Q3"
3	29	0.184204347461	"27.4.aE"	"Q3"
4	29	0.203614763694	"27.4.aE"	"Q3"
5	29	0.214081091891	"27.4.aE"	"Q3"
6	29	0.219613647375	"27.4.aE"	"Q3"
7	29	0.222509380897	"27.4.aE"	"Q3"
8	29	0.224017405476	"27.4.aE"	"Q3"
9	29	0.224800724902	"27.4.aE"	"Q3"
10	29	0.225207067709	"27.4.aE"	"Q3"
11	29	0.225417711317	"27.4.aE"	"Q3"
12	29	0.225526867879	"27.4.aE"	"Q3"
13	29	0.225583422961	"27.4.aE"	"Q3"
14	29	0.225612721915	"27.4.aE"	"Q3"
15	29	0.225627899797	"27.4.aE"	"Q3"
1	30	0.0974328551687	"27.4.aE"	"Q3"
2	30	0.156409697084	"27.4.aE"	"Q3"
3	30	0.19270221825	"27.4.aE"	"Q3"
4	30	0.212964558493	"27.4.aE"	"Q3"
5	30	0.223804747942	"27.4.aE"	"Q3"
6	30	0.229487565326	"27.4.aE"	"Q3"
7	30	0.232436922089	"27.4.aE"	"Q3"
8	30	0.233959894195	"27.4.aE"	"Q3"
9	30	0.234744294878	"27.4.aE"	"Q3"
10	30	0.235147765788	"27.4.aE"	"Q3"
11	30	0.235355158531	"27.4.aE"	"Q3"
12	30	0.235461725989	"27.4.aE"	"Q3"
13	30	0.235516475284	"27.4.aE"	"Q3"
14	30	0.235544600303	"27.4.aE"	"Q3"
15	30	0.235559047607	"27.4.aE"	"Q3"
1	31	0.0920602117492	"27.4.aE"	"Q3"
2	31	0.146278726482	"27.4.aE"	"Q3"
3	31	0.179784073459	"27.4.aE"	"Q3"
4	31	0.198676871578	"27.4.aE"	"Q3"
5	31	0.208907373248	"27.4.aE"	"Q3"
6	31	0.214340403336	"27.4.aE"	"Q3"
7	31	0.217197713787	"27.4.aE"	"Q3"
8	31	0.218692968748	"27.4.aE"	"Q3"
9	31	0.219473448666	"27.4.aE"	"Q3"
10	31	0.219880297293	"27.4.aE"	"Q3"
11	31	0.220092233583	"27.4.aE"	"Q3"
12	31	0.220202596347	"27.4.aE"	"Q3"
13	31	0.220260055481	"27.4.aE"	"Q3"
14	31	0.220289968039	"27.4.aE"	"Q3"
15	31	0.220305539386	"27.4.aE"	"Q3"
1	32	0.092498001567	"27.4.aE"	"Q3"
2	32	0.149848740349	"27.4.aE"	"Q3"
3	32	0.185718151242	"27.4.aE"	"Q3"
4	32	0.206038777327	"27.4.aE"	"Q3"
5	32	0.217058322892	"27.4.aE"	"Q3"
6	32	0.222909829387	"27.4.aE"	"Q3"
7	32	0.225984607059	"27.4.aE"	"Q3"
8	32	0.227591689374	"27.4.aE"	"Q3"
9	32	0.228429350605	"27.4.aE"	"Q3"
10	32	0.228865345548	"27.4.aE"	"Q3"
11	32	0.229092109801	"27.4.aE"	"Q3"
12	32	0.229210006521	"27.4.aE"	"Q3"
13	32	0.229271289892	"27.4.aE"	"Q3"
14	32	0.229303142044	"27.4.aE"	"Q3"
15	32	0.229319696376	"27.4.aE"	"Q3"
1	33	0.0994881390455	"27.4.aE"	"Q3"
2	33	0.154343477231	"27.4.aE"	"Q3"
3	33	0.188734385159	"27.4.aE"	"Q3"
4	33	0.208687174068	"27.4.aE"	"Q3"
5	33	0.219864812252	"27.4.aE"	"Q3"
6	33	0.226019082068	"27.4.aE"	"Q3"
7	33	0.229377414219	"27.4.aE"	"Q3"
8	33	0.231201417436	"27.4.aE"	"Q3"
9	33	0.232189599723	"27.4.aE"	"Q3"
10	33	0.232724242329	"27.4.aE"	"Q3"
11	33	0.233013293853	"27.4.aE"	"Q3"
12	33	0.233169506882	"27.4.aE"	"Q3"
13	33	0.233253911783	"27.4.aE"	"Q3"
14	33	0.233299512183	"27.4.aE"	"Q3"
15	33	0.233324146636	"27.4.aE"	"Q3"
1	34	0.0988870253627	"27.4.aE"	"Q3"
2	34	0.153666672815	"27.4.aE"	"Q3"
3	34	0.188444295134	"27.4.aE"	"Q3"
4	34	0.208904755869	"27.4.aE"	"Q3"
5	34	0.220531571932	"27.4.aE"	"Q3"
6	34	0.227025111765	"27.4.aE"	"Q3"
7	34	0.23061909786	"27.4.aE"	"Q3"
8	34	0.232598693096	"27.4.aE"	"Q3"
9	34	0.233686232854	"27.4.aE"	"Q3"
10	34	0.234282854569	"27.4.aE"	"Q3"
11	34	0.234609907204	"27.4.aE"	"Q3"
12	34	0.234789113403	"27.4.aE"	"Q3"
13	34	0.234887285527	"27.4.aE"	"Q3"
14	34	0.23494105905	"27.4.aE"	"Q3"
15	34	0.23497051132	"27.4.aE"	"Q3"
1	35	0.0983957331486	"27.4.aE"	"Q3"
2	35	0.154477619898	"27.4.aE"	"Q3"
3	35	0.189685306611	"27.4.aE"	"Q3"
4	35	0.210026936596	"27.4.aE"	"Q3"
5	35	0.221348633161	"27.4.aE"	"Q3"
6	35	0.227535440654	"27.4.aE"	"Q3"
7	35	0.230884615181	"27.4.aE"	"Q3"
8	35	0.232688761578	"27.4.aE"	"Q3"
9	35	0.23365809905	"27.4.aE"	"Q3"
10	35	0.234178186617	"27.4.aE"	"Q3"
11	35	0.234457027676	"27.4.aE"	"Q3"
12	35	0.234606467115	"27.4.aE"	"Q3"
13	35	0.234686539325	"27.4.aE"	"Q3"
14	35	0.234729438526	"27.4.aE"	"Q3"
15	35	0.234752420654	"27.4.aE"	"Q3"
1	36	0.0947746638867	"27.4.aE"	"Q3"
2	36	0.149148621116	"27.4.aE"	"Q3"
3	36	0.183263352003	"27.4.aE"	"Q3"
4	36	0.202936664789	"27.4.aE"	"Q3"
5	36	0.213860370863	"27.4.aE"	"Q3"
6	36	0.219814243265	"27.4.aE"	"Q3"
7	36	0.223028696145	"27.4.aE"	"Q3"
8	36	0.224755578298	"27.4.aE"	"Q3"
9	36	0.225680878485	"27.4.aE"	"Q3"
10	36	0.226175986316	"27.4.aE"	"Q3"
11	36	0.226440711958	"27.4.aE"	"Q3"
12	36	0.226582200443	"27.4.aE"	"Q3"
13	36	0.226657806195	"27.4.aE"	"Q3"
14	36	0.22669820233	"27.4.aE"	"Q3"
15	36	0.226719784681	"27.4.aE"	"Q3"
1	37	0.0984513666223	"27.4.aE"	"Q3"
2	37	0.151358858829	"27.4.aE"	"Q3"
3	37	0.185267845204	"27.4.aE"	"Q3"
4	37	0.205545325005	"27.4.aE"	"Q3"
5	37	0.217289681357	"27.4.aE"	"Q3"
6	37	0.223982499662	"27.4.aE"	"Q3"
7	37	0.227763934653	"27.4.aE"	"Q3"
8	37	0.229890489067	"27.4.aE"	"Q3"
9	37	0.231083324177	"27.4.aE"	"Q3"
10	37	0.231751461657	"27.4.aE"	"Q3"
11	37	0.232125406142	"27.4.aE"	"Q3"
12	37	0.232334603669	"27.4.aE"	"Q3"
13	37	0.232451607165	"27.4.aE"	"Q3"
14	37	0.232517037823	"27.4.aE"	"Q3"
15	37	0.232553625117	"27.4.aE"	"Q3"
1	38	0.0956903568431	"27.4.aE"	"Q3"
2	38	0.148554473492	"27.4.aE"	"Q3"
3	38	0.181624981666	"27.4.aE"	"Q3"
4	38	0.200756401551	"27.4.aE"	"Q3"
5	38	0.211440316751	"27.4.aE"	"Q3"
6	38	0.217303822313	"27.4.aE"	"Q3"
7	38	0.220493129652	"27.4.aE"	"Q3"
8	38	0.222219728905	"27.4.aE"	"Q3"
9	38	0.223152124386	"27.4.aE"	"Q3"
10	38	0.223654961918	"27.4.aE"	"Q3"
11	38	0.223925945805	"27.4.aE"	"Q3"
12	38	0.224071925254	"27.4.aE"	"Q3"
13	38	0.224150548299	"27.4.aE"	"Q3"
14	38	0.224192889142	"27.4.aE"	"Q3"
15	38	0.224215689573	"27.4.aE"	"Q3"
1	39	0.0882997274808	"27.4.aE"	"Q3"
2	39	0.145870540576	"27.4.aE"	"Q3"
3	39	0.182254790493	"27.4.aE"	"Q3"
4	39	0.202923429672	"27.4.aE"	"Q3"
5	39	0.214124988646	"27.4.aE"	"Q3"
6	39	0.22006041125	"27.4.aE"	"Q3"
7	39	0.223170307016	"27.4.aE"	"Q3"
8	39	0.224790485103	"27.4.aE"	"Q3"
9	39	0.225632092909	"27.4.aE"	"Q3"
10	39	0.226068611316	"27.4.aE"	"Q3"
11	39	0.226294845128	"27.4.aE"	"Q3"
12	39	0.226412047866	"27.4.aE"	"Q3"
13	39	0.226472753303	"27.4.aE"	"Q3"
14	39	0.226504192441	"27.4.aE"	"Q3"
15	39	0.226520473754	"27.4.aE"	"Q3"
1	40	0.0966930292701	"27.4.aE"	"Q3"
2	40	0.154020698176	"27.4.aE"	"Q3"
3	40	0.189638750748	"27.4.aE"	"Q3"
4	40	0.209825788361	"27.4.aE"	"Q3"
5	40	0.220810530166	"27.4.aE"	"Q3"
6	40	0.226671551772	"27.4.aE"	"Q3"
7	40	0.229768058246	"27.4.aE"	"Q3"
8	40	0.231395766447	"27.4.aE"	"Q3"
9	40	0.232249153964	"27.4.aE"	"Q3"
10	40	0.232695967209	"27.4.aE"	"Q3"
11	40	0.232929742307	"27.4.aE"	"Q3"
12	40	0.233052009492	"27.4.aE"	"Q3"
13	40	0.233115944353	"27.4.aE"	"Q3"
14	40	0.233149373223	"27.4.aE"	"Q3"
15	40	0.233166850862	"27.4.aE"	"Q3"
1	41	0.0935649086768	"27.4.aE"	"Q3"
2	41	0.152149543723	"27.4.aE"	"Q3"
3	41	0.188990404597	"27.4.aE"	"Q3"
4	41	0.209956600018	"27.4.aE"	"Q3"
5	41	0.221372485623	"27.4.aE"	"Q3"
6	41	0.227457342025	"27.4.aE"	"Q3"
7	41	0.23066624535	"27.4.aE"	"Q3"
8	41	0.232349288422	"27.4.aE"	"Q3"
9	41	0.233229550897	"27.4.aE"	"Q3"
10	41	0.233689273255	"27.4.aE"	"Q3"
11	41	0.23392918398	"27.4.aE"	"Q3"
12	41	0.234054334368	"27.4.aE"	"Q3"
13	41	0.234119606136	"27.4.aE"	"Q3"
14	41	0.234153644758	"27.4.aE"	"Q3"
15	41	0.234171394592	"27.4.aE"	"Q3"
1	42	0.0996232984699	"27.4.aE"	"Q3"
2	42	0.158158200853	"27.4.aE"	"Q3"
3	42	0.194546205866	"27.4.aE"	"Q3"
4	42	0.215216435415	"27.4.aE"	"Q3"
5	42	0.22649732021	"27.4.aE"	"Q3"
6	42	0.232535817649	"27.4.aE"	"Q3"
7	42	0.235736767761	"27.4.aE"	"Q3"
8	42	0.237425082257	"27.4.aE"	"Q3"
9	42	0.238313258136	"27.4.aE"	"Q3"
10	42	0.238779870053	"27.4.aE"	"Q3"
11	42	0.23902483545	"27.4.aE"	"Q3"
12	42	0.239153391457	"27.4.aE"	"Q3"
13	42	0.239220843557	"27.4.aE"	"Q3"
14	42	0.239256231412	"27.4.aE"	"Q3"
15	42	0.239274796191	"27.4.aE"	"Q3"
1	43	0.0901126962165	"27.4.aE"	"Q3"
2	43	0.14775622737	"27.4.aE"	"Q3"
3	43	0.184002445083	"27.4.aE"	"Q3"
4	43	0.204545170474	"27.4.aE"	"Q3"
5	43	0.215666434158	"27.4.aE"	"Q3"
6	43	0.221556395745	"27.4.aE"	"Q3"
7	43	0.224641849182	"27.4.aE"	"Q3"
8	43	0.22624920744	"27.4.aE"	"Q3"
9	43	0.227084174562	"27.4.aE"	"Q3"
10	43	0.227517275146	"27.4.aE"	"Q3"
11	43	0.227741755844	"27.4.aE"	"Q3"
12	43	0.227858061011	"27.4.aE"	"Q3"
13	43	0.227918307385	"27.4.aE"	"Q3"
14	43	0.227949511884	"27.4.aE"	"Q3"
15	43	0.227965673318	"27.4.aE"	"Q3"
1	44	0.093268393048	"27.4.aE"	"Q3"
2	44	0.146778798854	"27.4.aE"	"Q3"
3	44	0.180365867656	"27.4.aE"	"Q3"
4	44	0.199744423351	"27.4.aE"	"Q3"
5	44	0.210509978016	"27.4.aE"	"Q3"
6	44	0.216380675602	"27.4.aE"	"Q3"
7	44	0.219551848925	"27.4.aE"	"Q3"
8	44	0.221256348271	"27.4.aE"	"Q3"
9	44	0.22217011783	"27.4.aE"	"Q3"
10	44	0.222659302387	"27.4.aE"	"Q3"
11	44	0.222920992417	"27.4.aE"	"Q3"
12	44	0.223060928603	"27.4.aE"	"Q3"
13	44	0.223135742327	"27.4.aE"	"Q3"
14	44	0.223175735288	"27.4.aE"	"Q3"
15	44	0.223197112925	"27.4.aE"	"Q3"
1	45	0.0966809429195	"27.4.aE"	"Q3"
2	45	0.149843599756	"27.4.aE"	"Q3"
3	45	0.18269240414	"27.4.aE"	"Q3"
4	45	0.20143741131	"27.4.aE"	"Q3"
5	45	0.211760301626	"27.4.aE"	"Q3"
6	45	0.217347240824	"27.4.aE"	"Q3"
7	45	0.220344391475	"27.4.aE"	"Q3"
8	45	0.221944868847	"27.4.aE"	"Q3"
9	45	0.222797465812	"27.4.aE"	"Q3"
10	45	0.223251078711	"27.4.aE"	"Q3"
11	45	0.223492254874	"27.4.aE"	"Q3"
12	45	0.223620437209	"27.4.aE"	"Q3"
13	45	0.223688551713	"27.4.aE"	"Q3"
14	45	0.223724743271	"27.4.aE"	"Q3"
15	45	0.223743972052	"27.4.aE"	"Q3"
1	46	0.0932401797816	"27.4.aE"	"Q3"
2	46	0.149466572025	"27.4.aE"	"Q3"
3	46	0.185425599058	"27.4.aE"	"Q3"
4	46	0.206445695694	"27.4.aE"	"Q3"
5	46	0.218244383046	"27.4.aE"	"Q3"
6	46	0.224735776664	"27.4.aE"	"Q3"
7	46	0.228270610306	"27.4.aE"	"Q3"
8	46	0.230185082149	"27.4.aE"	"Q3"
9	46	0.231218984419	"27.4.aE"	"Q3"
10	46	0.23177648073	"27.4.aE"	"Q3"
11	46	0.232076843612	"27.4.aE"	"Q3"
12	46	0.232238598747	"27.4.aE"	"Q3"
13	46	0.232325688371	"27.4.aE"	"Q3"
14	46	0.23237257177	"27.4.aE"	"Q3"
15	46	0.232397809006	"27.4.aE"	"Q3"
1	47	0.0949947262271	"27.4.aE"	"Q3"
2	47	0.14989950365	"27.4.aE"	"Q3"
3	47	0.184756186613	"27.4.aE"	"Q3"
4	47	0.20511130877	"27.4.aE"	"Q3"
5	47	0.216557020614	"27.4.aE"	"Q3"
6	47	0.222873708923	"27.4.aE"	"Q3"
7	47	0.226326280449	"27.4.aE"	"Q3"
8	47	0.228203795975	"27.4.aE"	"Q3"
9	47	0.22922202118	"27.4.aE"	"Q3"
10	47	0.229773425786	"27.4.aE"	"Q3"
11	47	0.230071796098	"27.4.aE"	"Q3"
12	47	0.230233178688	"27.4.aE"	"Q3"
13	47	0.230320447348	"27.4.aE"	"Q3"
14	47	0.230367632592	"27.4.aE"	"Q3"
15	47	0.23039314345	"27.4.aE"	"Q3"
1	48	0.0935339287213	"27.4.aE"	"Q3"
2	48	0.146897522755	"27.4.aE"	"Q3"
3	48	0.179912943894	"27.4.aE"	"Q3"
4	48	0.198660757435	"27.4.aE"	"Q3"
5	48	0.208908321628	"27.4.aE"	"Q3"
6	48	0.214407016567	"27.4.aE"	"Q3"
7	48	0.217330119598	"27.4.aE"	"Q3"
8	48	0.218876584823	"27.4.aE"	"Q3"
9	48	0.219692695983	"27.4.aE"	"Q3"
10	48	0.220122816164	"27.4.aE"	"Q3"
11	48	0.220349349423	"27.4.aE"	"Q3"
12	48	0.220468615619	"27.4.aE"	"Q3"
13	48	0.220531395478	"27.4.aE"	"Q3"
14	48	0.220564438514	"27.4.aE"	"Q3"
15	48	0.2205818292	"27.4.aE"	"Q3"
1	49	0.101292147701	"27.4.aE"	"Q3"
2	49	0.158808404616	"27.4.aE"	"Q3"
3	49	0.194660221095	"27.4.aE"	"Q3"
4	49	0.215215136234	"27.4.aE"	"Q3"
5	49	0.226566859101	"27.4.aE"	"Q3"
6	49	0.232722362452	"27.4.aE"	"Q3"
7	49	0.236029253533	"27.4.aE"	"Q3"
8	49	0.237797215948	"27.4.aE"	"Q3"
9	49	0.238740019059	"27.4.aE"	"Q3"
10	49	0.239242113023	"27.4.aE"	"Q3"
11	49	0.239509314894	"27.4.aE"	"Q3"
12	49	0.239651459277	"27.4.aE"	"Q3"
13	49	0.239727061165	"27.4.aE"	"Q3"
14	49	0.239767267009	"27.4.aE"	"Q3"
15	49	0.239788647668	"27.4.aE"	"Q3"
1	50	0.097791552791	"27.4.aE"	"Q3"
2	50	0.155250436459	"27.4.aE"	"Q3"
3	50	0.191504396162	"27.4.aE"	"Q3"
4	50	0.212460960993	"27.4.aE"	"Q3"
5	50	0.224107707926	"27.4.aE"	"Q3"
6	50	0.230456866235	"27.4.aE"	"Q3"
7	50	0.233884141075	"27.4.aE"	"Q3"
8	50	0.235724696991	"27.4.aE"	"Q3"
9	50	0.236710457396	"27.4.aE"	"Q3"
10	50	0.237237649548	"27.4.aE"	"Q3"
11	50	0.237519380168	"27.4.aE"	"Q3"
12	50	0.237669875138	"27.4.aE"	"Q3"
13	50	0.237750249105	"27.4.aE"	"Q3"
14	50	0.237793168975	"27.4.aE"	"Q3"
15	50	0.237816086856	"27.4.aE"	"Q3"
1	51	0.0956121177593	"27.4.aE"	"Q3"
2	51	0.150668343407	"27.4.aE"	"Q3"
3	51	0.184719874289	"27.4.aE"	"Q3"
4	51	0.204017062036	"27.4.aE"	"Q3"
5	51	0.214536496978	"27.4.aE"	"Q3"
6	51	0.220164259151	"27.4.aE"	"Q3"
7	51	0.223146706673	"27.4.aE"	"Q3"
8	51	0.224719605331	"27.4.aE"	"Q3"
9	51	0.225547041076	"27.4.aE"	"Q3"
10	51	0.225981748408	"27.4.aE"	"Q3"
11	51	0.226209972284	"27.4.aE"	"Q3"
12	51	0.226329748006	"27.4.aE"	"Q3"
13	51	0.226392596453	"27.4.aE"	"Q3"
14	51	0.226425570883	"27.4.aE"	"Q3"
15	51	0.226442870541	"27.4.aE"	"Q3"
1	52	0.0968938312709	"27.4.aE"	"Q3"
2	52	0.153365213637	"27.4.aE"	"Q3"
3	52	0.189732505557	"27.4.aE"	"Q3"
4	52	0.211298006793	"27.4.aE"	"Q3"
5	52	0.223613377933	"27.4.aE"	"Q3"
6	52	0.230515049661	"27.4.aE"	"Q3"
7	52	0.234344941476	"27.4.aE"	"Q3"
8	52	0.236459084184	"27.4.aE"	"Q3"
9	52	0.237622799009	"27.4.aE"	"Q3"
10	52	0.238262366354	"27.4.aE"	"Q3"
11	52	0.238613569672	"27.4.aE"	"Q3"
12	52	0.238806335422	"27.4.aE"	"Q3"
13	52	0.238912112355	"27.4.aE"	"Q3"
14	52	0.238970147582	"27.4.aE"	"Q3"
15	52	0.239001986572	"27.4.aE"	"Q3"
1	53	0.0892124818183	"27.4.aE"	"Q3"
2	53	0.143621745912	"27.4.aE"	"Q3"
3	53	0.178693080927	"27.4.aE"	"Q3"
4	53	0.199342118787	"27.4.aE"	"Q3"
5	53	0.211010779735	"27.4.aE"	"Q3"
6	53	0.217471948862	"27.4.aE"	"Q3"
7	53	0.221012214291	"27.4.aE"	"Q3"
8	53	0.22294128718	"27.4.aE"	"Q3"
9	53	0.22398931463	"27.4.aE"	"Q3"
10	53	0.224557779764	"27.4.aE"	"Q3"
11	53	0.22486585822	"27.4.aE"	"Q3"
12	53	0.225032743077	"27.4.aE"	"Q3"
13	53	0.225123121206	"27.4.aE"	"Q3"
14	53	0.22517205971	"27.4.aE"	"Q3"
15	53	0.22519855728	"27.4.aE"	"Q3"
1	54	0.0960898204569	"27.4.aE"	"Q3"
2	54	0.150542177058	"27.4.aE"	"Q3"
3	54	0.18476526824	"27.4.aE"	"Q3"
4	54	0.204584194631	"27.4.aE"	"Q3"
5	54	0.21564597899	"27.4.aE"	"Q3"
6	54	0.221708919254	"27.4.aE"	"Q3"
7	54	0.225001148419	"27.4.aE"	"Q3"
8	54	0.226780127653	"27.4.aE"	"Q3"
9	54	0.227738917969	"27.4.aE"	"Q3"
10	54	0.228254947207	"27.4.aE"	"Q3"
11	54	0.228532472527	"27.4.aE"	"Q3"
12	54	0.228681668818	"27.4.aE"	"Q3"
13	54	0.228761858896	"27.4.aE"	"Q3"
14	54	0.228804954544	"27.4.aE"	"Q3"
15	54	0.228828113522	"27.4.aE"	"Q3"
1	55	0.0928584447728	"27.4.aE"	"Q3"
2	55	0.148344732242	"27.4.aE"	"Q3"
3	55	0.184116328868	"27.4.aE"	"Q3"
4	55	0.205260657916	"27.4.aE"	"Q3"
5	55	0.217274992837	"27.4.aE"	"Q3"
6	55	0.223968737109	"27.4.aE"	"Q3"
7	55	0.22766022609	"27.4.aE"	"Q3"
8	55	0.229684998823	"27.4.aE"	"Q3"
9	55	0.230792344947	"27.4.aE"	"Q3"
10	55	0.231396995875	"27.4.aE"	"Q3"
11	55	0.231726874214	"27.4.aE"	"Q3"
12	55	0.231906761486	"27.4.aE"	"Q3"
13	55	0.232004831642	"27.4.aE"	"Q3"
14	55	0.232058289712	"27.4.aE"	"Q3"
15	55	0.232087427527	"27.4.aE"	"Q3"
1	56	0.0889083464028	"27.4.aE"	"Q3"
2	56	0.143339049402	"27.4.aE"	"Q3"
3	56	0.177129691789	"27.4.aE"	"Q3"
4	56	0.196150824262	"27.4.aE"	"Q3"
5	56	0.206406290928	"27.4.aE"	"Q3"
6	56	0.211822722338	"27.4.aE"	"Q3"
7	56	0.21465419361	"27.4.aE"	"Q3"
8	56	0.216126675104	"27.4.aE"	"Q3"
9	56	0.216890387383	"27.4.aE"	"Q3"
10	56	0.217285948887	"27.4.aE"	"Q3"
11	56	0.217490683376	"27.4.aE"	"Q3"
12	56	0.217596611019	"27.4.aE"	"Q3"
13	56	0.217651406608	"27.4.aE"	"Q3"
14	56	0.217679749195	"27.4.aE"	"Q3"
15	56	0.217694408434	"27.4.aE"	"Q3"
1	57	0.0934431773956	"27.4.aE"	"Q3"
2	57	0.151589239464	"27.4.aE"	"Q3"
3	57	0.187105247379	"27.4.aE"	"Q3"
4	57	0.206661646745	"27.4.aE"	"Q3"
5	57	0.216956579045	"27.4.aE"	"Q3"
6	57	0.222262739912	"27.4.aE"	"Q3"
7	57	0.224969584236	"27.4.aE"	"Q3"
8	57	0.226343392749	"27.4.aE"	"Q3"
9	57	0.227038862093	"27.4.aE"	"Q3"
10	57	0.227390480178	"27.4.aE"	"Q3"
11	57	0.227568137457	"27.4.aE"	"Q3"
12	57	0.227657870598	"27.4.aE"	"Q3"
13	57	0.227703186551	"27.4.aE"	"Q3"
14	57	0.227726069564	"27.4.aE"	"Q3"
15	57	0.22773762422	"27.4.aE"	"Q3"
1	58	0.0946314553196	"27.4.aE"	"Q3"
2	58	0.150268202868	"27.4.aE"	"Q3"
3	58	0.184566802153	"27.4.aE"	"Q3"
4	58	0.203858082154	"27.4.aE"	"Q3"
5	58	0.214278159471	"27.4.aE"	"Q3"
6	58	0.219798219118	"27.4.aE"	"Q3"
7	58	0.222694257453	"27.4.aE"	"Q3"
8	58	0.224206149708	"27.4.aE"	"Q3"
9	58	0.224993440942	"27.4.aE"	"Q3"
10	58	0.22540287199	"27.4.aE"	"Q3"
11	58	0.225615652253	"27.4.aE"	"Q3"
12	58	0.225726194692	"27.4.aE"	"Q3"
13	58	0.225783612607	"27.4.aE"	"Q3"
14	58	0.225813433772	"27.4.aE"	"Q3"
15	58	0.22582892124	"27.4.aE"	"Q3"
1	59	0.0964540254642	"27.4.aE"	"Q3"
2	59	0.15143467135	"27.4.aE"	"Q3"
3	59	0.185938433224	"27.4.aE"	"Q3"
4	59	0.205864489125	"27.4.aE"	"Q3"
5	59	0.216949666678	"27.4.aE"	"Q3"
6	59	0.223004338453	"27.4.aE"	"Q3"
7	59	0.226280421035	"27.4.aE"	"Q3"
8	59	0.228044357286	"27.4.aE"	"Q3"
9	59	0.228991643407	"27.4.aE"	"Q3"
10	59	0.229499660721	"27.4.aE"	"Q3"
11	59	0.229771902774	"27.4.aE"	"Q3"
12	59	0.229917737364	"27.4.aE"	"Q3"
13	59	0.229995841534	"27.4.aE"	"Q3"
14	59	0.230037666813	"27.4.aE"	"Q3"
15	59	0.230060063161	"27.4.aE"	"Q3"
1	60	0.0961436775497	"27.4.aE"	"Q3"
2	60	0.150150149771	"27.4.aE"	"Q3"
3	60	0.183426426563	"27.4.aE"	"Q3"
4	60	0.202283071145	"27.4.aE"	"Q3"
5	60	0.212578097989	"27.4.aE"	"Q3"
6	60	0.218098289853	"27.4.aE"	"Q3"
7	60	0.221031381319	"27.4.aE"	"Q3"
8	60	0.222582554064	"27.4.aE"	"Q3"
9	60	0.223400896253	"27.4.aE"	"Q3"
10	60	0.223832073037	"27.4.aE"	"Q3"
11	60	0.224059103964	"27.4.aE"	"Q3"
12	60	0.22417860232	"27.4.aE"	"Q3"
13	60	0.224241488981	"27.4.aE"	"Q3"
14	60	0.224274580212	"27.4.aE"	"Q3"
15	60	0.224291992069	"27.4.aE"	"Q3"
1	61	0.0946940047073	"27.4.aE"	"Q3"
2	61	0.148280683971	"27.4.aE"	"Q3"
3	61	0.182433554068	"27.4.aE"	"Q3"
4	61	0.202544075734	"27.4.aE"	"Q3"
5	61	0.213966673055	"27.4.aE"	"Q3"
6	61	0.22033901585	"27.4.aE"	"Q3"
7	61	0.223860825317	"27.4.aE"	"Q3"
8	61	0.225797539053	"27.4.aE"	"Q3"
9	61	0.226859715394	"27.4.aE"	"Q3"
10	61	0.227441408456	"27.4.aE"	"Q3"
11	61	0.227759715323	"27.4.aE"	"Q3"
12	61	0.227933819773	"27.4.aE"	"Q3"
13	61	0.228029027226	"27.4.aE"	"Q3"
14	61	0.228081083834	"27.4.aE"	"Q3"
15	61	0.22810954483	"27.4.aE"	"Q3"
1	62	0.100265502783	"27.4.aE"	"Q3"
2	62	0.152562498446	"27.4.aE"	"Q3"
3	62	0.185500887451	"27.4.aE"	"Q3"
4	62	0.204895155924	"27.4.aE"	"Q3"
5	62	0.215967891926	"27.4.aE"	"Q3"
6	62	0.222192508422	"27.4.aE"	"Q3"
7	62	0.225663382894	"27.4.aE"	"Q3"
8	62	0.227590318397	"27.4.aE"	"Q3"
9	62	0.228657559737	"27.4.aE"	"Q3"
10	62	0.229247886315	"27.4.aE"	"Q3"
11	62	0.229574181737	"27.4.aE"	"Q3"
12	62	0.229754466187	"27.4.aE"	"Q3"
13	62	0.229854055113	"27.4.aE"	"Q3"
14	62	0.229909061318	"27.4.aE"	"Q3"
15	62	0.229939441021	"27.4.aE"	"Q3"
1	63	0.0944822943525	"27.4.aE"	"Q3"
2	63	0.150610367029	"27.4.aE"	"Q3"
3	63	0.186573339923	"27.4.aE"	"Q3"
4	63	0.207699254414	"27.4.aE"	"Q3"
5	63	0.219630265869	"27.4.aE"	"Q3"
6	63	0.226238161311	"27.4.aE"	"Q3"
7	63	0.229861123063	"27.4.aE"	"Q3"
8	63	0.231836934167	"27.4.aE"	"Q3"
9	63	0.232911385549	"27.4.aE"	"Q3"
10	63	0.233494777782	"27.4.aE"	"Q3"
11	63	0.233811278095	"27.4.aE"	"Q3"
12	63	0.233982907911	"27.4.aE"	"Q3"
13	63	0.234075955645	"27.4.aE"	"Q3"
14	63	0.234126394094	"27.4.aE"	"Q3"
15	63	0.234153733349	"27.4.aE"	"Q3"
1	64	0.0912690445352	"27.4.aE"	"Q3"
2	64	0.143517406872	"27.4.aE"	"Q3"
3	64	0.176285137765	"27.4.aE"	"Q3"
4	64	0.19517990151	"27.4.aE"	"Q3"
5	64	0.205671791581	"27.4.aE"	"Q3"
6	64	0.21139094274	"27.4.aE"	"Q3"
7	64	0.214479114675	"27.4.aE"	"Q3"
8	64	0.21613842058	"27.4.aE"	"Q3"
9	64	0.217027661144	"27.4.aE"	"Q3"
