"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"	"Quarter"
10	277	29.193126271851	"27.4.aE"	"Q4"
11	277	29.203899353233	"27.4.aE"	"Q4"
12	277	29.209737001344	"27.4.aE"	"Q4"
13	277	29.21290049505	"27.4.aE"	"Q4"
14	277	29.21461489789	"27.4.aE"	"Q4"
15	277	29.215544009536	"27.4.aE"	"Q4"
1	278	22.850980679002	"27.4.aE"	"Q4"
2	278	25.952769692896	"27.4.aE"	"Q4"
3	278	27.535935086448	"27.4.aE"	"Q4"
4	278	28.360389450583	"27.4.aE"	"Q4"
5	278	28.793685458399	"27.4.aE"	"Q4"
6	278	29.022435635293	"27.4.aE"	"Q4"
7	278	29.14347829294	"27.4.aE"	"Q4"
8	278	29.207604519333	"27.4.aE"	"Q4"
9	278	29.241598813867	"27.4.aE"	"Q4"
10	278	29.259625689954	"27.4.aE"	"Q4"
11	278	29.269186861966	"27.4.aE"	"Q4"
12	278	29.274258428878	"27.4.aE"	"Q4"
13	278	29.276948690937	"27.4.aE"	"Q4"
14	278	29.27837580393	"27.4.aE"	"Q4"
15	278	29.279132860185	"27.4.aE"	"Q4"
1	279	22.609899709161	"27.4.aE"	"Q4"
2	279	25.664411558927	"27.4.aE"	"Q4"
3	279	27.222039421121	"27.4.aE"	"Q4"
4	279	28.032591729376	"27.4.aE"	"Q4"
5	279	28.458293936636	"27.4.aE"	"Q4"
6	279	28.68289052209	"27.4.aE"	"Q4"
7	279	28.80166062343	"27.4.aE"	"Q4"
8	279	28.864543789303	"27.4.aE"	"Q4"
9	279	28.897858514788	"27.4.aE"	"Q4"
10	279	28.915514129892	"27.4.aE"	"Q4"
11	279	28.924872624569	"27.4.aE"	"Q4"
12	279	28.929833629457	"27.4.aE"	"Q4"
13	279	28.932463623549	"27.4.aE"	"Q4"
14	279	28.933857907613	"27.4.aE"	"Q4"
15	279	28.934597093697	"27.4.aE"	"Q4"
1	280	22.145284653434	"27.4.aE"	"Q4"
2	280	25.312961051941	"27.4.aE"	"Q4"
3	280	26.91750000307	"27.4.aE"	"Q4"
4	280	27.743611360396	"27.4.aE"	"Q4"
5	280	28.172082467226	"27.4.aE"	"Q4"
6	280	28.395110346851	"27.4.aE"	"Q4"
7	280	28.511410548741	"27.4.aE"	"Q4"
8	280	28.572112658459	"27.4.aE"	"Q4"
9	280	28.603810898319	"27.4.aE"	"Q4"
10	280	28.620367632255	"27.4.aE"	"Q4"
11	280	28.629016725053	"27.4.aE"	"Q4"
12	280	28.633535241347	"27.4.aE"	"Q4"
13	280	28.635895917991	"27.4.aE"	"Q4"
14	280	28.637129264681	"27.4.aE"	"Q4"
15	280	28.637773638715	"27.4.aE"	"Q4"
1	281	23.805753978369	"27.4.aE"	"Q4"
2	281	27.041717897447	"27.4.aE"	"Q4"
3	281	28.665351599865	"27.4.aE"	"Q4"
4	281	29.494899536591	"27.4.aE"	"Q4"
5	281	29.922196990653	"27.4.aE"	"Q4"
6	281	30.143165861762	"27.4.aE"	"Q4"
7	281	30.25766184634	"27.4.aE"	"Q4"
8	281	30.317048277703	"27.4.aE"	"Q4"
9	281	30.347866632561	"27.4.aE"	"Q4"
10	281	30.363863983748	"27.4.aE"	"Q4"
11	281	30.372169124537	"27.4.aE"	"Q4"
12	281	30.376481108982	"27.4.aE"	"Q4"
13	281	30.378719951756	"27.4.aE"	"Q4"
14	281	30.379882412851	"27.4.aE"	"Q4"
15	281	30.380485996727	"27.4.aE"	"Q4"
1	282	22.880296892611	"27.4.aE"	"Q4"
2	282	26.041604943719	"27.4.aE"	"Q4"
3	282	27.672173627193	"27.4.aE"	"Q4"
4	282	28.530443208168	"27.4.aE"	"Q4"
5	282	28.986433583186	"27.4.aE"	"Q4"
6	282	29.229820893647	"27.4.aE"	"Q4"
7	282	29.360040571842	"27.4.aE"	"Q4"
8	282	29.429799502067	"27.4.aE"	"Q4"
9	282	29.467194360448	"27.4.aE"	"Q4"
10	282	29.487247299653	"27.4.aE"	"Q4"
11	282	29.49800269974	"27.4.aE"	"Q4"
12	282	29.503771947993	"27.4.aE"	"Q4"
13	282	29.506866768983	"27.4.aE"	"Q4"
14	282	29.508526984702	"27.4.aE"	"Q4"
15	282	29.509417620835	"27.4.aE"	"Q4"
1	283	22.912217638788	"27.4.aE"	"Q4"
2	283	26.037689273825	"27.4.aE"	"Q4"
3	283	27.671240732633	"27.4.aE"	"Q4"
4	283	28.544445897662	"27.4.aE"	"Q4"
5	283	29.016116021998	"27.4.aE"	"Q4"
6	283	29.272237454294	"27.4.aE"	"Q4"
7	283	29.411697490644	"27.4.aE"	"Q4"
8	283	29.487746291166	"27.4.aE"	"Q4"
9	283	29.529249302276	"27.4.aE"	"Q4"
10	283	29.551908986498	"27.4.aE"	"Q4"
11	283	29.564283549858	"27.4.aE"	"Q4"
12	283	29.571042222374	"27.4.aE"	"Q4"
13	283	29.574733895182	"27.4.aE"	"Q4"
14	283	29.57675041053	"27.4.aE"	"Q4"
15	283	29.577851921656	"27.4.aE"	"Q4"
1	284	22.63304913398	"27.4.aE"	"Q4"
2	284	25.607751045151	"27.4.aE"	"Q4"
3	284	27.152874130375	"27.4.aE"	"Q4"
4	284	27.974761422368	"27.4.aE"	"Q4"
5	284	28.416788820026	"27.4.aE"	"Q4"
6	284	28.655839490255	"27.4.aE"	"Q4"
7	284	28.785493208017	"27.4.aE"	"Q4"
8	284	28.855921536477	"27.4.aE"	"Q4"
9	284	28.89421005989	"27.4.aE"	"Q4"
10	284	28.915035004495	"27.4.aE"	"Q4"
11	284	28.926364336128	"27.4.aE"	"Q4"
12	284	28.932528609091	"27.4.aE"	"Q4"
13	284	28.935882820982	"27.4.aE"	"Q4"
14	284	28.937708044349	"27.4.aE"	"Q4"
15	284	28.938701276424	"27.4.aE"	"Q4"
1	285	22.638646180435	"27.4.aE"	"Q4"
2	285	25.756695533666	"27.4.aE"	"Q4"
3	285	27.397678889953	"27.4.aE"	"Q4"
4	285	28.2811721466	"27.4.aE"	"Q4"
5	285	28.761918325216	"27.4.aE"	"Q4"
6	285	29.024924031376	"27.4.aE"	"Q4"
7	285	29.169217102245	"27.4.aE"	"Q4"
8	285	29.248501465644	"27.4.aE"	"Q4"
9	285	29.292101740864	"27.4.aE"	"Q4"
10	285	29.316089379049	"27.4.aE"	"Q4"
11	285	29.329289975018	"27.4.aE"	"Q4"
12	285	29.336555362778	"27.4.aE"	"Q4"
13	285	29.340554410739	"27.4.aE"	"Q4"
14	285	29.342755675782	"27.4.aE"	"Q4"
15	285	29.343967383618	"27.4.aE"	"Q4"
1	286	23.052514777947	"27.4.aE"	"Q4"
2	286	26.200007922285	"27.4.aE"	"Q4"
3	286	27.816592308256	"27.4.aE"	"Q4"
4	286	28.664059287384	"27.4.aE"	"Q4"
5	286	29.112514960895	"27.4.aE"	"Q4"
6	286	29.350929492808	"27.4.aE"	"Q4"
7	286	29.477981639612	"27.4.aE"	"Q4"
8	286	29.545772892216	"27.4.aE"	"Q4"
9	286	29.581968175693	"27.4.aE"	"Q4"
10	286	29.601300434555	"27.4.aE"	"Q4"
11	286	29.611627914183	"27.4.aE"	"Q4"
12	286	29.617145503455	"27.4.aE"	"Q4"
13	286	29.620093503552	"27.4.aE"	"Q4"
14	286	29.62166863919	"27.4.aE"	"Q4"
15	286	29.622510257185	"27.4.aE"	"Q4"
1	287	23.097015216024	"27.4.aE"	"Q4"
2	287	26.170424478222	"27.4.aE"	"Q4"
3	287	27.763438669632	"27.4.aE"	"Q4"
4	287	28.608251002522	"27.4.aE"	"Q4"
5	287	29.061041052596	"27.4.aE"	"Q4"
6	287	29.305009777216	"27.4.aE"	"Q4"
7	287	29.436825682831	"27.4.aE"	"Q4"
8	287	29.508149704803	"27.4.aE"	"Q4"
9	287	29.546772493137	"27.4.aE"	"Q4"
10	287	29.567695997639	"27.4.aE"	"Q4"
11	287	29.579033674618	"27.4.aE"	"Q4"
12	287	29.585177901018	"27.4.aE"	"Q4"
13	287	29.588507863169	"27.4.aE"	"Q4"
14	287	29.590312654808	"27.4.aE"	"Q4"
15	287	29.591290845088	"27.4.aE"	"Q4"
1	288	22.934479924259	"27.4.aE"	"Q4"
2	288	26.278918698374	"27.4.aE"	"Q4"
3	288	27.994858601756	"27.4.aE"	"Q4"
4	288	28.89001754886	"27.4.aE"	"Q4"
5	288	29.360547081766	"27.4.aE"	"Q4"
6	288	29.608798281315	"27.4.aE"	"Q4"
7	288	29.740024611458	"27.4.aE"	"Q4"
8	288	29.809459733737	"27.4.aE"	"Q4"
9	288	29.84621860165	"27.4.aE"	"Q4"
10	288	29.865684006114	"27.4.aE"	"Q4"
11	288	29.875993260697	"27.4.aE"	"Q4"
12	288	29.881453657049	"27.4.aE"	"Q4"
13	288	29.884345925332	"27.4.aE"	"Q4"
14	288	29.885877937626	"27.4.aE"	"Q4"
15	288	29.886689441941	"27.4.aE"	"Q4"
1	289	23.153279493002	"27.4.aE"	"Q4"
2	289	26.232182041571	"27.4.aE"	"Q4"
3	289	27.814852881633	"27.4.aE"	"Q4"
4	289	28.646499001796	"27.4.aE"	"Q4"
5	289	29.087940439326	"27.4.aE"	"Q4"
6	289	29.323437828757	"27.4.aE"	"Q4"
7	289	29.449394765881	"27.4.aE"	"Q4"
8	289	29.516855025208	"27.4.aE"	"Q4"
9	289	29.553011565555	"27.4.aE"	"Q4"
10	289	29.572397761904	"27.4.aE"	"Q4"
11	289	29.582794271954	"27.4.aE"	"Q4"
12	289	29.588370369111	"27.4.aE"	"Q4"
13	289	29.59136124709	"27.4.aE"	"Q4"
14	289	29.592965529376	"27.4.aE"	"Q4"
15	289	29.593826067755	"27.4.aE"	"Q4"
1	290	22.945558031282	"27.4.aE"	"Q4"
2	290	26.282298100734	"27.4.aE"	"Q4"
3	290	27.975989299541	"27.4.aE"	"Q4"
4	290	28.849182034588	"27.4.aE"	"Q4"
5	290	29.302538972362	"27.4.aE"	"Q4"
6	290	29.53872688406	"27.4.aE"	"Q4"
7	290	29.66198776109	"27.4.aE"	"Q4"
8	290	29.726371754214	"27.4.aE"	"Q4"
9	290	29.760017486077	"27.4.aE"	"Q4"
10	290	29.777604244464	"27.4.aE"	"Q4"
11	290	29.786798058548	"27.4.aE"	"Q4"
12	290	29.791604613214	"27.4.aE"	"Q4"
13	290	29.794117580379	"27.4.aE"	"Q4"
14	290	29.795431435432	"27.4.aE"	"Q4"
15	290	29.796118364873	"27.4.aE"	"Q4"
1	291	23.863856316374	"27.4.aE"	"Q4"
2	291	27.40886225402	"27.4.aE"	"Q4"
3	291	29.134947156321	"27.4.aE"	"Q4"
4	291	29.983581481865	"27.4.aE"	"Q4"
5	291	30.402579867548	"27.4.aE"	"Q4"
6	291	30.60986089261	"27.4.aE"	"Q4"
7	291	30.712501357437	"27.4.aE"	"Q4"
8	291	30.763349949712	"27.4.aE"	"Q4"
9	291	30.788546339393	"27.4.aE"	"Q4"
10	291	30.801033009159	"27.4.aE"	"Q4"
11	291	30.807221420087	"27.4.aE"	"Q4"
12	291	30.810288489826	"27.4.aE"	"Q4"
13	291	30.811808596609	"27.4.aE"	"Q4"
14	291	30.812561999854	"27.4.aE"	"Q4"
15	291	30.812935406749	"27.4.aE"	"Q4"
1	292	23.153742315996	"27.4.aE"	"Q4"
2	292	26.497408230427	"27.4.aE"	"Q4"
3	292	28.203137759524	"27.4.aE"	"Q4"
4	292	29.087809297247	"27.4.aE"	"Q4"
5	292	29.550098141263	"27.4.aE"	"Q4"
6	292	29.792558437297	"27.4.aE"	"Q4"
7	292	29.919960853542	"27.4.aE"	"Q4"
8	292	29.986969836752	"27.4.aE"	"Q4"
9	292	30.022231798539	"27.4.aE"	"Q4"
10	292	30.040792489469	"27.4.aE"	"Q4"
11	292	30.050563551839	"27.4.aE"	"Q4"
12	292	30.055707788806	"27.4.aE"	"Q4"
13	292	30.058416213329	"27.4.aE"	"Q4"
14	292	30.059842218961	"27.4.aE"	"Q4"
15	292	30.060593029466	"27.4.aE"	"Q4"
1	293	23.12264183969	"27.4.aE"	"Q4"
2	293	26.229558138897	"27.4.aE"	"Q4"
3	293	27.811859545825	"27.4.aE"	"Q4"
4	293	28.634309989512	"27.4.aE"	"Q4"
5	293	29.065793979158	"27.4.aE"	"Q4"
6	293	29.29320088765	"27.4.aE"	"Q4"
7	293	29.413331693846	"27.4.aE"	"Q4"
8	293	29.476869256086	"27.4.aE"	"Q4"
9	293	29.510495791267	"27.4.aE"	"Q4"
10	293	29.528298199981	"27.4.aE"	"Q4"
11	293	29.537724733748	"27.4.aE"	"Q4"
12	293	29.542716632884	"27.4.aE"	"Q4"
13	293	29.545360264976	"27.4.aE"	"Q4"
14	293	29.546760327976	"27.4.aE"	"Q4"
15	293	29.547501809189	"27.4.aE"	"Q4"
1	294	22.304563460285	"27.4.aE"	"Q4"
2	294	25.427405062057	"27.4.aE"	"Q4"
3	294	27.010132073309	"27.4.aE"	"Q4"
4	294	27.826525251338	"27.4.aE"	"Q4"
5	294	28.250994468379	"27.4.aE"	"Q4"
6	294	28.472547483451	"27.4.aE"	"Q4"
7	294	28.588414700669	"27.4.aE"	"Q4"
8	294	28.649071776118	"27.4.aE"	"Q4"
9	294	28.680842688044	"27.4.aE"	"Q4"
10	294	28.697488172095	"27.4.aE"	"Q4"
11	294	28.706210353904	"27.4.aE"	"Q4"
12	294	28.710781091267	"27.4.aE"	"Q4"
13	294	28.7131764159	"27.4.aE"	"Q4"
14	294	28.714431727062	"27.4.aE"	"Q4"
15	294	28.715089601575	"27.4.aE"	"Q4"
1	295	23.025025621275	"27.4.aE"	"Q4"
2	295	26.280327211497	"27.4.aE"	"Q4"
3	295	27.936677788348	"27.4.aE"	"Q4"
4	295	28.794309601522	"27.4.aE"	"Q4"
5	295	29.241908992997	"27.4.aE"	"Q4"
6	295	29.476418880493	"27.4.aE"	"Q4"
7	295	29.599526877684	"27.4.aE"	"Q4"
8	295	29.664219073979	"27.4.aE"	"Q4"
9	295	29.698232234604	"27.4.aE"	"Q4"
10	295	29.716120250661	"27.4.aE"	"Q4"
11	295	29.725529183484	"27.4.aE"	"Q4"
12	295	29.730478573273	"27.4.aE"	"Q4"
13	295	29.73308220975	"27.4.aE"	"Q4"
14	295	29.734451886824	"27.4.aE"	"Q4"
15	295	29.735172431374	"27.4.aE"	"Q4"
1	296	23.117549192754	"27.4.aE"	"Q4"
2	296	26.244667180426	"27.4.aE"	"Q4"
3	296	27.861181986957	"27.4.aE"	"Q4"
4	296	28.715148960686	"27.4.aE"	"Q4"
5	296	29.170814118769	"27.4.aE"	"Q4"
6	296	29.415166332426	"27.4.aE"	"Q4"
7	296	29.546539928651	"27.4.aE"	"Q4"
8	296	29.617267985886	"27.4.aE"	"Q4"
9	296	29.655373766788	"27.4.aE"	"Q4"
10	296	29.675911811014	"27.4.aE"	"Q4"
11	296	29.686983609565	"27.4.aE"	"Q4"
12	296	29.692952947681	"27.4.aE"	"Q4"
13	296	29.696171499696	"27.4.aE"	"Q4"
14	296	29.69790693763	"27.4.aE"	"Q4"
15	296	29.698842699394	"27.4.aE"	"Q4"
1	297	23.068491667457	"27.4.aE"	"Q4"
2	297	25.934334865006	"27.4.aE"	"Q4"
3	297	27.478191090951	"27.4.aE"	"Q4"
4	297	28.33586200481	"27.4.aE"	"Q4"
5	297	28.819404651101	"27.4.aE"	"Q4"
6	297	29.094124142863	"27.4.aE"	"Q4"
7	297	29.250858381406	"27.4.aE"	"Q4"
8	297	29.340488169147	"27.4.aE"	"Q4"
9	297	29.391811297947	"27.4.aE"	"Q4"
10	297	29.421221574155	"27.4.aE"	"Q4"
11	297	29.43808208181	"27.4.aE"	"Q4"
12	297	29.447750341563	"27.4.aE"	"Q4"
13	297	29.453295152457	"27.4.aE"	"Q4"
14	297	29.456475393145	"27.4.aE"	"Q4"
15	297	29.458299512297	"27.4.aE"	"Q4"
1	298	23.365573461848	"27.4.aE"	"Q4"
2	298	26.622001487805	"27.4.aE"	"Q4"
3	298	28.3415751226	"27.4.aE"	"Q4"
4	298	29.270243854307	"27.4.aE"	"Q4"
5	298	29.777081106464	"27.4.aE"	"Q4"
6	298	30.055177172748	"27.4.aE"	"Q4"
7	298	30.208196247413	"27.4.aE"	"Q4"
8	298	30.292521226005	"27.4.aE"	"Q4"
9	298	30.339029102734	"27.4.aE"	"Q4"
10	298	30.364691303483	"27.4.aE"	"Q4"
11	298	30.378854773825	"27.4.aE"	"Q4"
12	298	30.386672944911	"27.4.aE"	"Q4"
13	298	30.390988866935	"27.4.aE"	"Q4"
14	298	30.393371516523	"27.4.aE"	"Q4"
15	298	30.394686913346	"27.4.aE"	"Q4"
1	299	23.040285541881	"27.4.aE"	"Q4"
2	299	25.999815455542	"27.4.aE"	"Q4"
3	299	27.552159544172	"27.4.aE"	"Q4"
4	299	28.387913294981	"27.4.aE"	"Q4"
5	299	28.843391839681	"27.4.aE"	"Q4"
6	299	29.093166259776	"27.4.aE"	"Q4"
7	299	29.230586012634	"27.4.aE"	"Q4"
8	299	29.30632449968	"27.4.aE"	"Q4"
9	299	29.348107707806	"27.4.aE"	"Q4"
10	299	29.371170717598	"27.4.aE"	"Q4"
11	299	29.383904463819	"27.4.aE"	"Q4"
12	299	29.39093625299	"27.4.aE"	"Q4"
13	299	29.394819667968	"27.4.aE"	"Q4"
14	299	29.396964448735	"27.4.aE"	"Q4"
15	299	29.398149026801	"27.4.aE"	"Q4"
1	300	22.682334378713	"27.4.aE"	"Q4"
2	300	25.80665961117	"27.4.aE"	"Q4"
3	300	27.439466804239	"27.4.aE"	"Q4"
4	300	28.311723047138	"27.4.aE"	"Q4"
5	300	28.782460871076	"27.4.aE"	"Q4"
6	300	29.0378137928	"27.4.aE"	"Q4"
7	300	29.176702509182	"27.4.aE"	"Q4"
8	300	29.252353417734	"27.4.aE"	"Q4"
9	300	29.293591272032	"27.4.aE"	"Q4"
10	300	29.316079715298	"27.4.aE"	"Q4"
11	300	29.328346234821	"27.4.aE"	"Q4"
12	300	29.335037943445	"27.4.aE"	"Q4"
13	300	29.338688692332	"27.4.aE"	"Q4"
14	300	29.340680479188	"27.4.aE"	"Q4"
15	300	29.341767186197	"27.4.aE"	"Q4"
1	301	23.394022564573	"27.4.aE"	"Q4"
2	301	26.516791494064	"27.4.aE"	"Q4"
3	301	28.098195815639	"27.4.aE"	"Q4"
4	301	28.91532239154	"27.4.aE"	"Q4"
5	301	29.341410655694	"27.4.aE"	"Q4"
6	301	29.564587680676	"27.4.aE"	"Q4"
7	301	29.681748714107	"27.4.aE"	"Q4"
8	301	29.743326612404	"27.4.aE"	"Q4"
9	301	29.77571066566	"27.4.aE"	"Q4"
10	301	29.792746998352	"27.4.aE"	"Q4"
11	301	29.801710831043	"27.4.aE"	"Q4"
12	301	29.80642765412	"27.4.aE"	"Q4"
13	301	29.808909789857	"27.4.aE"	"Q4"
14	301	29.810215996957	"27.4.aE"	"Q4"
15	301	29.810903388388	"27.4.aE"	"Q4"
1	302	22.739195894226	"27.4.aE"	"Q4"
2	302	26.077665471012	"27.4.aE"	"Q4"
3	302	27.790183316199	"27.4.aE"	"Q4"
4	302	28.682994235062	"27.4.aE"	"Q4"
5	302	29.151901803219	"27.4.aE"	"Q4"
6	302	29.39906825776	"27.4.aE"	"Q4"
7	302	29.529593416819	"27.4.aE"	"Q4"
8	302	29.598588052315	"27.4.aE"	"Q4"
9	302	29.63507642619	"27.4.aE"	"Q4"
10	302	29.654378700253	"27.4.aE"	"Q4"
11	302	29.664590987266	"27.4.aE"	"Q4"
12	302	29.66999441748	"27.4.aE"	"Q4"
13	302	29.672853541549	"27.4.aE"	"Q4"
14	302	29.674366424768	"27.4.aE"	"Q4"
15	302	29.675166963861	"27.4.aE"	"Q4"
1	303	22.731891466592	"27.4.aE"	"Q4"
2	303	25.780915430717	"27.4.aE"	"Q4"
3	303	27.383987426879	"27.4.aE"	"Q4"
4	303	28.247360996772	"27.4.aE"	"Q4"
5	303	28.717614022789	"27.4.aE"	"Q4"
6	303	28.975212185068	"27.4.aE"	"Q4"
7	303	29.116746348084	"27.4.aE"	"Q4"
8	303	29.194636700954	"27.4.aE"	"Q4"
9	303	29.237539849067	"27.4.aE"	"Q4"
10	303	29.261182947593	"27.4.aE"	"Q4"
11	303	29.274215660371	"27.4.aE"	"Q4"
12	303	29.281400691299	"27.4.aE"	"Q4"
13	303	29.285362170402	"27.4.aE"	"Q4"
14	303	29.287546435436	"27.4.aE"	"Q4"
15	303	29.288750816451	"27.4.aE"	"Q4"
1	304	22.640180428962	"27.4.aE"	"Q4"
2	304	25.848671851098	"27.4.aE"	"Q4"
3	304	27.486366978044	"27.4.aE"	"Q4"
4	304	28.337206851241	"27.4.aE"	"Q4"
5	304	28.782816226596	"27.4.aE"	"Q4"
6	304	29.017117184999	"27.4.aE"	"Q4"
7	304	29.140559848636	"27.4.aE"	"Q4"
8	304	29.205663872877	"27.4.aE"	"Q4"
9	304	29.240018583294	"27.4.aE"	"Q4"
10	304	29.258152376184	"27.4.aE"	"Q4"
11	304	29.267725556705	"27.4.aE"	"Q4"
12	304	29.272779824409	"27.4.aE"	"Q4"
13	304	29.275448393064	"27.4.aE"	"Q4"
14	304	29.276857383671	"27.4.aE"	"Q4"
15	304	29.277601332168	"27.4.aE"	"Q4"
1	305	22.544337988877	"27.4.aE"	"Q4"
2	305	25.647191045226	"27.4.aE"	"Q4"
3	305	27.224538686128	"27.4.aE"	"Q4"
4	305	28.041672767749	"27.4.aE"	"Q4"
5	305	28.468626513045	"27.4.aE"	"Q4"
6	305	28.692649033778	"27.4.aE"	"Q4"
7	305	28.810444486505	"27.4.aE"	"Q4"
8	305	28.872451973862	"27.4.aE"	"Q4"
9	305	28.905111475458	"27.4.aE"	"Q4"
10	305	28.922318506533	"27.4.aE"	"Q4"
11	305	28.931385664238	"27.4.aE"	"Q4"
12	305	28.936163955543	"27.4.aE"	"Q4"
13	305	28.938682172557	"27.4.aE"	"Q4"
14	305	28.940009333939	"27.4.aE"	"Q4"
15	305	28.940708788674	"27.4.aE"	"Q4"
1	306	23.062809822454	"27.4.aE"	"Q4"
2	306	26.191214113282	"27.4.aE"	"Q4"
3	306	27.827254074505	"27.4.aE"	"Q4"
4	306	28.702625804599	"27.4.aE"	"Q4"
5	306	29.176004449331	"27.4.aE"	"Q4"
6	306	29.433371176462	"27.4.aE"	"Q4"
7	306	29.573689974382	"27.4.aE"	"Q4"
8	306	29.650308068468	"27.4.aE"	"Q4"
9	306	29.692177695531	"27.4.aE"	"Q4"
10	306	29.715068351066	"27.4.aE"	"Q4"
11	306	29.727585968457	"27.4.aE"	"Q4"
12	306	29.734432049825	"27.4.aE"	"Q4"
13	306	29.738176547393	"27.4.aE"	"Q4"
14	306	29.740224698795	"27.4.aE"	"Q4"
15	306	29.741345013051	"27.4.aE"	"Q4"
1	307	23.946760135903	"27.4.aE"	"Q4"
2	307	27.26219548978	"27.4.aE"	"Q4"
3	307	28.964816128531	"27.4.aE"	"Q4"
4	307	29.856570499	"27.4.aE"	"Q4"
5	307	30.327856662274	"27.4.aE"	"Q4"
6	307	30.578040228314	"27.4.aE"	"Q4"
7	307	30.711154770408	"27.4.aE"	"Q4"
8	307	30.782065354031	"27.4.aE"	"Q4"
9	307	30.819863493021	"27.4.aE"	"Q4"
10	307	30.84001813077	"27.4.aE"	"Q4"
11	307	30.850766852146	"27.4.aE"	"Q4"
12	307	30.856499823127	"27.4.aE"	"Q4"
13	307	30.859557732444	"27.4.aE"	"Q4"
14	307	30.861188834549	"27.4.aE"	"Q4"
15	307	30.862058883979	"27.4.aE"	"Q4"
1	308	23.2337225265	"27.4.aE"	"Q4"
2	308	26.189396046947	"27.4.aE"	"Q4"
3	308	27.729313399845	"27.4.aE"	"Q4"
4	308	28.552601547163	"27.4.aE"	"Q4"
5	308	28.9980810483	"27.4.aE"	"Q4"
6	308	29.240596563169	"27.4.aE"	"Q4"
7	308	29.373041396655	"27.4.aE"	"Q4"
8	308	29.445496936205	"27.4.aE"	"Q4"
9	308	29.485171240981	"27.4.aE"	"Q4"
10	308	29.506906531861	"27.4.aE"	"Q4"
11	308	29.518817329941	"27.4.aE"	"Q4"
12	308	29.525345350555	"27.4.aE"	"Q4"
13	308	29.528923495259	"27.4.aE"	"Q4"
14	308	29.530884839641	"27.4.aE"	"Q4"
15	308	29.531959968545	"27.4.aE"	"Q4"
1	309	22.791903048449	"27.4.aE"	"Q4"
2	309	25.833203921952	"27.4.aE"	"Q4"
3	309	27.478107448082	"27.4.aE"	"Q4"
4	309	28.392627940614	"27.4.aE"	"Q4"
5	309	28.907826205045	"27.4.aE"	"Q4"
6	309	29.200066212102	"27.4.aE"	"Q4"
7	309	29.366456216404	"27.4.aE"	"Q4"
8	309	29.4613891317	"27.4.aE"	"Q4"
9	309	29.515615961197	"27.4.aE"	"Q4"
10	309	29.546611520997	"27.4.aE"	"Q4"
11	309	29.56433498445	"27.4.aE"	"Q4"
12	309	29.574471557557	"27.4.aE"	"Q4"
13	309	29.580269676142	"27.4.aE"	"Q4"
14	309	29.58358643223	"27.4.aE"	"Q4"
15	309	29.585483825774	"27.4.aE"	"Q4"
1	310	22.76315976423	"27.4.aE"	"Q4"
2	310	25.981834886882	"27.4.aE"	"Q4"
3	310	27.697294864625	"27.4.aE"	"Q4"
4	310	28.632605658203	"27.4.aE"	"Q4"
5	310	29.148049333857	"27.4.aE"	"Q4"
6	310	29.433666801799	"27.4.aE"	"Q4"
7	310	29.592395250295	"27.4.aE"	"Q4"
8	310	29.680746666428	"27.4.aE"	"Q4"
9	310	29.729967739716	"27.4.aE"	"Q4"
10	310	29.757402318606	"27.4.aE"	"Q4"
11	310	29.772697757572	"27.4.aE"	"Q4"
12	310	29.781226605514	"27.4.aE"	"Q4"
13	310	29.785982748233	"27.4.aE"	"Q4"
14	310	29.788635151121	"27.4.aE"	"Q4"
15	310	29.790114379792	"27.4.aE"	"Q4"
1	311	22.567921812062	"27.4.aE"	"Q4"
2	311	25.692125151004	"27.4.aE"	"Q4"
3	311	27.313980400684	"27.4.aE"	"Q4"
4	311	28.173718567735	"27.4.aE"	"Q4"
5	311	28.633882898702	"27.4.aE"	"Q4"
6	311	28.881371252035	"27.4.aE"	"Q4"
7	311	29.014810601107	"27.4.aE"	"Q4"
8	311	29.086853034242	"27.4.aE"	"Q4"
9	311	29.125775497364	"27.4.aE"	"Q4"
10	311	29.146812191268	"27.4.aE"	"Q4"
11	311	29.158184370641	"27.4.aE"	"Q4"
12	311	29.164332712027	"27.4.aE"	"Q4"
13	311	29.167656996696	"27.4.aE"	"Q4"
14	311	29.1694544287	"27.4.aE"	"Q4"
15	311	29.170426312442	"27.4.aE"	"Q4"
1	312	23.08060374599	"27.4.aE"	"Q4"
2	312	26.137713132571	"27.4.aE"	"Q4"
3	312	27.719735069538	"27.4.aE"	"Q4"
4	312	28.557426384174	"27.4.aE"	"Q4"
5	312	29.005717447387	"27.4.aE"	"Q4"
6	312	29.246895825512	"27.4.aE"	"Q4"
7	312	29.37700631655	"27.4.aE"	"Q4"
8	312	29.447300494231	"27.4.aE"	"Q4"
9	312	29.485307620233	"27.4.aE"	"Q4"
10	312	29.505866186366	"27.4.aE"	"Q4"
11	312	29.516989106916	"27.4.aE"	"Q4"
12	312	29.523007740553	"27.4.aE"	"Q4"
13	312	29.526264649872	"27.4.aE"	"Q4"
14	312	29.528027149126	"27.4.aE"	"Q4"
15	312	29.528980956358	"27.4.aE"	"Q4"
1	313	23.697618745088	"27.4.aE"	"Q4"
2	313	26.818309572277	"27.4.aE"	"Q4"
3	313	28.429472436488	"27.4.aE"	"Q4"
4	313	29.280647202222	"27.4.aE"	"Q4"
5	313	29.735116948937	"27.4.aE"	"Q4"
