"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
3	231	27.66139212975	"27.4.aE"	"Q4"
4	231	28.423485664626	"27.4.aE"	"Q4"
5	231	28.851702338365	"27.4.aE"	"Q4"
6	231	29.09446243136	"27.4.aE"	"Q4"
7	231	29.232752639992	"27.4.aE"	"Q4"
8	231	29.311743223402	"27.4.aE"	"Q4"
9	231	29.356930783132	"27.4.aE"	"Q4"
10	231	29.382803206183	"27.4.aE"	"Q4"
11	231	29.397623913817	"27.4.aE"	"Q4"
12	231	29.406116165509	"27.4.aE"	"Q4"
13	231	29.410983000613	"27.4.aE"	"Q4"
14	231	29.413772398132	"27.4.aE"	"Q4"
15	231	0	"27.4.aE"	"Q4"
1	232	23.93046711375	"27.4.aE"	"Q4"
2	232	26.602173791673	"27.4.aE"	"Q4"
3	232	28.028343734348	"27.4.aE"	"Q4"
4	232	28.816570311204	"27.4.aE"	"Q4"
5	232	29.259521710286	"27.4.aE"	"Q4"
6	232	29.51061131632	"27.4.aE"	"Q4"
7	232	29.653616516814	"27.4.aE"	"Q4"
8	232	29.73527785636	"27.4.aE"	"Q4"
9	232	29.781978702006	"27.4.aE"	"Q4"
10	232	29.808708665784	"27.4.aE"	"Q4"
11	232	29.824015319607	"27.4.aE"	"Q4"
12	232	0	"27.4.aE"	"Q4"
13	232	29.837805775896	"27.4.aE"	"Q4"
14	232	29.840683558207	"27.4.aE"	"Q4"
15	232	0	"27.4.aE"	"Q4"
1	233	23.288451539832	"27.4.aE"	"Q4"
2	233	25.856253176274	"27.4.aE"	"Q4"
3	233	27.214053903585	"27.4.aE"	"Q4"
4	233	27.957070237761	"27.4.aE"	"Q4"
5	233	28.370342935338	"27.4.aE"	"Q4"
6	233	28.602154671849	"27.4.aE"	"Q4"
7	233	28.732774307786	"27.4.aE"	"Q4"
8	233	28.806559672845	"27.4.aE"	"Q4"
9	233	28.848298439835	"27.4.aE"	"Q4"
10	233	28.871927714816	"27.4.aE"	"Q4"
11	233	28.885310722005	"27.4.aE"	"Q4"
12	233	0	"27.4.aE"	"Q4"
13	233	28.897188164007	"27.4.aE"	"Q4"
14	233	28.899622318186	"27.4.aE"	"Q4"
15	233	0	"27.4.aE"	"Q4"
1	234	23.329644568029	"27.4.aE"	"Q4"
2	234	25.926155106878	"27.4.aE"	"Q4"
3	234	27.312517100236	"27.4.aE"	"Q4"
4	234	28.079052948967	"27.4.aE"	"Q4"
5	234	28.510026482661	"27.4.aE"	"Q4"
6	234	28.754458098845	"27.4.aE"	"Q4"
7	234	28.893750373239	"27.4.aE"	"Q4"
8	234	28.973338041404	"27.4.aE"	"Q4"
9	234	29.018880105641	"27.4.aE"	"Q4"
10	234	29.044962523481	"27.4.aE"	"Q4"
11	234	29.059907422422	"27.4.aE"	"Q4"
12	234	0	"27.4.aE"	"Q4"
13	234	29.0733831489	"27.4.aE"	"Q4"
14	234	29.076198063824	"27.4.aE"	"Q4"
15	234	0	"27.4.aE"	"Q4"
1	235	22.796138442989	"27.4.aE"	"Q4"
2	235	25.342260197457	"27.4.aE"	"Q4"
3	235	26.691245517964	"27.4.aE"	"Q4"
4	235	27.430623921416	"27.4.aE"	"Q4"
5	235	27.842469207938	"27.4.aE"	"Q4"
6	235	28.07379818167	"27.4.aE"	"Q4"
7	235	28.20432064845	"27.4.aE"	"Q4"
8	235	28.278148830919	"27.4.aE"	"Q4"
9	235	28.31996685366	"27.4.aE"	"Q4"
10	235	28.343672119238	"27.4.aE"	"Q4"
11	235	28.357115798816	"27.4.aE"	"Q4"
12	235	0	"27.4.aE"	"Q4"
13	235	28.369068426415	"27.4.aE"	"Q4"
14	235	28.371523260133	"27.4.aE"	"Q4"
15	235	0	"27.4.aE"	"Q4"
1	236	23.960975379731	"27.4.aE"	"Q4"
2	236	26.624232916449	"27.4.aE"	"Q4"
3	236	28.076760617077	"27.4.aE"	"Q4"
4	236	28.899094243323	"27.4.aE"	"Q4"
5	236	29.37318884652	"27.4.aE"	"Q4"
6	236	29.649171658051	"27.4.aE"	"Q4"
7	236	29.810695635138	"27.4.aE"	"Q4"
8	236	29.905521257592	"27.4.aE"	"Q4"
9	236	29.961289360474	"27.4.aE"	"Q4"
10	236	29.994121246882	"27.4.aE"	"Q4"
11	236	30.013461816763	"27.4.aE"	"Q4"
12	236	0	"27.4.aE"	"Q4"
13	236	30.031576636054	"27.4.aE"	"Q4"
14	236	30.035536583514	"27.4.aE"	"Q4"
15	236	0	"27.4.aE"	"Q4"
1	237	23.131737169923	"27.4.aE"	"Q4"
2	237	25.610162276517	"27.4.aE"	"Q4"
3	237	26.96046433402	"27.4.aE"	"Q4"
4	237	27.725247782725	"27.4.aE"	"Q4"
5	237	28.166676359113	"27.4.aE"	"Q4"
6	237	28.424047398069	"27.4.aE"	"Q4"
7	237	28.574950978827	"27.4.aE"	"Q4"
8	237	28.663714447794	"27.4.aE"	"Q4"
9	237	28.716023560936	"27.4.aE"	"Q4"
10	237	28.746883332325	"27.4.aE"	"Q4"
11	237	28.765100683972	"27.4.aE"	"Q4"
12	237	0	"27.4.aE"	"Q4"
13	237	28.782213582941	"27.4.aE"	"Q4"
14	237	28.785967644322	"27.4.aE"	"Q4"
15	237	0	"27.4.aE"	"Q4"
1	238	23.511680049096	"27.4.aE"	"Q4"
2	238	26.103277895628	"27.4.aE"	"Q4"
3	238	27.482324448419	"27.4.aE"	"Q4"
4	238	28.24227252203	"27.4.aE"	"Q4"
5	238	28.668113125416	"27.4.aE"	"Q4"
6	238	28.908819256075	"27.4.aE"	"Q4"
7	238	29.04552223201	"27.4.aE"	"Q4"
8	238	29.123363103121	"27.4.aE"	"Q4"
9	238	29.167752352553	"27.4.aE"	"Q4"
10	238	29.19308674597	"27.4.aE"	"Q4"
11	238	29.207552774793	"27.4.aE"	"Q4"
12	238	0	"27.4.aE"	"Q4"
13	238	29.220535018436	"27.4.aE"	"Q4"
14	238	29.223231454961	"27.4.aE"	"Q4"
15	238	0	"27.4.aE"	"Q4"
1	239	22.994200725398	"27.4.aE"	"Q4"
2	239	25.602186747561	"27.4.aE"	"Q4"
3	239	26.976354167972	"27.4.aE"	"Q4"
4	239	27.724421453548	"27.4.aE"	"Q4"
5	239	28.137987704452	"27.4.aE"	"Q4"
6	239	28.368449462352	"27.4.aE"	"Q4"
7	239	28.497423488108	"27.4.aE"	"Q4"
8	239	28.569770255226	"27.4.aE"	"Q4"
9	239	28.610405033262	"27.4.aE"	"Q4"
10	239	28.633244722664	"27.4.aE"	"Q4"
11	239	28.646087474279	"27.4.aE"	"Q4"
12	239	0	"27.4.aE"	"Q4"
13	239	28.657373583722	"27.4.aE"	"Q4"
14	239	28.659659178118	"27.4.aE"	"Q4"
15	239	0	"27.4.aE"	"Q4"
1	240	23.110997298228	"27.4.aE"	"Q4"
2	240	25.670521404549	"27.4.aE"	"Q4"
3	240	27.022260379712	"27.4.aE"	"Q4"
4	240	27.760792841587	"27.4.aE"	"Q4"
5	240	28.17085046868	"27.4.aE"	"Q4"
6	240	28.400431047053	"27.4.aE"	"Q4"
7	240	28.529544665638	"27.4.aE"	"Q4"
8	240	28.602336139508	"27.4.aE"	"Q4"
9	240	28.643430848814	"27.4.aE"	"Q4"
10	240	28.666648916046	"27.4.aE"	"Q4"
11	240	28.679772565899	"27.4.aE"	"Q4"
12	240	0	"27.4.aE"	"Q4"
13	240	28.691387825315	"27.4.aE"	"Q4"
14	240	28.693760362907	"27.4.aE"	"Q4"
15	240	0	"27.4.aE"	"Q4"
1	241	22.893514568961	"27.4.aE"	"Q4"
2	241	25.471299940331	"27.4.aE"	"Q4"
3	241	26.829815842926	"27.4.aE"	"Q4"
4	241	27.569765160644	"27.4.aE"	"Q4"
5	241	27.979137703383	"27.4.aE"	"Q4"
6	241	28.207448436631	"27.4.aE"	"Q4"
7	241	28.33532979995	"27.4.aE"	"Q4"
8	241	28.407128322785	"27.4.aE"	"Q4"
9	241	28.447492287235	"27.4.aE"	"Q4"
10	241	28.470200894543	"27.4.aE"	"Q4"
11	241	28.482981918443	"27.4.aE"	"Q4"
12	241	28.490177087943	"27.4.aE"	"Q4"
13	241	28.494228186178	"27.4.aE"	"Q4"
14	241	28.496509243678	"27.4.aE"	"Q4"
15	241	0	"27.4.aE"	"Q4"
1	242	23.295540018086	"27.4.aE"	"Q4"
2	242	25.850252868457	"27.4.aE"	"Q4"
3	242	27.229318342682	"27.4.aE"	"Q4"
4	242	28.001649217732	"27.4.aE"	"Q4"
5	242	28.441943685977	"27.4.aE"	"Q4"
6	242	28.695314427129	"27.4.aE"	"Q4"
7	242	28.841874435777	"27.4.aE"	"Q4"
8	242	28.926898617069	"27.4.aE"	"Q4"
9	242	28.976306344303	"27.4.aE"	"Q4"
10	242	29.005044936306	"27.4.aE"	"Q4"
11	242	29.021770401939	"27.4.aE"	"Q4"
12	242	29.031507543397	"27.4.aE"	"Q4"
13	242	29.037177326264	"27.4.aE"	"Q4"
14	242	29.040479112071	"27.4.aE"	"Q4"
15	242	0	"27.4.aE"	"Q4"
1	243	23.143239785183	"27.4.aE"	"Q4"
2	243	25.623342966863	"27.4.aE"	"Q4"
3	243	26.969616531623	"27.4.aE"	"Q4"
4	243	27.729017882184	"27.4.aE"	"Q4"
5	243	28.165447090533	"27.4.aE"	"Q4"
6	243	28.418761751378	"27.4.aE"	"Q4"
7	243	28.56660367568	"27.4.aE"	"Q4"
8	243	28.653159371626	"27.4.aE"	"Q4"
9	243	28.703926068835	"27.4.aE"	"Q4"
10	243	28.733733108111	"27.4.aE"	"Q4"
11	243	28.751244698089	"27.4.aE"	"Q4"
12	243	28.761536433636	"27.4.aE"	"Q4"
13	243	28.767586266248	"27.4.aE"	"Q4"
14	243	28.771143004871	"27.4.aE"	"Q4"
15	243	0	"27.4.aE"	"Q4"
1	244	23.35103613485	"27.4.aE"	"Q4"
2	244	25.906132552006	"27.4.aE"	"Q4"
3	244	27.282852370011	"27.4.aE"	"Q4"
4	244	28.052360783952	"27.4.aE"	"Q4"
5	244	28.490154856946	"27.4.aE"	"Q4"
6	244	28.741561191201	"27.4.aE"	"Q4"
7	244	28.886675903313	"27.4.aE"	"Q4"
8	244	28.970680435393	"27.4.aE"	"Q4"
9	244	29.019389656696	"27.4.aE"	"Q4"
10	244	29.047660075657	"27.4.aE"	"Q4"
11	244	29.064076995384	"27.4.aE"	"Q4"
12	244	29.073613498697	"27.4.aE"	"Q4"
13	244	29.079154225391	"27.4.aE"	"Q4"
14	244	29.082373742779	"27.4.aE"	"Q4"
15	244	0	"27.4.aE"	"Q4"
1	245	23.554152491969	"27.4.aE"	"Q4"
2	245	26.092342903217	"27.4.aE"	"Q4"
3	245	27.459289331562	"27.4.aE"	"Q4"
4	245	28.22342985033	"27.4.aE"	"Q4"
5	245	28.658355448186	"27.4.aE"	"Q4"
6	245	28.908262212851	"27.4.aE"	"Q4"
7	245	29.052610199425	"27.4.aE"	"Q4"
8	245	29.136232741576	"27.4.aE"	"Q4"
9	245	29.184757945454	"27.4.aE"	"Q4"
10	245	29.212943879613	"27.4.aE"	"Q4"
11	245	29.229324900183	"27.4.aE"	"Q4"
12	245	29.238848268824	"27.4.aE"	"Q4"
13	245	29.244385876077	"27.4.aE"	"Q4"
14	245	29.247606212874	"27.4.aE"	"Q4"
15	245	0	"27.4.aE"	"Q4"
1	246	23.338874844512	"27.4.aE"	"Q4"
2	246	25.888862993957	"27.4.aE"	"Q4"
3	246	27.278625868972	"27.4.aE"	"Q4"
4	246	28.065394784536	"27.4.aE"	"Q4"
5	246	28.519119030874	"27.4.aE"	"Q4"
6	246	28.78336968418	"27.4.aE"	"Q4"
7	246	28.938117145601	"27.4.aE"	"Q4"
8	246	29.029022924864	"27.4.aE"	"Q4"
9	246	29.082522078669	"27.4.aE"	"Q4"
10	246	29.114040304637	"27.4.aE"	"Q4"
11	246	29.132620313369	"27.4.aE"	"Q4"
12	246	29.143577229566	"27.4.aE"	"Q4"
13	246	29.15004007755	"27.4.aE"	"Q4"
14	246	29.153852617849	"27.4.aE"	"Q4"
15	246	0	"27.4.aE"	"Q4"
1	247	23.716056556843	"27.4.aE"	"Q4"
2	247	26.386054501797	"27.4.aE"	"Q4"
3	247	27.828991419118	"27.4.aE"	"Q4"
4	247	28.637173686728	"27.4.aE"	"Q4"
5	247	29.097717485831	"27.4.aE"	"Q4"
6	247	29.362559079689	"27.4.aE"	"Q4"
7	247	29.515625317924	"27.4.aE"	"Q4"
8	247	29.604341160927	"27.4.aE"	"Q4"
9	247	29.655843290744	"27.4.aE"	"Q4"
10	247	29.685769630796	"27.4.aE"	"Q4"
11	247	29.703168295873	"27.4.aE"	"Q4"
12	247	29.713286743132	"27.4.aE"	"Q4"
13	247	29.719172340744	"27.4.aE"	"Q4"
14	247	29.722596177315	"27.4.aE"	"Q4"
15	247	0	"27.4.aE"	"Q4"
1	248	23.131880148251	"27.4.aE"	"Q4"
2	248	25.613475341398	"27.4.aE"	"Q4"
3	248	26.949393240296	"27.4.aE"	"Q4"
4	248	27.695990981301	"27.4.aE"	"Q4"
5	248	28.120848818009	"27.4.aE"	"Q4"
6	248	28.364931725342	"27.4.aE"	"Q4"
7	248	28.505896005883	"27.4.aE"	"Q4"
8	248	28.587547711101	"27.4.aE"	"Q4"
9	248	28.634923377164	"27.4.aE"	"Q4"
10	248	28.662438272595	"27.4.aE"	"Q4"
11	248	28.678427395777	"27.4.aE"	"Q4"
12	248	28.687721830617	"27.4.aE"	"Q4"
13	248	0	"27.4.aE"	"Q4"
14	248	0	"27.4.aE"	"Q4"
15	248	0	"27.4.aE"	"Q4"
1	249	23.21687403359	"27.4.aE"	"Q4"
2	249	25.731106384233	"27.4.aE"	"Q4"
3	249	27.101667785642	"27.4.aE"	"Q4"
4	249	27.878043559383	"27.4.aE"	"Q4"
5	249	28.326143494829	"27.4.aE"	"Q4"
6	249	28.587365005479	"27.4.aE"	"Q4"
7	249	28.740493979403	"27.4.aE"	"Q4"
8	249	28.830544310082	"27.4.aE"	"Q4"
9	249	28.883597623765	"27.4.aE"	"Q4"
10	249	28.914887693206	"27.4.aE"	"Q4"
11	249	28.933353762186	"27.4.aE"	"Q4"
12	249	0	"27.4.aE"	"Q4"
13	249	0	"27.4.aE"	"Q4"
14	249	28.954495311626	"27.4.aE"	"Q4"
15	249	0	"27.4.aE"	"Q4"
1	250	23.743350359576	"27.4.aE"	"Q4"
2	250	26.318341636457	"27.4.aE"	"Q4"
3	250	27.688405960786	"27.4.aE"	"Q4"
4	250	28.443853427655	"27.4.aE"	"Q4"
5	250	28.867571631024	"27.4.aE"	"Q4"
6	250	29.107349714002	"27.4.aE"	"Q4"
7	250	29.24369488069	"27.4.aE"	"Q4"
8	250	29.321433443978	"27.4.aE"	"Q4"
9	250	29.365823942159	"27.4.aE"	"Q4"
10	250	29.391193673516	"27.4.aE"	"Q4"
11	250	29.40569987312	"27.4.aE"	"Q4"
12	250	0	"27.4.aE"	"Q4"
13	250	0	"27.4.aE"	"Q4"
14	250	29.421458074538	"27.4.aE"	"Q4"
15	250	0	"27.4.aE"	"Q4"
1	251	23.206640288885	"27.4.aE"	"Q4"
2	251	25.678741086109	"27.4.aE"	"Q4"
3	251	27.020730075831	"27.4.aE"	"Q4"
4	251	27.777943840891	"27.4.aE"	"Q4"
5	251	28.21330519414	"27.4.aE"	"Q4"
6	251	28.466128831461	"27.4.aE"	"Q4"
7	251	28.613765887104	"27.4.aE"	"Q4"
8	251	28.700251815803	"27.4.aE"	"Q4"
9	251	28.751007873655	"27.4.aE"	"Q4"
10	251	28.780826759084	"27.4.aE"	"Q4"
11	251	28.798356055344	"27.4.aE"	"Q4"
12	251	0	"27.4.aE"	"Q4"
13	251	28.81472800146	"27.4.aE"	"Q4"
14	251	28.818294957218	"27.4.aE"	"Q4"
15	251	0	"27.4.aE"	"Q4"
1	252	23.251727704496	"27.4.aE"	"Q4"
2	252	25.711884928662	"27.4.aE"	"Q4"
3	252	27.047014260046	"27.4.aE"	"Q4"
4	252	27.800338060545	"27.4.aE"	"Q4"
5	252	28.233506698968	"27.4.aE"	"Q4"
6	252	28.485099854213	"27.4.aE"	"Q4"
7	252	28.632049230323	"27.4.aE"	"Q4"
8	252	28.718152404114	"27.4.aE"	"Q4"
9	252	28.768696327901	"27.4.aE"	"Q4"
10	252	28.798398175312	"27.4.aE"	"Q4"
11	252	28.815863220386	"27.4.aE"	"Q4"
12	252	28.826136646027	"27.4.aE"	"Q4"
13	252	28.832181062931	"27.4.aE"	"Q4"
14	252	28.83573777355	"27.4.aE"	"Q4"
15	252	0	"27.4.aE"	"Q4"
1	253	23.297145559679	"27.4.aE"	"Q4"
2	253	25.895994654483	"27.4.aE"	"Q4"
3	253	27.290100849249	"27.4.aE"	"Q4"
4	253	28.064845917037	"27.4.aE"	"Q4"
5	253	28.502767294207	"27.4.aE"	"Q4"
6	253	28.752512280742	"27.4.aE"	"Q4"
7	253	28.895635733878	"27.4.aE"	"Q4"
8	253	28.977880454077	"27.4.aE"	"Q4"
9	253	29.025214781449	"27.4.aE"	"Q4"
10	253	29.052481171101	"27.4.aE"	"Q4"
11	253	29.068195609649	"27.4.aE"	"Q4"
12	253	29.077254947695	"27.4.aE"	"Q4"
13	253	0	"27.4.aE"	"Q4"
14	253	29.085490677386	"27.4.aE"	"Q4"
15	253	0	"27.4.aE"	"Q4"
1	254	23.206028488971	"27.4.aE"	"Q4"
2	254	25.764173882604	"27.4.aE"	"Q4"
3	254	27.147727994212	"27.4.aE"	"Q4"
4	254	27.92403800133	"27.4.aE"	"Q4"
5	254	28.367443700468	"27.4.aE"	"Q4"
6	254	28.623095918289	"27.4.aE"	"Q4"
7	254	28.771263113588	"27.4.aE"	"Q4"
8	254	28.857388152916	"27.4.aE"	"Q4"
9	254	28.907534293995	"27.4.aE"	"Q4"
10	254	28.936760175439	"27.4.aE"	"Q4"
11	254	28.953803037081	"27.4.aE"	"Q4"
12	254	28.963744717101	"27.4.aE"	"Q4"
13	254	28.969545143975	"27.4.aE"	"Q4"
14	254	28.972929752632	"27.4.aE"	"Q4"
15	254	0	"27.4.aE"	"Q4"
1	255	22.964296879844	"27.4.aE"	"Q4"
2	255	25.451183700315	"27.4.aE"	"Q4"
3	255	26.780965810269	"27.4.aE"	"Q4"
4	255	27.518304039738	"27.4.aE"	"Q4"
5	255	27.934328771289	"27.4.aE"	"Q4"
6	255	28.171210387946	"27.4.aE"	"Q4"
7	255	28.30676284724	"27.4.aE"	"Q4"
8	255	28.384547420592	"27.4.aE"	"Q4"
9	255	28.429253325764	"27.4.aE"	"Q4"
10	255	28.454970738861	"27.4.aE"	"Q4"
11	255	0	"27.4.aE"	"Q4"
12	255	28.478294252769	"27.4.aE"	"Q4"
13	255	0	"27.4.aE"	"Q4"
14	255	28.486027115301	"27.4.aE"	"Q4"
15	255	0	"27.4.aE"	"Q4"
1	256	23.739230427353	"27.4.aE"	"Q4"
2	256	26.409379525583	"27.4.aE"	"Q4"
3	256	27.824424216754	"27.4.aE"	"Q4"
4	256	28.599975584039	"27.4.aE"	"Q4"
5	256	29.031889911989	"27.4.aE"	"Q4"
6	256	29.274428404787	"27.4.aE"	"Q4"
7	256	29.411234329953	"27.4.aE"	"Q4"
8	256	29.488591479134	"27.4.aE"	"Q4"
9	256	29.532393529791	"27.4.aE"	"Q4"
10	256	29.557214855173	"27.4.aE"	"Q4"
11	256	0	"27.4.aE"	"Q4"
12	256	0	"27.4.aE"	"Q4"
13	256	29.583791432549	"27.4.aE"	"Q4"
14	256	29.586358194189	"27.4.aE"	"Q4"
15	256	0	"27.4.aE"	"Q4"
1	257	22.917133450772	"27.4.aE"	"Q4"
2	257	25.463139075284	"27.4.aE"	"Q4"
3	257	26.815712679925	"27.4.aE"	"Q4"
4	257	27.559461919103	"27.4.aE"	"Q4"
5	257	27.975208021232	"27.4.aE"	"Q4"
6	257	28.209596122304	"27.4.aE"	"Q4"
7	257	28.342350965093	"27.4.aE"	"Q4"
8	257	28.417734635095	"27.4.aE"	"Q4"
9	257	28.46060210708	"27.4.aE"	"Q4"
10	257	28.484998782787	"27.4.aE"	"Q4"
11	257	28.498889768751	"27.4.aE"	"Q4"
12	257	28.506801087904	"27.4.aE"	"Q4"
13	257	28.511307482801	"27.4.aE"	"Q4"
14	257	28.513874603605	"27.4.aE"	"Q4"
15	257	0	"27.4.aE"	"Q4"
1	258	22.945099769999	"27.4.aE"	"Q4"
2	258	25.569340844933	"27.4.aE"	"Q4"
3	258	26.957425820839	"27.4.aE"	"Q4"
4	258	27.71602691648	"27.4.aE"	"Q4"
5	258	28.137083812879	"27.4.aE"	"Q4"
6	258	28.372665602751	"27.4.aE"	"Q4"
7	258	28.505042318071	"27.4.aE"	"Q4"
8	258	28.579602903243	"27.4.aE"	"Q4"
9	258	28.621654165084	"27.4.aE"	"Q4"
10	258	28.645388070479	"27.4.aE"	"Q4"
11	258	0	"27.4.aE"	"Q4"
12	258	28.666357671455	"27.4.aE"	"Q4"
13	258	28.67063271539	"27.4.aE"	"Q4"
14	258	28.673047631511	"27.4.aE"	"Q4"
15	258	0	"27.4.aE"	"Q4"
1	259	23.347123231557	"27.4.aE"	"Q4"
2	259	26.008741426111	"27.4.aE"	"Q4"
3	259	27.408100411654	"27.4.aE"	"Q4"
4	259	28.167853970026	"27.4.aE"	"Q4"
5	259	28.586655696224	"27.4.aE"	"Q4"
6	259	28.819319082132	"27.4.aE"	"Q4"
7	259	28.949113861454	"27.4.aE"	"Q4"
8	259	29.021686865755	"27.4.aE"	"Q4"
9	259	29.06231617725	"27.4.aE"	"Q4"
10	259	29.085078040604	"27.4.aE"	"Q4"
11	259	0	"27.4.aE"	"Q4"
12	259	29.104986159539	"27.4.aE"	"Q4"
13	259	29.108995426029	"27.4.aE"	"Q4"
14	259	0	"27.4.aE"	"Q4"
15	259	0	"27.4.aE"	"Q4"
1	260	23.015559838917	"27.4.aE"	"Q4"
2	260	25.479118005171	"27.4.aE"	"Q4"
3	260	26.80571900692	"27.4.aE"	"Q4"
4	260	27.547425161173	"27.4.aE"	"Q4"
5	260	27.969707894374	"27.4.aE"	"Q4"
6	260	28.212440995034	"27.4.aE"	"Q4"
7	260	28.35270407178	"27.4.aE"	"Q4"
8	260	28.433996272568	"27.4.aE"	"Q4"
9	260	28.481190894788	"27.4.aE"	"Q4"
10	260	28.508616819756	"27.4.aE"	"Q4"
11	260	0	"27.4.aE"	"Q4"
12	260	28.533839122908	"27.4.aE"	"Q4"
13	260	28.539235141419	"27.4.aE"	"Q4"
14	260	0	"27.4.aE"	"Q4"
15	260	0	"27.4.aE"	"Q4"
1	261	23.146541724483	"27.4.aE"	"Q4"
2	261	25.677882677265	"27.4.aE"	"Q4"
3	261	27.03858930307	"27.4.aE"	"Q4"
4	261	27.79717674598	"27.4.aE"	"Q4"
5	261	28.227576631631	"27.4.aE"	"Q4"
6	261	28.474036647924	"27.4.aE"	"Q4"
7	261	28.615884013901	"27.4.aE"	"Q4"
8	261	28.697755542423	"27.4.aE"	"Q4"
9	261	28.745086884153	"27.4.aE"	"Q4"
10	261	28.772475416053	"27.4.aE"	"Q4"
11	261	28.788332431072	"27.4.aE"	"Q4"
12	261	28.797515937331	"27.4.aE"	"Q4"
13	261	28.802835468266	"27.4.aE"	"Q4"
14	261	0	"27.4.aE"	"Q4"
15	261	0	"27.4.aE"	"Q4"
1	262	23.187776862707	"27.4.aE"	"Q4"
2	262	25.740705185236	"27.4.aE"	"Q4"
3	262	27.10796896711	"27.4.aE"	"Q4"
4	262	27.8668777665	"27.4.aE"	"Q4"
5	262	28.295407882543	"27.4.aE"	"Q4"
6	262	28.539568699641	"27.4.aE"	"Q4"
7	262	28.67936773488	"27.4.aE"	"Q4"
8	262	28.759632697844	"27.4.aE"	"Q4"
9	262	28.805788277431	"27.4.aE"	"Q4"
10	262	28.832353192645	"27.4.aE"	"Q4"
11	262	28.847650460898	"27.4.aE"	"Q4"
12	262	0	"27.4.aE"	"Q4"
13	262	28.861538246559	"27.4.aE"	"Q4"
14	262	0	"27.4.aE"	"Q4"
15	262	0	"27.4.aE"	"Q4"
1	263	23.310136152389	"27.4.aE"	"Q4"
2	263	25.93680876149	"27.4.aE"	"Q4"
3	263	27.371264274148	"27.4.aE"	"Q4"
4	263	28.184056910647	"27.4.aE"	"Q4"
5	263	28.652945972187	"27.4.aE"	"Q4"
6	263	28.926039093809	"27.4.aE"	"Q4"
7	263	29.08594421477	"27.4.aE"	"Q4"
8	263	29.179858735366	"27.4.aE"	"Q4"
9	263	29.23511304795	"27.4.aE"	"Q4"
10	263	29.267655079784	"27.4.aE"	"Q4"
11	263	29.286832223747	"27.4.aE"	"Q4"
12	263	0	"27.4.aE"	"Q4"
13	263	29.304803279744	"27.4.aE"	"Q4"
14	263	29.308734205146	"27.4.aE"	"Q4"
15	263	0	"27.4.aE"	"Q4"
1	264	22.81036587265	"27.4.aE"	"Q4"
2	264	25.404725966175	"27.4.aE"	"Q4"
3	264	26.7943125036	"27.4.aE"	"Q4"
4	264	27.564572387754	"27.4.aE"	"Q4"
5	264	27.998612489076	"27.4.aE"	"Q4"
6	264	28.245303422001	"27.4.aE"	"Q4"
7	264	28.38617102808	"27.4.aE"	"Q4"
8	264	28.466821032239	"27.4.aE"	"Q4"
9	264	28.513063309636	"27.4.aE"	"Q4"
10	264	28.539599535862	"27.4.aE"	"Q4"
11	264	28.554834721366	"27.4.aE"	"Q4"
12	264	28.563584072102	"27.4.aE"	"Q4"
13	264	28.568609492918	"27.4.aE"	"Q4"
14	264	28.571496237581	"27.4.aE"	"Q4"
15	264	0	"27.4.aE"	"Q4"
1	265	23.449526809772	"27.4.aE"	"Q4"
2	265	26.115112880726	"27.4.aE"	"Q4"
3	265	27.534243798037	"27.4.aE"	"Q4"
4	265	28.315636679306	"27.4.aE"	"Q4"
5	265	28.752846621367	"27.4.aE"	"Q4"
6	265	28.999526399736	"27.4.aE"	"Q4"
7	265	29.139337150624	"27.4.aE"	"Q4"
8	265	29.218776534235	"27.4.aE"	"Q4"
9	265	29.263976885377	"27.4.aE"	"Q4"
10	265	29.289715949354	"27.4.aE"	"Q4"
11	265	29.304379507251	"27.4.aE"	"Q4"
12	265	29.312735483269	"27.4.aE"	"Q4"
13	265	29.31749780033	"27.4.aE"	"Q4"
14	265	0	"27.4.aE"	"Q4"
15	265	0	"27.4.aE"	"Q4"
1	266	22.994878268811	"27.4.aE"	"Q4"
2	266	25.549058104216	"27.4.aE"	"Q4"
3	266	26.884628629832	"27.4.aE"	"Q4"
4	266	27.606227827966	"27.4.aE"	"Q4"
5	266	28.002156860394	"27.4.aE"	"Q4"
6	266	28.221115588344	"27.4.aE"	"Q4"
7	266	28.342714933176	"27.4.aE"	"Q4"
8	266	28.410399998716	"27.4.aE"	"Q4"
9	266	28.448122532946	"27.4.aE"	"Q4"
10	266	28.469160874654	"27.4.aE"	"Q4"
11	266	28.480898773215	"27.4.aE"	"Q4"
12	266	28.48744909847	"27.4.aE"	"Q4"
13	266	28.491104941946	"27.4.aE"	"Q4"
14	266	0	"27.4.aE"	"Q4"
15	266	0	"27.4.aE"	"Q4"
1	267	23.588971686569	"27.4.aE"	"Q4"
2	267	26.230427938393	"27.4.aE"	"Q4"
3	267	27.621935716553	"27.4.aE"	"Q4"
4	267	28.379703976425	"27.4.aE"	"Q4"
5	267	28.79889197044	"27.4.aE"	"Q4"
6	267	29.032664698505	"27.4.aE"	"Q4"
7	267	29.163602129515	"27.4.aE"	"Q4"
8	267	29.237115697925	"27.4.aE"	"Q4"
9	267	29.278443736931	"27.4.aE"	"Q4"
10	267	29.30169478097	"27.4.aE"	"Q4"
11	267	29.314781166023	"27.4.aE"	"Q4"
12	267	29.32214828686	"27.4.aE"	"Q4"
