"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
14	123	0.224864159302	"27.4.aE"	"Q2"
15	123	0.229941968709	"27.4.aE"	"Q2"
1	124	0.0987300001046	"27.4.aE"	"Q2"
2	124	0.118330712586	"27.4.aE"	"Q2"
3	124	0.13307292427	"27.4.aE"	"Q2"
4	124	0.145175708912	"27.4.aE"	"Q2"
5	124	0.155578217482	"27.4.aE"	"Q2"
6	124	0.164777194363	"27.4.aE"	"Q2"
7	124	0.173071171956	"27.4.aE"	"Q2"
8	124	0.180655270934	"27.4.aE"	"Q2"
9	124	0.187664871072	"27.4.aE"	"Q2"
10	124	0.194198206079	"27.4.aE"	"Q2"
11	124	0.200329087733	"27.4.aE"	"Q2"
12	124	0.206114551602	"27.4.aE"	"Q2"
13	124	0.211599693441	"27.4.aE"	"Q2"
14	124	0.216820859082	"27.4.aE"	"Q2"
15	124	0.221807822576	"27.4.aE"	"Q2"
1	125	0.101866079373	"27.4.aE"	"Q2"
2	125	0.121559916956	"27.4.aE"	"Q2"
3	125	0.136319760979	"27.4.aE"	"Q2"
4	125	0.148407475958	"27.4.aE"	"Q2"
5	125	0.158777626954	"27.4.aE"	"Q2"
6	125	0.167934090539	"27.4.aE"	"Q2"
7	125	0.176179202553	"27.4.aE"	"Q2"
8	125	0.183710308352	"27.4.aE"	"Q2"
9	125	0.190664176336	"27.4.aE"	"Q2"
10	125	0.197139949576	"27.4.aE"	"Q2"
11	125	0.203212057547	"27.4.aE"	"Q2"
12	125	0.208937967498	"27.4.aE"	"Q2"
13	125	0.214363083702	"27.4.aE"	"Q2"
14	125	0.219523976407	"27.4.aE"	"Q2"
15	125	0.22445058517	"27.4.aE"	"Q2"
1	126	0.0980683316167	"27.4.aE"	"Q2"
2	126	0.117044192558	"27.4.aE"	"Q2"
3	126	0.131267548284	"27.4.aE"	"Q2"
4	126	0.142916809283	"27.4.aE"	"Q2"
5	126	0.152911403681	"27.4.aE"	"Q2"
6	126	0.161736692048	"27.4.aE"	"Q2"
7	126	0.1696839151	"27.4.aE"	"Q2"
8	126	0.176943184042	"27.4.aE"	"Q2"
9	126	0.18364625848	"27.4.aE"	"Q2"
10	126	0.189888653638	"27.4.aE"	"Q2"
11	126	0.195742077486	"27.4.aE"	"Q2"
12	126	0.201261897391	"27.4.aE"	"Q2"
13	126	0.206491859543	"27.4.aE"	"Q2"
14	126	0.21146719945	"27.4.aE"	"Q2"
15	126	0.216216764504	"27.4.aE"	"Q2"
1	127	0.0993833804939	"27.4.aE"	"Q2"
2	127	0.118813777466	"27.4.aE"	"Q2"
3	127	0.133397864234	"27.4.aE"	"Q2"
4	127	0.145353885865	"27.4.aE"	"Q2"
5	127	0.155619107746	"27.4.aE"	"Q2"
6	127	0.164688695099	"27.4.aE"	"Q2"
7	127	0.172859955858	"27.4.aE"	"Q2"
8	127	0.180327061272	"27.4.aE"	"Q2"
9	127	0.187224643912	"27.4.aE"	"Q2"
10	127	0.193650339172	"27.4.aE"	"Q2"
11	127	0.199677471777	"27.4.aE"	"Q2"
12	127	0.205362674853	"27.4.aE"	"Q2"
13	127	0.210750707207	"27.4.aE"	"Q2"
14	127	0.215877629227	"27.4.aE"	"Q2"
15	127	0.220772970647	"27.4.aE"	"Q2"
1	128	0.101879272603	"27.4.aE"	"Q2"
2	128	0.121845751178	"27.4.aE"	"Q2"
3	128	0.136837038293	"27.4.aE"	"Q2"
4	128	0.149129608978	"27.4.aE"	"Q2"
5	128	0.15968557878	"27.4.aE"	"Q2"
6	128	0.169013334958	"27.4.aE"	"Q2"
7	128	0.177418168506	"27.4.aE"	"Q2"
8	128	0.185099488365	"27.4.aE"	"Q2"
9	128	0.192195572992	"27.4.aE"	"Q2"
10	128	0.198806710796	"27.4.aE"	"Q2"
11	128	0.20500822496	"27.4.aE"	"Q2"
12	128	0.210858296336	"27.4.aE"	"Q2"
13	128	0.21640290996	"27.4.aE"	"Q2"
14	128	0.221679116378	"27.4.aE"	"Q2"
15	128	0.226717257844	"27.4.aE"	"Q2"
1	129	0.103245097697	"27.4.aE"	"Q2"
2	129	0.123050143579	"27.4.aE"	"Q2"
3	129	0.137878061764	"27.4.aE"	"Q2"
4	129	0.150012920504	"27.4.aE"	"Q2"
5	129	0.160417866134	"27.4.aE"	"Q2"
6	129	0.169601006196	"27.4.aE"	"Q2"
7	129	0.177867073934	"27.4.aE"	"Q2"
8	129	0.185414903173	"27.4.aE"	"Q2"
9	129	0.19238224859	"27.4.aE"	"Q2"
10	129	0.198868939485	"27.4.aE"	"Q2"
11	129	0.204949901337	"27.4.aE"	"Q2"
12	129	0.210682971032	"27.4.aE"	"Q2"
13	129	0.21611383531	"27.4.aE"	"Q2"
14	129	0.221279284846	"27.4.aE"	"Q2"
15	129	0.226209434304	"27.4.aE"	"Q2"
1	130	0.105225763167	"27.4.aE"	"Q2"
2	130	0.126303963115	"27.4.aE"	"Q2"
3	130	0.142176688555	"27.4.aE"	"Q2"
4	130	0.155218481499	"27.4.aE"	"Q2"
5	130	0.166435260738	"27.4.aE"	"Q2"
6	130	0.176359455013	"27.4.aE"	"Q2"
7	130	0.18531121717	"27.4.aE"	"Q2"
8	130	0.193499893834	"27.4.aE"	"Q2"
9	130	0.201070791446	"27.4.aE"	"Q2"
10	130	0.208129382434	"27.4.aE"	"Q2"
11	130	0.214754941595	"27.4.aE"	"Q2"
12	130	0.221008742504	"27.4.aE"	"Q2"
13	130	0.226939243734	"27.4.aE"	"Q2"
14	130	0	"27.4.aE"	"Q2"
15	130	0.237979550507	"27.4.aE"	"Q2"
1	131	0.10365707097	"27.4.aE"	"Q2"
2	131	0.124647869506	"27.4.aE"	"Q2"
3	131	0.14047826962	"27.4.aE"	"Q2"
4	131	0.153498598386	"27.4.aE"	"Q2"
5	131	0.164705693356	"27.4.aE"	"Q2"
6	131	0.174627624178	"27.4.aE"	"Q2"
7	131	0.18358213494	"27.4.aE"	"Q2"
8	131	0.191777112398	"27.4.aE"	"Q2"
9	131	0.199356918174	"27.4.aE"	"Q2"
10	131	0.206426382389	"27.4.aE"	"Q2"
11	131	0.213064326158	"27.4.aE"	"Q2"
12	131	0.219331692664	"27.4.aE"	"Q2"
13	131	0.225276693765	"27.4.aE"	"Q2"
14	131	0.23093820639	"27.4.aE"	"Q2"
15	131	0.236348092889	"27.4.aE"	"Q2"
1	132	0.0970661335258	"27.4.aE"	"Q2"
2	132	0.116976646329	"27.4.aE"	"Q2"
3	132	0.132019013328	"27.4.aE"	"Q2"
4	132	0.144406329639	"27.4.aE"	"Q2"
5	132	0.155078554995	"27.4.aE"	"Q2"
6	132	0.164534133168	"27.4.aE"	"Q2"
7	132	0.173073221887	"27.4.aE"	"Q2"
8	132	0.180892332044	"27.4.aE"	"Q2"
9	132	0.188128002979	"27.4.aE"	"Q2"
10	132	0.194879433756	"27.4.aE"	"Q2"
11	132	0.201221244456	"27.4.aE"	"Q2"
12	132	0.207211153022	"27.4.aE"	"Q2"
13	132	0.212894836362	"27.4.aE"	"Q2"
14	132	0.218309139504	"27.4.aE"	"Q2"
15	132	0.223484268777	"27.4.aE"	"Q2"
1	133	0.0969471888584	"27.4.aE"	"Q2"
2	133	0.115797218215	"27.4.aE"	"Q2"
3	133	0.129935330027	"27.4.aE"	"Q2"
4	133	0.141519894862	"27.4.aE"	"Q2"
5	133	0.151462348147	"27.4.aE"	"Q2"
6	133	0.160244007539	"27.4.aE"	"Q2"
7	133	0.168153771283	"27.4.aE"	"Q2"
8	133	0.175380266694	"27.4.aE"	"Q2"
9	133	0.182054251747	"27.4.aE"	"Q2"
10	133	0.188270532568	"27.4.aE"	"Q2"
11	133	0.194100296126	"27.4.aE"	"Q2"
12	133	0.199598515413	"27.4.aE"	"Q2"
13	133	0.204808630697	"27.4.aE"	"Q2"
14	133	0.209765635283	"27.4.aE"	"Q2"
15	133	0.214498181444	"27.4.aE"	"Q2"
1	134	0.102484978161	"27.4.aE"	"Q2"
2	134	0.122228648663	"27.4.aE"	"Q2"
3	134	0.13701894998	"27.4.aE"	"Q2"
4	134	0.149127723371	"27.4.aE"	"Q2"
5	134	0.159513389063	"27.4.aE"	"Q2"
6	134	0.16868172409	"27.4.aE"	"Q2"
7	134	0.176936140975	"27.4.aE"	"Q2"
8	134	0.184474653441	"27.4.aE"	"Q2"
9	134	0.191434472683	"27.4.aE"	"Q2"
10	134	0.197915049807	"27.4.aE"	"Q2"
11	134	0.203991036901	"27.4.aE"	"Q2"
12	134	0.20972006708	"27.4.aE"	"Q2"
13	134	0.215147671352	"27.4.aE"	"Q2"
14	134	0.220310518845	"27.4.aE"	"Q2"
15	134	0.225238627653	"27.4.aE"	"Q2"
1	135	0.103890844889	"27.4.aE"	"Q2"
2	135	0.123225804084	"27.4.aE"	"Q2"
3	135	0.137645094874	"27.4.aE"	"Q2"
4	135	0.149413707417	"27.4.aE"	"Q2"
5	135	0.159483766162	"27.4.aE"	"Q2"
6	135	0.168356440301	"27.4.aE"	"Q2"
7	135	0.176331771554	"27.4.aE"	"Q2"
8	135	0.18360524623	"27.4.aE"	"Q2"
9	135	0.190312130263	"27.4.aE"	"Q2"
10	135	0.196550342025	"27.4.aE"	"Q2"
11	135	0.202393301178	"27.4.aE"	"Q2"
12	135	0.207897632498	"27.4.aE"	"Q2"
13	135	0.213108029526	"27.4.aE"	"Q2"
14	135	0.21806045676	"27.4.aE"	"Q2"
15	135	0.22278433267	"27.4.aE"	"Q2"
1	136	0.101262858359	"27.4.aE"	"Q2"
2	136	0.120990491561	"27.4.aE"	"Q2"
3	136	0.1357906731	"27.4.aE"	"Q2"
4	136	0.147919895441	"27.4.aE"	"Q2"
5	136	0.158331225584	"27.4.aE"	"Q2"
6	136	0.167528040861	"27.4.aE"	"Q2"
7	136	0.175812515551	"27.4.aE"	"Q2"
8	136	0.183381964256	"27.4.aE"	"Q2"
9	136	0.190373178378	"27.4.aE"	"Q2"
10	136	0.196885345778	"27.4.aE"	"Q2"
11	136	0.202992948333	"27.4.aE"	"Q2"
12	136	0.208753506814	"27.4.aE"	"Q2"
13	136	0.214212477178	"27.4.aE"	"Q2"
14	136	0.219406478239	"27.4.aE"	"Q2"
15	136	0.224365494574	"27.4.aE"	"Q2"
1	137	0.0970321009014	"27.4.aE"	"Q2"
2	137	0.115925899126	"27.4.aE"	"Q2"
3	137	0.130099557244	"27.4.aE"	"Q2"
4	137	0.141714782443	"27.4.aE"	"Q2"
5	137	0.151684558454	"27.4.aE"	"Q2"
6	137	0.160491073373	"27.4.aE"	"Q2"
7	137	0.168423772899	"27.4.aE"	"Q2"
8	137	0.175671655317	"27.4.aE"	"Q2"
9	137	0.182365743787	"27.4.aE"	"Q2"
10	137	0.1886010418	"27.4.aE"	"Q2"
11	137	0.194448887921	"27.4.aE"	"Q2"
12	137	0.199964374572	"27.4.aE"	"Q2"
13	137	0.2051910381	"27.4.aE"	"Q2"
14	137	0.210163950462	"27.4.aE"	"Q2"
15	137	0.214911829283	"27.4.aE"	"Q2"
1	138	0.0979968766989	"27.4.aE"	"Q2"
2	138	0.116832348428	"27.4.aE"	"Q2"
3	138	0.130938012888	"27.4.aE"	"Q2"
4	138	0.142483857778	"27.4.aE"	"Q2"
5	138	0.152385112922	"27.4.aE"	"Q2"
6	138	0.161124679074	"27.4.aE"	"Q2"
7	138	0.168992205762	"27.4.aE"	"Q2"
8	138	0.17617670322	"27.4.aE"	"Q2"
9	138	0.182809131065	"27.4.aE"	"Q2"
10	138	0.188984401177	"27.4.aE"	"Q2"
11	138	0.194773752927	"27.4.aE"	"Q2"
12	138	0.200232180994	"27.4.aE"	"Q2"
13	138	0.205403129288	"27.4.aE"	"Q2"
14	138	0.210321584075	"27.4.aE"	"Q2"
15	138	0.215016184316	"27.4.aE"	"Q2"
1	139	0.10232362986	"27.4.aE"	"Q2"
2	139	0.121887189712	"27.4.aE"	"Q2"
3	139	0.136527967171	"27.4.aE"	"Q2"
4	139	0.148506101141	"27.4.aE"	"Q2"
5	139	0.158774319063	"27.4.aE"	"Q2"
6	139	0.16783510774	"27.4.aE"	"Q2"
7	139	0.17598977068	"27.4.aE"	"Q2"
8	139	0.183434872089	"27.4.aE"	"Q2"
9	139	0.19030657539	"27.4.aE"	"Q2"
10	139	0.196703544782	"27.4.aE"	"Q2"
11	139	0.202699823327	"27.4.aE"	"Q2"
12	139	0.20835256121	"27.4.aE"	"Q2"
13	139	0.213706898747	"27.4.aE"	"Q2"
14	139	0.218799183647	"27.4.aE"	"Q2"
15	139	0.223659165763	"27.4.aE"	"Q2"
1	140	0.102103357685	"27.4.aE"	"Q2"
2	140	0.122659784301	"27.4.aE"	"Q2"
3	140	0.138150271089	"27.4.aE"	"Q2"
4	140	0.150884045073	"27.4.aE"	"Q2"
5	140	0.161839892607	"27.4.aE"	"Q2"
6	140	0.171536085343	"27.4.aE"	"Q2"
7	140	0.18028436015	"27.4.aE"	"Q2"
8	140	0.188288612952	"27.4.aE"	"Q2"
9	140	0.195690398062	"27.4.aE"	"Q2"
10	140	0.202592484184	"27.4.aE"	"Q2"
11	140	0.20907212719	"27.4.aE"	"Q2"
12	140	0.215189049399	"27.4.aE"	"Q2"
13	140	0.220990489195	"27.4.aE"	"Q2"
14	140	0.226514532853	"27.4.aE"	"Q2"
15	140	0.231792390436	"27.4.aE"	"Q2"
1	141	0.102162488203	"27.4.aE"	"Q2"
2	141	0.121575138666	"27.4.aE"	"Q2"
3	141	0.136091283161	"27.4.aE"	"Q2"
4	141	0.147960864937	"27.4.aE"	"Q2"
5	141	0.158131705909	"27.4.aE"	"Q2"
6	141	0.167103475767	"27.4.aE"	"Q2"
7	141	0.175175680194	"27.4.aE"	"Q2"
8	141	0.182543651808	"27.4.aE"	"Q2"
9	141	0.189342666094	"27.4.aE"	"Q2"
10	141	0.195670721797	"27.4.aE"	"Q2"
11	141	0.201601347864	"27.4.aE"	"Q2"
12	141	0.207191287433	"27.4.aE"	"Q2"
13	141	0.212485351961	"27.4.aE"	"Q2"
14	141	0	"27.4.aE"	"Q2"
15	141	0.222323612877	"27.4.aE"	"Q2"
1	142	0.0994199511337	"27.4.aE"	"Q2"
2	142	0.118887543037	"27.4.aE"	"Q2"
3	142	0.133502559912	"27.4.aE"	"Q2"
4	142	0.145485639125	"27.4.aE"	"Q2"
5	142	0.155775210756	"27.4.aE"	"Q2"
6	142	0.164867113703	"27.4.aE"	"Q2"
7	142	0.173059088014	"27.4.aE"	"Q2"
8	142	0.180545602116	"27.4.aE"	"Q2"
9	142	0.18746150351	"27.4.aE"	"Q2"
10	142	0.193904589088	"27.4.aE"	"Q2"
11	142	0.199948308626	"27.4.aE"	"Q2"
12	142	0.20564939445	"27.4.aE"	"Q2"
13	142	0.211052685651	"27.4.aE"	"Q2"
14	142	0.216194308695	"27.4.aE"	"Q2"
15	142	0.221103848473	"27.4.aE"	"Q2"
1	143	0.102300027953	"27.4.aE"	"Q2"
2	143	0.121987357455	"27.4.aE"	"Q2"
3	143	0.136733410786	"27.4.aE"	"Q2"
4	143	0.148804807291	"27.4.aE"	"Q2"
5	143	0.159157658879	"27.4.aE"	"Q2"
6	143	0.168296484549	"27.4.aE"	"Q2"
7	143	0.176523923273	"27.4.aE"	"Q2"
8	143	0.184037473728	"27.4.aE"	"Q2"
9	143	0.190973984166	"27.4.aE"	"Q2"
10	143	0.197432638793	"27.4.aE"	"Q2"
11	143	0.203487886786	"27.4.aE"	"Q2"
12	143	0.209197202831	"27.4.aE"	"Q2"
13	143	0.214605991491	"27.4.aE"	"Q2"
14	143	0.219750819114	"27.4.aE"	"Q2"
15	143	0.224661618941	"27.4.aE"	"Q2"
1	144	0.103072438576	"27.4.aE"	"Q2"
2	144	0.123782917935	"27.4.aE"	"Q2"
3	144	0.139385273843	"27.4.aE"	"Q2"
4	144	0.152208620229	"27.4.aE"	"Q2"
5	144	0.163239960405	"27.4.aE"	"Q2"
6	144	0.173001836268	"27.4.aE"	"Q2"
7	144	0.181808514954	"27.4.aE"	"Q2"
8	144	0.189865526599	"27.4.aE"	"Q2"
9	144	0.197315547744	"27.4.aE"	"Q2"
10	144	0.204262154003	"27.4.aE"	"Q2"
11	144	0.21078320261	"27.4.aE"	"Q2"
12	144	0.216938877118	"27.4.aE"	"Q2"
13	144	0.222776778111	"27.4.aE"	"Q2"
14	144	0.22833528195	"27.4.aE"	"Q2"
15	144	0.233645834942	"27.4.aE"	"Q2"
1	145	0.0996649295897	"27.4.aE"	"Q2"
2	145	0.119657126741	"27.4.aE"	"Q2"
3	145	0.134714912581	"27.4.aE"	"Q2"
4	145	0.147088733128	"27.4.aE"	"Q2"
5	145	0.15773208109	"27.4.aE"	"Q2"
6	145	0.167149691104	"27.4.aE"	"Q2"
7	145	0.175645089368	"27.4.aE"	"Q2"
8	145	0.1834167645	"27.4.aE"	"Q2"
9	145	0.190602494827	"27.4.aE"	"Q2"
10	145	0.197302293718	"27.4.aE"	"Q2"
11	145	0.203591336408	"27.4.aE"	"Q2"
12	145	0.20952773029	"27.4.aE"	"Q2"
13	145	0.215157431717	"27.4.aE"	"Q2"
14	145	0.220517489862	"27.4.aE"	"Q2"
15	145	0.225638262307	"27.4.aE"	"Q2"
1	146	0.10221461536	"27.4.aE"	"Q2"
2	146	0.122621046748	"27.4.aE"	"Q2"
3	146	0.137980898129	"27.4.aE"	"Q2"
4	146	0.150597325817	"27.4.aE"	"Q2"
5	146	0.16144565389	"27.4.aE"	"Q2"
6	146	0.171041983039	"27.4.aE"	"Q2"
7	146	0.179696584242	"27.4.aE"	"Q2"
8	146	0.187612307882	"27.4.aE"	"Q2"
9	146	0.194929930883	"27.4.aE"	"Q2"
10	146	0.201751624849	"27.4.aE"	"Q2"
11	146	0.208154174919	"27.4.aE"	"Q2"
12	146	0.214196924289	"27.4.aE"	"Q2"
13	146	0	"27.4.aE"	"Q2"
14	146	0.225381631167	"27.4.aE"	"Q2"
15	146	0.230592408168	"27.4.aE"	"Q2"
1	147	0.102002610982	"27.4.aE"	"Q2"
2	147	0.121804768725	"27.4.aE"	"Q2"
3	147	0.136653941447	"27.4.aE"	"Q2"
4	147	0.148819409906	"27.4.aE"	"Q2"
5	147	0.159259287264	"27.4.aE"	"Q2"
6	147	0.168479481481	"27.4.aE"	"Q2"
7	147	0.176783622272	"27.4.aE"	"Q2"
8	147	0.184369940145	"27.4.aE"	"Q2"
9	147	0.191375841027	"27.4.aE"	"Q2"
10	147	0.197900945402	"27.4.aE"	"Q2"
11	147	0.204020051353	"27.4.aE"	"Q2"
12	147	0.209790917826	"27.4.aE"	"Q2"
13	147	0	"27.4.aE"	"Q2"
14	147	0.220461615623	"27.4.aE"	"Q2"
15	147	0.225428311529	"27.4.aE"	"Q2"
1	148	0.106302830691	"27.4.aE"	"Q2"
2	148	0.126336201495	"27.4.aE"	"Q2"
3	148	0.141300459855	"27.4.aE"	"Q2"
4	148	0.153527432281	"27.4.aE"	"Q2"
5	148	0.163998598088	"27.4.aE"	"Q2"
6	148	0.173231053967	"27.4.aE"	"Q2"
7	148	0.181534602031	"27.4.aE"	"Q2"
8	148	0.189111209301	"27.4.aE"	"Q2"
9	148	0.196100698005	"27.4.aE"	"Q2"
10	148	0.202604330412	"27.4.aE"	"Q2"
11	148	0.208698063886	"27.4.aE"	"Q2"
12	148	0.21444050155	"27.4.aE"	"Q2"
13	148	0	"27.4.aE"	"Q2"
14	148	0.225047544625	"27.4.aE"	"Q2"
15	148	0.229979868465	"27.4.aE"	"Q2"
1	149	0.0993499399546	"27.4.aE"	"Q2"
2	149	0.118708995474	"27.4.aE"	"Q2"
3	149	0.133233068578	"27.4.aE"	"Q2"
4	149	0.145136241561	"27.4.aE"	"Q2"
5	149	0.155353689697	"27.4.aE"	"Q2"
6	149	0.164379348442	"27.4.aE"	"Q2"
7	149	0.172509727926	"27.4.aE"	"Q2"
8	149	0.17993844619	"27.4.aE"	"Q2"
9	149	0.186799733145	"27.4.aE"	"Q2"
10	149	0.193190920067	"27.4.aE"	"Q2"
11	149	0.199185095205	"27.4.aE"	"Q2"
12	149	0.204838703414	"27.4.aE"	"Q2"
13	149	0	"27.4.aE"	"Q2"
14	149	0.215293971206	"27.4.aE"	"Q2"
15	149	0.220160989236	"27.4.aE"	"Q2"
1	150	0.0971583057422	"27.4.aE"	"Q2"
2	150	0.116718141571	"27.4.aE"	"Q2"
3	150	0.131457534556	"27.4.aE"	"Q2"
4	150	0.143573822016	"27.4.aE"	"Q2"
5	150	0.153998359659	"27.4.aE"	"Q2"
6	150	0.163224302422	"27.4.aE"	"Q2"
7	150	0.171548278705	"27.4.aE"	"Q2"
8	150	0.179164302015	"27.4.aE"	"Q2"
9	150	0.186207065514	"27.4.aE"	"Q2"
10	150	0.192774356506	"27.4.aE"	"Q2"
11	150	0.198939685992	"27.4.aE"	"Q2"
12	150	0.204759881244	"27.4.aE"	"Q2"
13	150	0	"27.4.aE"	"Q2"
14	150	0.215535954287	"27.4.aE"	"Q2"
15	150	0.220557769053	"27.4.aE"	"Q2"
1	151	0.102258878498	"27.4.aE"	"Q2"
2	151	0.12257935796	"27.4.aE"	"Q2"
3	151	0.137864876091	"27.4.aE"	"Q2"
4	151	0.150414797482	"27.4.aE"	"Q2"
5	151	0.161202352405	"27.4.aE"	"Q2"
6	151	0.170742348294	"27.4.aE"	"Q2"
7	151	0.179344190825	"27.4.aE"	"Q2"
8	151	0.187210117073	"27.4.aE"	"Q2"
9	151	0.194480450079	"27.4.aE"	"Q2"
10	151	0.201257014091	"27.4.aE"	"Q2"
11	151	0.207616321215	"27.4.aE"	"Q2"
12	151	0.213617495288	"27.4.aE"	"Q2"
13	151	0	"27.4.aE"	"Q2"
14	151	0.224723367005	"27.4.aE"	"Q2"
15	151	0.229896609511	"27.4.aE"	"Q2"
1	152	0.0981327218409	"27.4.aE"	"Q2"
2	152	0.116960346876	"27.4.aE"	"Q2"
3	152	0.131056796807	"27.4.aE"	"Q2"
4	152	0.142593218015	"27.4.aE"	"Q2"
5	152	0.152485156499	"27.4.aE"	"Q2"
6	152	0.161215614535	"27.4.aE"	"Q2"
7	152	0.169074271663	"27.4.aE"	"Q2"
8	152	0.176250140999	"27.4.aE"	"Q2"
9	152	0.182874174255	"27.4.aE"	"Q2"
10	152	0.189041271303	"27.4.aE"	"Q2"
11	152	0.194822658309	"27.4.aE"	"Q2"
12	152	0.200273316846	"27.4.aE"	"Q2"
13	152	0	"27.4.aE"	"Q2"
14	152	0.210347717593	"27.4.aE"	"Q2"
15	152	0.215035062811	"27.4.aE"	"Q2"
1	153	0.101046197359	"27.4.aE"	"Q2"
2	153	0.120886321687	"27.4.aE"	"Q2"
3	153	0.135786449802	"27.4.aE"	"Q2"
4	153	0.148006367881	"27.4.aE"	"Q2"
5	153	0.158501327471	"27.4.aE"	"Q2"
6	153	0.167776160637	"27.4.aE"	"Q2"
7	153	0.176134057445	"27.4.aE"	"Q2"
8	153	0.183773072969	"27.4.aE"	"Q2"
9	153	0.190830557762	"27.4.aE"	"Q2"
10	153	0.197406134193	"27.4.aE"	"Q2"
11	153	0.203574629836	"27.4.aE"	"Q2"
12	153	0.209393845948	"27.4.aE"	"Q2"
13	153	0	"27.4.aE"	"Q2"
14	153	0.220158313971	"27.4.aE"	"Q2"
15	153	0.225170526795	"27.4.aE"	"Q2"
1	154	0.0983596518959	"27.4.aE"	"Q2"
2	154	0.117458175237	"27.4.aE"	"Q2"
3	154	0.131780065803	"27.4.aE"	"Q2"
4	154	0.143513749575	"27.4.aE"	"Q2"
5	154	0.153583220326	"27.4.aE"	"Q2"
6	154	0.162476377056	"27.4.aE"	"Q2"
7	154	0.170486044366	"27.4.aE"	"Q2"
8	154	0.177803400211	"27.4.aE"	"Q2"
9	154	0.18456096301	"27.4.aE"	"Q2"
10	154	0.190854810431	"27.4.aE"	"Q2"
11	154	0.196757080949	"27.4.aE"	"Q2"
12	154	0.202323480074	"27.4.aE"	"Q2"
13	154	0	"27.4.aE"	"Q2"
14	154	0.212616173696	"27.4.aE"	"Q2"
15	154	0.217406956373	"27.4.aE"	"Q2"
1	155	0.100786660254	"27.4.aE"	"Q2"
2	155	0.121132157698	"27.4.aE"	"Q2"
3	155	0.136469288163	"27.4.aE"	"Q2"
4	155	0.149080164437	"27.4.aE"	"Q2"
5	155	0.159932360856	"27.4.aE"	"Q2"
6	155	0.16953831894	"27.4.aE"	"Q2"
7	155	0.178206319377	"27.4.aE"	"Q2"
8	155	0.186138024977	"27.4.aE"	"Q2"
9	155	0.193473456026	"27.4.aE"	"Q2"
10	155	0.20031427788	"27.4.aE"	"Q2"
11	155	0.206736923904	"27.4.aE"	"Q2"
12	155	0.212800485405	"27.4.aE"	"Q2"
13	155	0	"27.4.aE"	"Q2"
14	155	0.224028272314	"27.4.aE"	"Q2"
15	155	0.229261073607	"27.4.aE"	"Q2"
1	156	0.100838008147	"27.4.aE"	"Q2"
2	156	0.120678685524	"27.4.aE"	"Q2"
3	156	0.135583402088	"27.4.aE"	"Q2"
4	156	0.147809441018	"27.4.aE"	"Q2"
5	156	0.158311208402	"27.4.aE"	"Q2"
6	156	0.167593170144	"27.4.aE"	"Q2"
7	156	0.175958334603	"27.4.aE"	"Q2"
8	156	0.183604658842	"27.4.aE"	"Q2"
9	156	0.190669437725	"27.4.aE"	"Q2"
10	156	0.197252261017	"27.4.aE"	"Q2"
11	156	0.203427937013	"27.4.aE"	"Q2"
12	156	0.209254255699	"27.4.aE"	"Q2"
13	156	0	"27.4.aE"	"Q2"
14	156	0.220032673468	"27.4.aE"	"Q2"
15	156	0.225051729191	"27.4.aE"	"Q2"
1	157	0.101661961493	"27.4.aE"	"Q2"
2	157	0.121821199702	"27.4.aE"	"Q2"
3	157	0.136981103347	"27.4.aE"	"Q2"
4	157	0.149425445665	"27.4.aE"	"Q2"
5	157	0.160120638384	"27.4.aE"	"Q2"
6	157	0.169577798893	"27.4.aE"	"Q2"
7	157	0.178104075651	"27.4.aE"	"Q2"
8	157	0.185900208973	"27.4.aE"	"Q2"
9	157	0.193105470675	"27.4.aE"	"Q2"
10	157	0.199820914138	"27.4.aE"	"Q2"
11	157	0.206122466841	"27.4.aE"	"Q2"
12	157	0.212068797113	"27.4.aE"	"Q2"
13	157	0	"27.4.aE"	"Q2"
14	157	0.223072330062	"27.4.aE"	"Q2"
15	157	0.22819754042	"27.4.aE"	"Q2"
1	158	0.0982962701834	"27.4.aE"	"Q2"
2	158	0.118260287102	"27.4.aE"	"Q2"
3	158	0.133322435705	"27.4.aE"	"Q2"
4	158	0.145714346322	"27.4.aE"	"Q2"
5	158	0.156382819257	"27.4.aE"	"Q2"
6	158	0.165829533292	"27.4.aE"	"Q2"
7	158	0.17435640801	"27.4.aE"	"Q2"
8	158	0.182161006751	"27.4.aE"	"Q2"
9	158	0.189380540074	"27.4.aE"	"Q2"
10	158	0.196114656548	"27.4.aE"	"Q2"
11	158	0.202438288867	"27.4.aE"	"Q2"
12	158	0.208409379007	"27.4.aE"	"Q2"
13	158	0	"27.4.aE"	"Q2"
14	158	0.219468425229	"27.4.aE"	"Q2"
15	158	0.224623649743	"27.4.aE"	"Q2"
1	159	0.0981125883294	"27.4.aE"	"Q2"
2	159	0.117777486407	"27.4.aE"	"Q2"
3	159	0.132587125093	"27.4.aE"	"Q2"
4	159	0.144756106185	"27.4.aE"	"Q2"
5	159	0.155222653336	"27.4.aE"	"Q2"
6	159	0.164483387233	"27.4.aE"	"Q2"
7	159	0.172836939872	"27.4.aE"	"Q2"
8	159	0.180478591324	"27.4.aE"	"Q2"
9	159	0.187543887972	"27.4.aE"	"Q2"
10	159	0.194131219988	"27.4.aE"	"Q2"
11	159	0.200314540503	"27.4.aE"	"Q2"
12	159	0.206151010865	"27.4.aE"	"Q2"
