"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
3	22	0.162051029617	"27.4.aE"	"Q4"
4	22	0.17477608492	"27.4.aE"	"Q4"
5	22	0.185871412658	"27.4.aE"	"Q4"
6	22	0.195775732231	"27.4.aE"	"Q4"
7	22	0.204764750999	"27.4.aE"	"Q4"
8	22	0.213024377392	"27.4.aE"	"Q4"
9	22	0.220686603974	"27.4.aE"	"Q4"
10	22	0.227848917861	"27.4.aE"	"Q4"
11	22	0.234585605648	"27.4.aE"	"Q4"
12	22	0.240954728015	"27.4.aE"	"Q4"
13	22	0.2470026265	"27.4.aE"	"Q4"
14	22	0.252766948556	"27.4.aE"	"Q4"
15	22	0.258278743735	"27.4.aE"	"Q4"
1	23	0.11422503907	"27.4.aE"	"Q4"
2	23	0.131156963043	"27.4.aE"	"Q4"
3	23	0.144524449064	"27.4.aE"	"Q4"
4	23	0.155759003972	"27.4.aE"	"Q4"
5	23	0.165548226548	"27.4.aE"	"Q4"
6	23	0.174281843935	"27.4.aE"	"Q4"
7	23	0.182204634692	"27.4.aE"	"Q4"
8	23	0.18948157233	"27.4.aE"	"Q4"
9	23	0.196229736881	"27.4.aE"	"Q4"
10	23	0.202535569421	"27.4.aE"	"Q4"
11	23	0.208464917522	"27.4.aE"	"Q4"
12	23	0.214069230701	"27.4.aE"	"Q4"
13	23	0.219389562514	"27.4.aE"	"Q4"
14	23	0.224459256093	"27.4.aE"	"Q4"
15	23	0.229305804599	"27.4.aE"	"Q4"
1	24	0.113017549818	"27.4.aE"	"Q4"
2	24	0.12996347853	"27.4.aE"	"Q4"
3	24	0.143358835816	"27.4.aE"	"Q4"
4	24	0.154627185064	"27.4.aE"	"Q4"
5	24	0.164453008726	"27.4.aE"	"Q4"
6	24	0.1732245686	"27.4.aE"	"Q4"
7	24	0.181185876327	"27.4.aE"	"Q4"
8	24	0.188501475815	"27.4.aE"	"Q4"
9	24	0.195288195886	"27.4.aE"	"Q4"
10	24	0.201632327132	"27.4.aE"	"Q4"
11	24	0.207599626369	"27.4.aE"	"Q4"
12	24	0.213241489102	"27.4.aE"	"Q4"
13	24	0.218598938114	"27.4.aE"	"Q4"
14	24	0.223705300771	"27.4.aE"	"Q4"
15	24	0.228588064285	"27.4.aE"	"Q4"
1	25	0.118089990353	"27.4.aE"	"Q4"
2	25	0.135598610558	"27.4.aE"	"Q4"
3	25	0.14942171507	"27.4.aE"	"Q4"
4	25	0.161039390273	"27.4.aE"	"Q4"
5	25	0.171162582903	"27.4.aE"	"Q4"
6	25	0.180194259464	"27.4.aE"	"Q4"
7	25	0.188387516836	"27.4.aE"	"Q4"
8	25	0.19591293653	"27.4.aE"	"Q4"
9	25	0.202891579566	"27.4.aE"	"Q4"
10	25	0.209412826894	"27.4.aE"	"Q4"
11	25	0.215544766033	"27.4.aE"	"Q4"
12	25	0.221340596998	"27.4.aE"	"Q4"
13	25	0.226842770372	"27.4.aE"	"Q4"
14	25	0.232085764113	"27.4.aE"	"Q4"
15	25	0.237098007244	"27.4.aE"	"Q4"
1	26	0.128145243752	"27.4.aE"	"Q4"
2	26	0.147141497101	"27.4.aE"	"Q4"
3	26	0.162138815618	"27.4.aE"	"Q4"
4	26	0.174743192627	"27.4.aE"	"Q4"
5	26	0.185726041608	"27.4.aE"	"Q4"
6	26	0.195524596795	"27.4.aE"	"Q4"
7	26	0.204413475552	"27.4.aE"	"Q4"
8	26	0.212577762266	"27.4.aE"	"Q4"
9	26	0.220148809701	"27.4.aE"	"Q4"
10	26	0.227223596761	"27.4.aE"	"Q4"
11	26	0.233875998449	"27.4.aE"	"Q4"
12	26	0.240163736535	"27.4.aE"	"Q4"
13	26	0.246132869503	"27.4.aE"	"Q4"
14	26	0.251820805462	"27.4.aE"	"Q4"
15	26	0.257258389394	"27.4.aE"	"Q4"
1	27	0.11776188405	"27.4.aE"	"Q4"
2	27	0.135596421088	"27.4.aE"	"Q4"
3	27	0.149709794947	"27.4.aE"	"Q4"
4	27	0.161591773539	"27.4.aE"	"Q4"
5	27	0.171959316509	"27.4.aE"	"Q4"
6	27	0.181219385476	"27.4.aE"	"Q4"
7	27	0.189627886007	"27.4.aE"	"Q4"
8	27	0.197357463028	"27.4.aE"	"Q4"
9	27	0.204530746791	"27.4.aE"	"Q4"
10	27	0.211238345205	"27.4.aE"	"Q4"
11	27	0.217549327119	"27.4.aE"	"Q4"
12	27	0.223517692351	"27.4.aE"	"Q4"
13	27	0.229186553797	"27.4.aE"	"Q4"
14	27	0.234590945385	"27.4.aE"	"Q4"
15	27	0.239759768365	"27.4.aE"	"Q4"
1	28	0.114931968824	"27.4.aE"	"Q4"
2	28	0.13215636086	"27.4.aE"	"Q4"
3	28	0.145771089267	"27.4.aE"	"Q4"
4	28	0.157223515398	"27.4.aE"	"Q4"
5	28	0.167209533234	"27.4.aE"	"Q4"
6	28	0.176123864201	"27.4.aE"	"Q4"
7	28	0.18421457281	"27.4.aE"	"Q4"
8	28	0.191648932059	"27.4.aE"	"Q4"
9	28	0.198545706079	"27.4.aE"	"Q4"
10	28	0.204992613341	"27.4.aE"	"Q4"
11	28	0.211056497697	"27.4.aE"	"Q4"
12	28	0.21678960353	"27.4.aE"	"Q4"
13	28	0.222233630632	"27.4.aE"	"Q4"
