"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"SalgslagID"	"Salgslag"	"Salgslag_kode"
"1583772"	1	"2013"	"VL0015A"	2022	"08.07.2022"	"11"	NA	"00"	"48"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583067"	2	"2013"	"VL0005ØN"	2022	"14.06.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583382"	2	"2013"	"VL0005ØN"	2022	"25.06.2022"	"11"	NA	"00"	"48"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583059"	1	"2013"	"H 0015K"	2022	"14.06.2022"	"11"	NA	"05"	"19"	12.24	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583218"	2	"2013"	"H 0116B"	2022	"19.06.2022"	"11"	NA	"05"	"20"	12.06	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583059"	2	"2013"	"H 0015K"	2022	"14.06.2022"	"11"	NA	"05"	"19"	12.24	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583841"	1	"2013"	"NT0181V"	2022	"11.07.2022"	"11"	NA	"05"	"15"	12.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583845"	1	"2013"	"VL0005ØN"	2022	"11.07.2022"	"11"	NA	"00"	"44"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583843"	1	"2013"	"R 0112K"	2022	"11.07.2022"	"11"	NA	"00"	"44"	10.58	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583307"	1	"2013"	"VL0005ØN"	2022	"22.06.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583117"	1	"2013"	"N 0054BØ"	2022	"16.06.2022"	"11"	NA	"00"	"46"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583113"	1	"2013"	"H 0015B"	2022	"15.06.2022"	"11"	NA	"00"	"10"	22.33	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583268"	1	"2013"	"N 0003SO"	2022	"20.06.2022"	"11"	NA	"05"	"20"	12.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583195"	2	"2013"	"N 0003SO"	2022	"18.06.2022"	"11"	NA	"05"	"20"	12.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583268"	2	"2013"	"N 0003SO"	2022	"20.06.2022"	"11"	NA	"05"	"20"	12.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584720"	6	"2013"	"N 0054BØ"	2022	"17.08.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583841"	2	"2013"	"NT0181V"	2022	"11.07.2022"	"11"	NA	"05"	"15"	12.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583595"	2	"2013"	"H 0015K"	2022	"02.07.2022"	"11"	NA	"00"	"10"	12.24	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583599"	1	"2013"	"VL0035ØN"	2022	"02.07.2022"	"11"	NA	"05"	"20"	8.5	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583599"	2	"2013"	"VL0035ØN"	2022	"02.07.2022"	"11"	NA	"05"	"20"	8.5	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583560"	1	"2013"	"N 0054BØ"	2022	"01.07.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584012"	2	"2013"	"N 0054BØ"	2022	"21.07.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583772"	2	"2013"	"VL0015A"	2022	"08.07.2022"	"11"	NA	"00"	"48"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583117"	2	"2013"	"N 0054BØ"	2022	"16.06.2022"	"11"	NA	"00"	"46"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583113"	2	"2013"	"H 0015B"	2022	"15.06.2022"	"11"	NA	"00"	"10"	22.33	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583605"	2	"2013"	"VL0040AV"	2022	"02.07.2022"	"11"	NA	"05"	"20"	14.45	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583531"	1	"2013"	"VL0120ØN"	2022	"29.06.2022"	"11"	NA	"05"	"20"	7.03	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583678"	1	"2013"	"H 0015K"	2022	"04.07.2022"	"11"	NA	"00"	"46"	12.24	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583569"	1	"2013"	"N 0006SF"	2022	"01.07.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583187"	1	"2013"	"N 0006SF"	2022	"18.06.2022"	"11"	NA	"00"	"10"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583233"	1	"2013"	"R 0021H"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583264"	1	"2013"	"VL0002ØN"	2022	"20.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583419"	1	"2013"	"H 0015B"	2022	"26.06.2022"	"11"	NA	"00"	"10"	22.33	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583316"	1	"2013"	"N 0007SO"	2022	"22.06.2022"	"11"	NA	"00"	"11"	30.45	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583115"	1	"2013"	"N 0056V"	2022	"15.06.2022"	"11"	NA	"00"	"46"	14.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583115"	2	"2013"	"N 0056V"	2022	"15.06.2022"	"11"	NA	"00"	"46"	14.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584014"	1	"2013"	"N 0300V"	2022	"21.07.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583119"	1	"2013"	"R 0022ST"	2022	"16.06.2022"	"11"	NA	"00"	"46"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583549"	2	"2013"	"VL0035ØN"	2022	"30.06.2022"	"11"	NA	"05"	"20"	8.5	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583075"	2	"2013"	"H 0001S"	2022	"14.06.2022"	"11"	NA	"05"	"20"	12.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583661"	1	"2013"	"VL0035ØN"	2022	"04.07.2022"	"11"	NA	"00"	"46"	8.5	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583667"	2	"2013"	"TR0023ND"	2022	"04.07.2022"	"11"	NA	"00"	"46"	10.63	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583520"	2	"2013"	"R 0021H"	2022	"28.06.2022"	"11"	NA	"00"	"05"	14.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583529"	1	"2013"	"R 0004ST"	2022	"29.06.2022"	"11"	NA	"00"	"10"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583533"	2	"2013"	"H 0002B"	2022	"29.06.2022"	"11"	NA	"05"	"16"	10.65	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583424"	1	"2013"	"R 0096K"	2022	"27.06.2022"	"11"	NA	"00"	"10"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583424"	2	"2013"	"R 0096K"	2022	"27.06.2022"	"11"	NA	"00"	"10"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583119"	2	"2013"	"R 0022ST"	2022	"16.06.2022"	"11"	NA	"00"	"46"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583153"	2	"2013"	"H 0062S"	2022	"17.06.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583444"	2	"2013"	"R 0020K"	2022	"27.06.2022"	"11"	NA	"00"	"05"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583158"	1	"2013"	"R 0096K"	2022	"17.06.2022"	"11"	NA	"00"	"46"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584014"	2	"2013"	"N 0300V"	2022	"21.07.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583648"	2	"2013"	"N 0054BØ"	2022	"04.07.2022"	"11"	NA	"00"	"44"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583078"	1	"2013"	"R 0021H"	2022	"14.06.2022"	"11"	NA	"05"	"20"	14.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583078"	2	"2013"	"R 0021H"	2022	"14.06.2022"	"11"	NA	"05"	"20"	14.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583649"	1	"2013"	"VL0037AV"	2022	"04.07.2022"	"11"	NA	"00"	"46"	11.58	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583653"	2	"2013"	"M 0039HØ"	2022	"04.07.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583153"	1	"2013"	"H 0062S"	2022	"17.06.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583506"	2	"2013"	"VL0005ØN"	2022	"28.06.2022"	"11"	NA	"00"	"48"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583067"	1	"2013"	"VL0005ØN"	2022	"14.06.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583462"	2	"2013"	"VL0035ØN"	2022	"28.06.2022"	"11"	NA	"06"	"32"	8.5	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583061"	2	"2013"	"H 0071S"	2022	"14.06.2022"	"11"	NA	"05"	"20"	7.67	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583678"	2	"2013"	"H 0015K"	2022	"04.07.2022"	"11"	NA	"00"	"46"	12.24	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583195"	1	"2013"	"N 0003SO"	2022	"18.06.2022"	"11"	NA	"05"	"20"	12.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583395"	1	"2013"	"VL0015A"	2022	"26.06.2022"	"11"	NA	"00"	"48"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583403"	2	"2013"	"N 0006SF"	2022	"26.06.2022"	"11"	NA	"00"	"10"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583734"	2	"2013"	"VL0015A"	2022	"05.07.2022"	"11"	NA	"00"	"46"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583221"	1	"2013"	"N 0006SF"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583418"	1	"2013"	"VL0003AV"	2022	"26.06.2022"	"11"	NA	"00"	"10"	14.04	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583311"	2	"2013"	"VL0009BR"	2022	"22.06.2022"	"11"	NA	"05"	"20"	14.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583605"	1	"2013"	"VL0040AV"	2022	"02.07.2022"	"11"	NA	"05"	"20"	14.45	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583451"	1	"2013"	"M 0061SØ"	2022	"27.06.2022"	"11"	NA	"05"	"29"	32.32	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583305"	1	"2013"	"R 0022ST"	2022	"22.06.2022"	"11"	NA	"05"	"20"	12.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583328"	1	"2013"	"R 0021H"	2022	"22.06.2022"	"11"	NA	"05"	"20"	14.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583994"	1	"2013"	"VL0005ØN"	2022	"20.07.2022"	"11"	NA	"00"	"48"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583415"	1	"2013"	"TR0018ND"	2022	"26.06.2022"	"11"	NA	"05"	"24"	12.13	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583821"	1	"2013"	"NT0070V"	2022	"11.07.2022"	"11"	NA	"00"	"44"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583912"	1	"2013"	"TR0023ND"	2022	"15.07.2022"	"11"	NA	"00"	"44"	10.63	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583680"	1	"2013"	"H 0002B"	2022	"04.07.2022"	"11"	NA	"00"	"46"	10.65	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583391"	1	"2013"	"H 0008S"	2022	"26.06.2022"	"11"	NA	"05"	"20"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583339"	1	"2013"	"TR0018ND"	2022	"23.06.2022"	"11"	NA	"05"	"20"	12.13	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583402"	1	"2013"	"H 0071S"	2022	"26.06.2022"	"11"	NA	"00"	"10"	7.67	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583534"	1	"2013"	"R 0001H"	2022	"29.06.2022"	"11"	NA	"00"	"46"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583534"	2	"2013"	"R 0001H"	2022	"29.06.2022"	"11"	NA	"00"	"46"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583537"	1	"2013"	"SF0069SU"	2022	"29.06.2022"	"11"	NA	"05"	"20"	14.94	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583242"	1	"2013"	"VL0153AV"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583692"	1	"2013"	"H 0062S"	2022	"05.07.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583733"	1	"2013"	"NT0070V"	2022	"06.07.2022"	"11"	NA	"05"	"15"	14.98	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583785"	1	"2013"	"R 0022ST"	2022	"09.07.2022"	"11"	NA	"00"	"38"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583243"	1	"2013"	"VL0050AV"	2022	"19.06.2022"	"11"	NA	"05"	"20"	27.1	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583243"	2	"2013"	"VL0050AV"	2022	"19.06.2022"	"11"	NA	"05"	"20"	27.1	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583191"	1	"2013"	"R 0096K"	2022	"18.06.2022"	"11"	NA	"05"	"16"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583197"	1	"2013"	"N 0007SO"	2022	"18.06.2022"	"11"	NA	"05"	"15"	30.45	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583861"	1	"2013"	"VL0015A"	2022	"12.07.2022"	"11"	NA	"00"	"44"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583281"	1	"2013"	"H 0002AV"	2022	"20.06.2022"	"11"	NA	"05"	"25"	53.55	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583763"	1	"2013"	"R 0096K"	2022	"08.07.2022"	"11"	NA	"00"	"46"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583545"	1	"2013"	"NT0070V"	2022	"29.06.2022"	"11"	NA	"05"	"20"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1900168"	2	"2013"	"VL0008FJ"	2022	"09.07.2022"	"11"	NA	"00"	"38"	14.85	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584006"	1	"2013"	"TR0096AA"	2022	"21.07.2022"	"11"	NA	"00"	"53"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583910"	1	"2013"	"H 0011F"	2022	"15.07.2022"	"11"	NA	"00"	"44"	10.66	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583650"	1	"2013"	"SF0069SU"	2022	"04.07.2022"	"11"	NA	"00"	"46"	14.94	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583675"	1	"2013"	"R 0044H"	2022	"04.07.2022"	"11"	NA	"00"	"46"	10.6	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583324"	1	"2013"	"VL0153AV"	2022	"22.06.2022"	"11"	NA	"00"	"05"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583988"	1	"2013"	"NT0070V"	2022	"20.07.2022"	"11"	NA	"00"	"48"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583872"	1	"2013"	"NT0070V"	2022	"12.07.2022"	"11"	NA	"00"	"44"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584003"	1	"2013"	"NT0026V"	2022	"21.07.2022"	"11"	NA	"00"	"38"	12.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584775"	2	"2013"	"TF0195M"	2022	"18.08.2022"	"11"	NA	"30"	"08"	62.6	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583579"	1	"2013"	"SF0069SU"	2022	"01.07.2022"	"11"	NA	"05"	"20"	14.94	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583392"	1	"2013"	"H 0021S"	2022	"26.06.2022"	"11"	NA	"05"	"20"	19.79	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583392"	2	"2013"	"H 0021S"	2022	"26.06.2022"	"11"	NA	"05"	"20"	19.79	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583784"	1	"2013"	"R 0096K"	2022	"09.07.2022"	"11"	NA	"00"	"44"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583812"	2	"2013"	"H 0002B"	2022	"10.07.2022"	"11"	NA	"00"	"44"	10.65	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583825"	1	"2013"	"R 0004ST"	2022	"11.07.2022"	"11"	NA	"00"	"38"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583778"	1	"2013"	"H 0062S"	2022	"08.07.2022"	"11"	NA	"00"	"44"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583821"	2	"2013"	"NT0070V"	2022	"11.07.2022"	"11"	NA	"00"	"44"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583319"	2	"2013"	"VL0050AV"	2022	"22.06.2022"	"11"	NA	"05"	"20"	27.1	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583326"	1	"2013"	"H 0062S"	2022	"22.06.2022"	"11"	NA	"05"	"20"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583335"	2	"2013"	"H 0044O"	2022	"22.06.2022"	"11"	NA	"05"	"20"	10.4	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583399"	1	"2013"	"VL0008FJ"	2022	"26.06.2022"	"11"	NA	"05"	"20"	14.85	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583634"	1	"2013"	"R 0096K"	2022	"03.07.2022"	"11"	NA	"00"	"10"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583231"	1	"2013"	"R 0004ST"	2022	"19.06.2022"	"11"	NA	"05"	"20"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583232"	2	"2013"	"R 0022ST"	2022	"19.06.2022"	"11"	NA	"05"	"20"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583483"	1	"2013"	"N 0007SO"	2022	"28.06.2022"	"11"	NA	"05"	"29"	30.45	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583785"	2	"2013"	"R 0022ST"	2022	"09.07.2022"	"11"	NA	"00"	"38"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583786"	1	"2013"	"R 0004ST"	2022	"09.07.2022"	"11"	NA	"00"	"38"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583891"	1	"2013"	"SF0069SU"	2022	"13.07.2022"	"11"	NA	"00"	"45"	14.94	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583784"	2	"2013"	"R 0096K"	2022	"09.07.2022"	"11"	NA	"00"	"44"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583786"	2	"2013"	"R 0004ST"	2022	"09.07.2022"	"11"	NA	"00"	"38"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583258"	2	"2013"	"N 0007SO"	2022	"19.06.2022"	"11"	NA	"05"	"20"	30.45	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583190"	1	"2013"	"N 0114L"	2022	"18.06.2022"	"11"	NA	"05"	"16"	27.4	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583203"	2	"2013"	"VL0009BR"	2022	"18.06.2022"	"11"	NA	"05"	"16"	14.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583335"	1	"2013"	"H 0044O"	2022	"22.06.2022"	"11"	NA	"05"	"20"	10.4	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583544"	1	"2013"	"VL0003AV"	2022	"29.06.2022"	"11"	NA	"05"	"20"	14.04	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583727"	1	"2013"	"R 0096K"	2022	"05.07.2022"	"11"	NA	"00"	"46"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583731"	1	"2013"	"F 0050H"	2022	"06.07.2022"	"11"	NA	"05"	"15"	14.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583793"	1	"2013"	"VL0015A"	2022	"10.07.2022"	"11"	NA	"00"	"44"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583895"	1	"2013"	"TR0019ND"	2022	"14.07.2022"	"11"	NA	"00"	"44"	12.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583895"	2	"2013"	"TR0019ND"	2022	"14.07.2022"	"11"	NA	"00"	"44"	12.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583764"	2	"2013"	"H 0062S"	2022	"08.07.2022"	"11"	NA	"00"	"46"	14.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583190"	2	"2013"	"N 0114L"	2022	"18.06.2022"	"11"	NA	"05"	"16"	27.4	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583263"	1	"2013"	"R 0096K"	2022	"20.06.2022"	"11"	NA	"05"	"20"	14.97	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583505"	1	"2013"	"N 0053BØ"	2022	"28.06.2022"	"11"	NA	"05"	"29"	37.52	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1584775"	1	"2013"	"TF0195M"	2022	"18.08.2022"	"11"	NA	"30"	"08"	62.6	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583812"	1	"2013"	"H 0002B"	2022	"10.07.2022"	"11"	NA	"00"	"44"	10.65	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583729"	1	"2013"	"N 0054BØ"	2022	"05.07.2022"	"11"	NA	"05"	"20"	12.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583588"	1	"2013"	"F 0050H"	2022	"01.07.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583825"	2	"2013"	"R 0004ST"	2022	"11.07.2022"	"11"	NA	"00"	"38"	12.89	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583859"	1	"2013"	"R 0096K"	2022	"12.07.2022"	"11"	NA	"00"	"44"	14.97	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583223"	2	"2013"	"H 0095B"	2022	"19.06.2022"	"11"	NA	"05"	"20"	23.55	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583258"	1	"2013"	"N 0007SO"	2022	"19.06.2022"	"11"	NA	"05"	"20"	30.45	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583259"	1	"2013"	"VL0110AV"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583528"	1	"2013"	"H 0071S"	2022	"29.06.2022"	"11"	NA	"05"	"20"	7.67	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583984"	1	"2013"	"VL0014A"	2022	"19.07.2022"	"11"	NA	"00"	"44"	14.94	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583820"	2	"2013"	"F 0050H"	2022	"11.07.2022"	"11"	NA	"05"	"15"	14.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583899"	1	"2013"	"H 0002B"	2022	"14.07.2022"	"11"	NA	"00"	"44"	10.65	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583968"	1	"2013"	"NT0026V"	2022	"18.07.2022"	"11"	NA	"00"	"44"	12.98	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583860"	1	"2013"	"VL0015A"	2022	"12.07.2022"	"11"	NA	"00"	"44"	14.9	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583217"	1	"2013"	"F 0050H"	2022	"19.06.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583232"	1	"2013"	"R 0022ST"	2022	"19.06.2022"	"11"	NA	"05"	"20"	12.95	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583212"	1	"2013"	"H 0071S"	2022	"19.06.2022"	"11"	NA	"05"	"20"	7.67	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583505"	2	"2013"	"N 0053BØ"	2022	"28.06.2022"	"11"	NA	"05"	"29"	37.52	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583522"	1	"2013"	"VL0050AV"	2022	"29.06.2022"	"11"	NA	"05"	"20"	27.1	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583422"	1	"2013"	"VL0002ØN"	2022	"27.06.2022"	"11"	NA	"00"	"10"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583305"	2	"2013"	"R 0022ST"	2022	"22.06.2022"	"11"	NA	"05"	"20"	12.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1583897"	1	"2013"	"VL0004BN"	2022	"14.07.2022"	"11"	NA	"00"	"44"	10.66	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583588"	2	"2013"	"F 0050H"	2022	"01.07.2022"	"11"	NA	"05"	"20"	14.99	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1583820"	1	"2013"	"F 0050H"	2022	"11.07.2022"	"11"	NA	"05"	"15"	14.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
