"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1577429"	1	"2013"	"VL0088AV"	2021	"20.09.2021"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"GLESEN"	"2011054912"	"LG6244"	"1"	"Under 11 m"	NA	NA	2011	NA	407	2011	"05.05.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577429"	2	"2013"	"VL0088AV"	2021	"20.09.2021"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"GLESEN"	"2011054912"	"LG6244"	"1"	"Under 11 m"	NA	NA	2011	NA	407	2011	"05.05.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576123"	3	"2013"	"H 0140B"	2021	"26.08.2021"	"11"	NA	"30"	"13"	60.9	"NOR"	0	"ELISABETH"	"1994002908"	"LHEA"	"5"	"28 m og over"	1099	NA	1994	NA	3600	1993	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576533"	2	"2013"	"NT0500V"	2021	"03.09.2021"	"11"	NA	"30"	"09"	68.25	"NOR"	0	"TRØNDERBAS"	"1999008412"	"LJVY"	"5"	"28 m og over"	2213	NA	1999	NA	7500	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1576494"	3	"2013"	"R 0007K"	2021	"01.09.2021"	"11"	NA	"30"	"09"	60.4	"NOR"	0	"VEA"	"2004026585"	"LMMJ"	"5"	"28 m og over"	1475	NA	2003	NA	3900	2003	"01.01.2018"	"17.07.2022 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1579023"	1	"2013"	"H 0014FJ"	2021	"27.10.2021"	"11"	NA	"28"	"01"	11.14	"NOR"	0	"STORDØY"	"2004030066"	"LK2715"	"2"	"11-14,99 m"	NA	NA	1986	2015	135	2016	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1575007"	3	"2013"	"SF0010A"	2021	"04.08.2021"	"11"	NA	"28"	"37"	12.1	"NOR"	8	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1578347"	2	"2013"	"H 0043AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	12.21	"NOR"	0	"ZANDER"	"2004028925"	"LK7818"	"2"	"11-14,99 m"	NA	13	2002	NA	175	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578350"	1	"2013"	"VL0075AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	8.5	"NOR"	0	"PIA"	"2017096913"	"LF5894"	"1"	"Under 11 m"	NA	NA	2017	NA	440	2017	"15.09.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1575963"	2	"2013"	"N 0118L"	2021	"23.08.2021"	"11"	NA	"30"	"14"	35.49	"NOR"	0	"SLETTHOLMEN"	"2008043528"	"LAVF"	"5"	"28 m og over"	472	NA	2008	NA	1521	2007	"28.05.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1834	"LURØY"	18	"Nordland"	NA	"NORGE"
"1576163"	1	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576163"	2	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576164"	1	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576434"	1	"2013"	"H 0057S"	2021	"01.09.2021"	"11"	NA	"28"	"36"	8.9	"NOR"	8	"GAUTE"	"2019110414"	"LF6473"	"1"	"Under 11 m"	NA	NA	2019	NA	115	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1577125"	2	"2013"	"TR0004O"	2021	"14.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1576077"	1	"2013"	"H 0175B"	2021	"25.08.2021"	"11"	NA	"30"	"13"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1574979"	2	"2013"	"SF0030A"	2021	"03.08.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1576236"	3	"2013"	"M 0250HØ"	2021	"28.08.2021"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"HERØYHAV"	"2014063776"	"LDFB"	"5"	"28 m og over"	2293	NA	2013	NA	3400	2013	"23.09.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1575228"	1	"2013"	"H 0025K"	2021	"11.08.2021"	"11"	NA	"07"	"33"	14.11	"NOR"	8	"ØYASUND"	"2006035770"	"LM9940"	"2"	"11-14,99 m"	NA	NA	1984	NA	250	1995	"16.07.2020"	"22.02.2022 23:59:59"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1577125"	1	"2013"	"TR0004O"	2021	"14.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1577129"	3	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576077"	2	"2013"	"H 0175B"	2021	"25.08.2021"	"11"	NA	"30"	"13"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576367"	2	"2013"	"NT0500V"	2021	"30.08.2021"	"11"	NA	"30"	"04"	68.25	"NOR"	0	"TRØNDERBAS"	"1999008412"	"LJVY"	"5"	"28 m og over"	2213	NA	1999	NA	7500	1999	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1576600"	1	"2013"	"H 0057S"	2021	"05.09.2021"	"11"	NA	"28"	"36"	8.9	"NOR"	8	"GAUTE"	"2019110414"	"LF6473"	"1"	"Under 11 m"	NA	NA	2019	NA	115	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1573749"	1	"2013"	"SF0010A"	2021	"14.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1574783"	2	"2013"	"SF0030A"	2021	"19.07.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1577268"	2	"2013"	"SF0030A"	2021	"17.09.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1575826"	1	"2013"	"H 0077AV"	2021	"21.08.2021"	"11"	NA	"34"	"05"	68.3	"NOR"	0	"MALENE S"	"2014064494"	"LMWR"	"5"	"28 m og over"	2190	NA	2000	NA	7507	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576122"	2	"2013"	"H 0140B"	2021	"26.08.2021"	"11"	NA	"30"	"14"	60.9	"NOR"	0	"ELISABETH"	"1994002908"	"LHEA"	"5"	"28 m og over"	1099	NA	1994	NA	3600	1993	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1573620"	1	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573620"	4	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1576236"	1	"2013"	"M 0250HØ"	2021	"28.08.2021"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"HERØYHAV"	"2014063776"	"LDFB"	"5"	"28 m og over"	2293	NA	2013	NA	3400	2013	"23.09.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1574674"	2	"2013"	"SF0210V"	2021	"13.07.2021"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"VESTER JUNIOR"	"1976009383"	"LM5970"	"1"	"Under 11 m"	NA	14	1976	NA	185	2010	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4602	"KINN"	46	"Vestland"	NA	"NORGE"
"1574783"	3	"2013"	"SF0030A"	2021	"19.07.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573343"	3	"2013"	"SF0010A"	2021	"01.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573620"	2	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1578175"	1	"2013"	"H 0023B"	2021	"09.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578347"	1	"2013"	"H 0043AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	12.21	"NOR"	0	"ZANDER"	"2004028925"	"LK7818"	"2"	"11-14,99 m"	NA	13	2002	NA	175	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578348"	2	"2013"	"H 0030AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	7	"NOR"	0	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578175"	5	"2013"	"H 0023B"	2021	"09.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1573343"	1	"2013"	"SF0010A"	2021	"01.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1578348"	1	"2013"	"H 0030AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	7	"NOR"	0	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577955"	2	"2013"	"M 0027HØ"	2021	"04.10.2021"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"NYBRIS"	"1985003889"	"LM2542"	"2"	"11-14,99 m"	NA	20	1985	NA	160	1984	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1573152"	2	"2013"	"SF0030A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"KYSTBAS"	"1996004599"	"LK5007"	"1"	"Under 11 m"	NA	12	1993	NA	175	2018	"01.01.2020"	"07.11.2021 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573087"	3	"2013"	"SF0010A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1578101"	1	"2013"	"H 0023B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578022"	1	"2013"	"VL0040B"	2021	"07.10.2021"	"11"	NA	"28"	"36"	14.99	"NOR"	8	"SØRWAAG"	"2001016302"	"LK7556"	"2"	"11-14,99 m"	NA	NA	2001	NA	474	2011	"11.03.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578099"	4	"2013"	"H 0125B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"NORDBORG"	"2014067133"	"LI4444"	"1"	"Under 11 m"	NA	NA	1980	NA	81	1995	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578099"	1	"2013"	"H 0125B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"NORDBORG"	"2014067133"	"LI4444"	"1"	"Under 11 m"	NA	NA	1980	NA	81	1995	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1578350"	2	"2013"	"VL0075AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	8.5	"NOR"	0	"PIA"	"2017096913"	"LF5894"	"1"	"Under 11 m"	NA	NA	2017	NA	440	2017	"15.09.2021"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577955"	1	"2013"	"M 0027HØ"	2021	"04.10.2021"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"NYBRIS"	"1985003889"	"LM2542"	"2"	"11-14,99 m"	NA	20	1985	NA	160	1984	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1571370"	2	"2013"	"VL0003AV"	2021	"06.01.2021"	"11"	NA	"28"	"01"	14.04	"NOR"	8	"MØGSTERFJORD"	"1987009997"	"LK3064"	"2"	"11-14,99 m"	NA	23	1987	NA	300	2008	"30.01.2020"	"22.11.2021 23:59:59"	"04"	"Leiefartøy (Erstatningsfartøy)"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1571382"	2	"2013"	"H 0030AV"	2021	"06.01.2021"	"11"	NA	"28"	"41"	7	"NOR"	8	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577614"	1	"2013"	"SF0208A"	2021	"27.09.2021"	"11"	NA	"28"	"03"	10.43	"NOR"	0	"SELVIK JUNIOR"	"1988009609"	"LK9488"	"1"	"Under 11 m"	NA	6	1987	2006	197	2008	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1577700"	1	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"NYBRIS"	"1985003889"	"LM2542"	"2"	"11-14,99 m"	NA	20	1985	NA	160	1984	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1577700"	2	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"NYBRIS"	"1985003889"	"LM2542"	"2"	"11-14,99 m"	NA	20	1985	NA	160	1984	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1579024"	1	"2013"	"H 0028FJ"	2021	"27.10.2021"	"11"	NA	"28"	"01"	11.43	"NOR"	0	"SOLØYBAS"	"2007038890"	"LG2259"	"2"	"11-14,99 m"	NA	NA	2004	NA	430	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4615	"FITJAR"	46	"Vestland"	NA	"NORGE"
"1577700"	3	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"NYBRIS"	"1985003889"	"LM2542"	"2"	"11-14,99 m"	NA	20	1985	NA	160	1984	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1573824"	1	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573824"	2	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1573824"	4	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1574702"	2	"2013"	"SF0010A"	2021	"14.07.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1577129"	1	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576847"	1	"2013"	"SF0001V"	2021	"09.09.2021"	"11"	NA	"30"	"08"	56.2	"NOR"	0	"ANDREA L"	"1996007191"	"LHWW"	"5"	"28 m og over"	1200	NA	1996	NA	2665	1995	"13.11.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4602	"KINN"	46	"Vestland"	NA	"NORGE"
"1578101"	2	"2013"	"H 0023B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"SØRWAAG"	"1997009140"	"LK6255"	"1"	"Under 11 m"	NA	9	1984	NA	85	1984	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576920"	1	"2013"	"H 0033K"	2021	"11.09.2021"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"RASK"	"1997003131"	NA	"1"	"Under 11 m"	NA	6	1983	NA	130	2014	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1577004"	1	"2013"	"SF0010A"	2021	"12.09.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"TORESON"	"1988003559"	"LK3509"	"2"	"11-14,99 m"	NA	18	1988	NA	178	1988	"01.01.2020"	"18.04.2022 23:59:59"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1577129"	2	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"BØMMELBAS"	"2000013297"	"LLGZ"	"5"	"28 m og over"	1206	NA	2000	NA	3750	2000	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1576164"	2	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576164"	4	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576358"	2	"2013"	"SF0028B"	2021	"30.08.2021"	"11"	NA	"30"	"14"	64	"NOR"	0	"VESTFART"	"2001016521"	"LLRG"	"5"	"28 m og over"	1517	NA	2001	NA	4700	2001	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4648	"BREMANGER"	46	"Vestland"	NA	"NORGE"
"1576466"	2	"2013"	"T 0001I"	2021	"01.09.2021"	"11"	NA	"30"	"09"	43.15	"NOR"	0	"NORDHAVET"	"2019108953"	"LEPQ"	"5"	"28 m og over"	605	NA	2018	NA	1863	2018	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5413	"IBESTAD"	54	"Troms og Finnmark"	NA	"NORGE"
"1577903"	1	"2013"	"H 0125B"	2021	"03.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"NORDBORG"	"2014067133"	"LI4444"	"1"	"Under 11 m"	NA	NA	1980	NA	81	1995	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
