"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"7000011612060"	8	"2013"	"M 0049SM"	2023	"12.09.2023"	"22"	NA	"07"	"28"	9.04	"NOR"	8	"80728"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	NA	NA
"7000011623731"	8	"2013"	"M 0049SM"	2023	"18.10.2023"	"22"	NA	"07"	"28"	9.04	"NOR"	8	"80728"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	NA	NA
"7000011623614"	4	"2013"	"M 0017SM"	2023	"18.10.2023"	"22"	NA	"07"	"28"	10.55	"NOR"	8	"80728"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	NA	NA
"7000011623647"	5	"2013"	"M 0004SM"	2023	"18.10.2023"	"22"	NA	"07"	"28"	7.98	"NOR"	8	"80728"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	NA	NA
"1597309"	2	"2013"	"M 0065HØ"	2023	"17.10.2023"	"53"	NA	"07"	"14"	74	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597310"	1	"2013"	"T 0055G"	2023	"17.10.2023"	"53"	NA	"07"	"14"	69.99	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597767"	2	"2013"	"M 0101SM"	2023	"29.10.2023"	"53"	NA	"07"	"15"	53	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597766"	1	"2013"	"M 0101SM"	2023	"29.10.2023"	"53"	NA	"07"	"15"	53	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597766"	3	"2013"	"M 0101SM"	2023	"29.10.2023"	"53"	NA	"07"	"15"	53	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597767"	1	"2013"	"M 0101SM"	2023	"29.10.2023"	"53"	NA	"07"	"15"	53	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595608"	3	"2013"	"N 0510ME"	2023	"06.09.2023"	"11"	NA	"30"	"09"	45.15	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595608"	1	"2013"	"N 0510ME"	2023	"06.09.2023"	"11"	NA	"30"	"09"	45.15	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595609"	3	"2013"	"N 0510ME"	2023	"06.09.2023"	"11"	NA	"30"	"09"	45.15	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595693"	2	"2013"	"M 0625H"	2023	"07.09.2023"	"11"	NA	"30"	"09"	75.4	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595355"	2	"2013"	"M 0065HØ"	2023	"01.09.2023"	"11"	NA	"30"	"08"	74	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595609"	1	"2013"	"N 0510ME"	2023	"06.09.2023"	"11"	NA	"30"	"09"	45.15	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596512"	3	"2013"	"M 0100AE"	2023	"26.09.2023"	"11"	NA	"07"	"31"	14.99	"NOR"	8	"80731"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595354"	1	"2013"	"M 0065HØ"	2023	"01.09.2023"	"11"	NA	"30"	"08"	74	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594924"	1	"2013"	"M 0061SØ"	2023	"24.08.2023"	"11"	NA	"30"	"09"	32.32	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594924"	2	"2013"	"M 0061SØ"	2023	"24.08.2023"	"11"	NA	"30"	"09"	32.32	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594925"	2	"2013"	"M 0061SØ"	2023	"24.08.2023"	"11"	NA	"30"	"09"	32.32	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595693"	1	"2013"	"M 0625H"	2023	"07.09.2023"	"11"	NA	"30"	"09"	75.4	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595355"	1	"2013"	"M 0065HØ"	2023	"01.09.2023"	"11"	NA	"30"	"08"	74	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596933"	2	"2013"	"N 0118L"	2023	"05.10.2023"	"11"	NA	"42"	"33"	35.49	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594925"	1	"2013"	"M 0061SØ"	2023	"24.08.2023"	"11"	NA	"30"	"09"	32.32	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596132"	1	"2013"	"M 0061SØ"	2023	"15.09.2023"	"11"	NA	"42"	"22"	32.32	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595354"	2	"2013"	"M 0065HØ"	2023	"01.09.2023"	"11"	NA	"30"	"08"	74	"NOR"	0	"03008"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596422"	1	"2013"	"M 0250HØ"	2023	"21.09.2023"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596422"	2	"2013"	"M 0250HØ"	2023	"21.09.2023"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"03009"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595929"	1	"2013"	"M 0100AE"	2023	"11.09.2023"	"11"	NA	"07"	"07"	14.99	"NOR"	8	"80707"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1596132"	2	"2013"	"M 0061SØ"	2023	"15.09.2023"	"11"	NA	"42"	"22"	32.32	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596933"	1	"2013"	"N 0118L"	2023	"05.10.2023"	"11"	NA	"42"	"33"	35.49	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596700"	1	"2013"	"H 0010AM"	2023	"01.10.2023"	"11"	NA	"42"	"42"	57.5	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596700"	3	"2013"	"H 0010AM"	2023	"01.10.2023"	"11"	NA	"42"	"42"	57.5	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596005"	2	"2013"	"M 0011AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	33.19	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596005"	1	"2013"	"M 0011AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	33.19	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597071"	1	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596700"	2	"2013"	"H 0010AM"	2023	"01.10.2023"	"11"	NA	"42"	"42"	57.5	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596813"	2	"2013"	"N 0530MS"	2023	"03.10.2023"	"11"	NA	"42"	"43"	37.52	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597072"	1	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597073"	2	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597073"	1	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597073"	4	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596813"	1	"2013"	"N 0530MS"	2023	"03.10.2023"	"11"	NA	"42"	"43"	37.52	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596813"	3	"2013"	"N 0530MS"	2023	"03.10.2023"	"11"	NA	"42"	"43"	37.52	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597072"	2	"2013"	"N 0118LN"	2023	"08.10.2023"	"11"	NA	"42"	"42"	75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597310"	2	"2013"	"T 0055G"	2023	"17.10.2023"	"53"	NA	"07"	"14"	69.99	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597309"	1	"2013"	"M 0065HØ"	2023	"17.10.2023"	"53"	NA	"07"	"14"	74	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1598166"	1	"2013"	"M 0101SM"	2023	"08.11.2023"	"53"	NA	"07"	"14"	53	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1594732"	1	"2013"	"H 0047S"	2023	"19.08.2023"	"11"	NA	"28"	"41"	7.67	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594665"	1	"2013"	"H 0047S"	2023	"18.08.2023"	"11"	NA	"28"	"01"	7.67	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594659"	1	"2013"	"VL0016T"	2023	"18.08.2023"	"11"	NA	"28"	"01"	9	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594590"	1	"2013"	"VL0065ØN"	2023	"16.08.2023"	"11"	NA	"28"	"01"	7.7	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594586"	1	"2013"	"VL0002ØN"	2023	"15.08.2023"	"11"	NA	"28"	"41"	14.99	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594596"	1	"2013"	"VL0016T"	2023	"16.08.2023"	"11"	NA	"28"	"01"	9	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594668"	1	"2013"	"VL0065ØN"	2023	"17.08.2023"	"11"	NA	"28"	"01"	7.7	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594658"	1	"2013"	"VL0022T"	2023	"18.08.2023"	"11"	NA	"28"	"01"	12.97	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594738"	1	"2013"	"VL0120ØN"	2023	"19.08.2023"	"11"	NA	"28"	"41"	7.03	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594594"	1	"2013"	"VL0016T"	2023	"15.08.2023"	"11"	NA	"28"	"01"	9	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594629"	1	"2013"	"VL0028ØN"	2023	"17.08.2023"	"11"	NA	"28"	"41"	11.24	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594735"	1	"2013"	"VL0022T"	2023	"19.08.2023"	"11"	NA	"28"	"02"	12.97	"NOR"	8	"82802"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594731"	1	"2013"	"H 0008ØN"	2023	"19.08.2023"	"11"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594591"	1	"2013"	"H 0037S"	2023	"15.08.2023"	"11"	NA	"28"	"02"	6	"NOR"	8	"82802"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594631"	1	"2013"	"VL0016T"	2023	"17.08.2023"	"11"	NA	"28"	"01"	9	"NOR"	0	"02801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594587"	1	"2013"	"VL0002ØN"	2023	"16.08.2023"	"11"	NA	"28"	"41"	14.99	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594649"	1	"2013"	"VL0120ØN"	2023	"18.08.2023"	"11"	NA	"28"	"41"	7.03	"NOR"	8	"82841"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594636"	1	"2013"	"H 0008ØN"	2023	"17.08.2023"	"11"	NA	"28"	"01"	10.65	"NOR"	8	"82801"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"255370"	4	"2013"	"M 0001VN"	2023	"01.09.2023"	"20"	NA	"07"	"34"	8.47	"NOR"	8	"80734"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	202399	999
"1594785"	1	"2013"	"VL0001ØN"	2023	"21.08.2023"	"53"	NA	"30"	"13"	86.1	"NOR"	0	"03013"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1598013"	1	"2013"	"R 0001K"	2023	"05.11.2023"	"53"	NA	"28"	"11"	65	"NOR"	0	"02811"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597207"	1	"2013"	"GG206"	2023	"11.10.2023"	"53"	NA	"42"	"42"	NA	"SWE"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597991"	1	"2013"	"VL0181AV"	2023	"04.11.2023"	"53"	NA	"30"	"04"	74.6	"NOR"	0	"03004"	"Sørlige Norskehav"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1598074"	1	"2013"	"N 0024ME"	2023	"06.11.2023"	"53"	NA	"28"	"54"	67.4	"NOR"	0	"02854"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597803"	2	"2013"	"R 0001K"	2023	"30.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597742"	1	"2013"	"M 0023HØ"	2023	"28.10.2023"	"53"	NA	"07"	"15"	69.95	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597742"	2	"2013"	"M 0023HØ"	2023	"28.10.2023"	"53"	NA	"07"	"15"	69.95	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1591659"	2	"2013"	"SO734"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	"04363"	"Vest av Skottland (Hebridene)"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1591140"	3	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"04382"	"Vest av Skottland (Hebridene)"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1591659"	1	"2013"	"SO734"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	"04363"	"Vest av Skottland (Hebridene)"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1597924"	1	"2013"	"H 0001BN"	2023	"02.11.2023"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1597704"	2	"2013"	"N 0200B"	2023	"27.10.2023"	"53"	NA	"07"	"15"	69.77	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1597207"	2	"2013"	"GG206"	2023	"11.10.2023"	"53"	NA	"42"	"42"	NA	"SWE"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
