"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1567309"	1	"2013"	"H 0024ØN"	2020	"21.09.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"BARACUDA"	"1982003068"	"LM8775"	"1"	"Under 11 m"	NA	9	1974	NA	200	1963	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567130"	1	"2013"	"H 0007F"	2020	"16.09.2020"	"34"	NA	"28"	"01"	10.66	"NOR"	8	"TOMINA"	"2013060852"	"LG7356"	"1"	"Under 11 m"	NA	NA	2013	NA	496	2013	"01.01.2020"	"02.05.2021 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1568687"	1	"2013"	"H 0059AV"	2020	"11.10.2020"	"34"	NA	"28"	"01"	12.83	"NOR"	8	"HÅBRAND"	"2008043909"	"LG3567"	"2"	"11-14,99 m"	NA	43	2008	NA	280	2007	"01.01.2020"	"30.05.2021 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1568689"	1	"2013"	"H 0024ØN"	2020	"11.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"BARACUDA"	"1982003068"	"LM8775"	"1"	"Under 11 m"	NA	9	1974	NA	200	1963	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1568186"	1	"2013"	"VL0006ØN"	2020	"05.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"SUNNIVA"	"2020114534"	"LH4114"	"1"	"Under 11 m"	NA	NA	2020	NA	250	2020	"20.07.2020"	"27.05.2021 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567933"	1	"2013"	"H 0024ØN"	2020	"02.10.2020"	"34"	NA	"28"	"01"	10.52	"NOR"	8	"BARACUDA"	"1982003068"	"LM8775"	"1"	"Under 11 m"	NA	9	1974	NA	200	1963	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567249"	1	"2013"	"SF0040F"	2020	"19.09.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"YTTERØY"	"2009046488"	"LG4020"	"1"	"Under 11 m"	NA	NA	2008	NA	235	2008	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4602	"KINN"	46	"Vestland"	NA	"NORGE"
"1568696"	1	"2013"	"H 0180AV"	2020	"11.10.2020"	"34"	NA	"28"	"01"	6.6	"NOR"	8	"SIMON"	"2017096354"	NA	"1"	"Under 11 m"	NA	NA	2017	NA	150	2017	"01.01.2020"	"28.07.2021 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1567932"	1	"2013"	"H 0083O"	2020	"02.10.2020"	"34"	NA	"28"	"01"	10.65	"NOR"	8	"VESTREVÅG"	"2010052308"	"LG5544"	"1"	"Under 11 m"	NA	NA	2010	NA	175	2010	"01.01.2020"	"28.02.2021 23:59:59"	"01"	"Fiskefartøy"	4624	"BJØRNAFJORDEN"	46	"Vestland"	NA	"NORGE"
"1568002"	1	"2013"	"VL0006ØN"	2020	"03.10.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"SUNNIVA"	"2020114534"	"LH4114"	"1"	"Under 11 m"	NA	NA	2020	NA	250	2020	"20.07.2020"	"27.05.2021 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567054"	1	"2013"	"VL0006ØN"	2020	"14.09.2020"	"34"	NA	"28"	"01"	7.95	"NOR"	8	"SUNNIVA"	"2020114534"	"LH4114"	"1"	"Under 11 m"	NA	NA	2020	NA	250	2020	"20.07.2020"	"27.05.2021 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1569609"	3	"2013"	"TR0400V"	2020	"28.10.2020"	"53"	NA	"42"	"52"	45	"NOR"	0	"BRUSØYSKJÆR"	"2019108653"	"LFTO"	"5"	"28 m og over"	663	NA	2004	2018	2774	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1569465"	1	"2013"	"GG207"	2020	"26.10.2020"	"53"	NA	"42"	"05"	NA	"SWE"	0	NA	NA	"SBHC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"SVERIGE"
"1569609"	2	"2013"	"TR0400V"	2020	"28.10.2020"	"53"	NA	"42"	"52"	45	"NOR"	0	"BRUSØYSKJÆR"	"2019108653"	"LFTO"	"5"	"28 m og over"	663	NA	2004	2018	2774	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1569609"	1	"2013"	"TR0400V"	2020	"28.10.2020"	"53"	NA	"42"	"52"	45	"NOR"	0	"BRUSØYSKJÆR"	"2019108653"	"LFTO"	"5"	"28 m og over"	663	NA	2004	2018	2774	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5060	"NÆRØYSUND"	50	"Trøndelag"	NA	"NORGE"
"1569603"	1	"2013"	"GG207"	2020	"28.10.2020"	"53"	NA	"42"	"22"	NA	"SWE"	0	NA	NA	"SBHC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"SVERIGE"
"1569603"	2	"2013"	"GG207"	2020	"28.10.2020"	"53"	NA	"42"	"22"	NA	"SWE"	0	NA	NA	"SBHC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"SVERIGE"
"1569465"	2	"2013"	"GG207"	2020	"26.10.2020"	"53"	NA	"42"	"05"	NA	"SWE"	0	NA	NA	"SBHC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"01"	"Fiskefartøy"	NA	NA	NA	NA	NA	"SVERIGE"
"1566381"	1	"2013"	"H 0077S"	2020	"20.08.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566755"	1	"2013"	"H 0030AV"	2020	"02.09.2020"	"11"	NA	"28"	"02"	7	"NOR"	8	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1564069"	1	"2013"	"H 0077S"	2020	"11.05.2020"	"11"	NA	"28"	"41"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564069"	3	"2013"	"H 0077S"	2020	"11.05.2020"	"11"	NA	"28"	"41"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565950"	2	"2013"	"H 0055L"	2020	"15.05.2020"	"11"	NA	"28"	"40"	10.62	"NOR"	8	"HOSØYBUEN"	"1991004834"	"LF2334"	"1"	"Under 11 m"	NA	4	1985	NA	125	2013	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4631	"ALVER"	46	"Vestland"	NA	"NORGE"
"1566550"	1	"2013"	"H 0077S"	2020	"27.08.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	0	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566550"	2	"2013"	"H 0077S"	2020	"27.08.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	0	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566755"	2	"2013"	"H 0030AV"	2020	"02.09.2020"	"11"	NA	"28"	"02"	7	"NOR"	8	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1564004"	2	"2013"	"H 0047S"	2020	"30.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1563992"	1	"2013"	"H 0047S"	2020	"27.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	0	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567224"	2	"2013"	"H 0027S"	2020	"18.09.2020"	"11"	NA	"28"	"41"	12.83	"NOR"	8	"KAROLI"	"1998007459"	"LM6435"	"2"	"11-14,99 m"	NA	17	1978	NA	242	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565950"	1	"2013"	"H 0055L"	2020	"15.05.2020"	"11"	NA	"28"	"40"	10.62	"NOR"	8	"HOSØYBUEN"	"1991004834"	"LF2334"	"1"	"Under 11 m"	NA	4	1985	NA	125	2013	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4631	"ALVER"	46	"Vestland"	NA	"NORGE"
"1565289"	1	"2013"	"H 0129S"	2020	"21.06.2020"	"11"	NA	"28"	"41"	7.85	"NOR"	8	"TORØY"	"2006034887"	NA	"1"	"Under 11 m"	NA	NA	2006	NA	144	2006	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566144"	1	"2013"	"H 0077S"	2020	"12.08.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567622"	1	"2013"	"H 0027S"	2020	"28.09.2020"	"11"	NA	"28"	"02"	12.83	"NOR"	8	"KAROLI"	"1998007459"	"LM6435"	"2"	"11-14,99 m"	NA	17	1978	NA	242	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567622"	2	"2013"	"H 0027S"	2020	"28.09.2020"	"11"	NA	"28"	"02"	12.83	"NOR"	8	"KAROLI"	"1998007459"	"LM6435"	"2"	"11-14,99 m"	NA	17	1978	NA	242	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567623"	1	"2013"	"H 0023S"	2020	"28.09.2020"	"11"	NA	"28"	"02"	10.6	"NOR"	0	"TRELLEVIK"	"2010050248"	"LG4914"	"1"	"Under 11 m"	NA	NA	2010	NA	208	2010	"01.01.2020"	"02.12.2020 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1563956"	1	"2013"	"H 0047S"	2020	"30.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1563956"	2	"2013"	"H 0047S"	2020	"30.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564004"	1	"2013"	"H 0047S"	2020	"30.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566267"	2	"2013"	"H 0047S"	2020	"17.08.2020"	"11"	NA	"28"	"41"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566267"	1	"2013"	"H 0047S"	2020	"17.08.2020"	"11"	NA	"28"	"41"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566381"	2	"2013"	"H 0077S"	2020	"20.08.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1563992"	2	"2013"	"H 0047S"	2020	"27.04.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	0	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1569283"	1	"2013"	"H 0062S"	2020	"21.10.2020"	"11"	NA	"28"	"01"	14.98	"NOR"	8	"BOGASKJÆR"	"1999003262"	"LK6543"	"2"	"11-14,99 m"	NA	24	1999	NA	400	2015	"23.01.2020"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564841"	1	"2013"	"H 0077S"	2020	"19.06.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564212"	1	"2013"	"H 0009FS"	2020	"26.05.2020"	"11"	NA	"28"	"41"	9.3	"NOR"	8	"BRITT EVELYN"	"2000013271"	"LK6966"	"1"	"Under 11 m"	NA	7	2000	NA	85	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4624	"BJØRNAFJORDEN"	46	"Vestland"	NA	"NORGE"
"1564844"	1	"2013"	"H 0129S"	2020	"15.06.2020"	"11"	NA	"28"	"41"	7.85	"NOR"	8	"TORØY"	"2006034887"	NA	"1"	"Under 11 m"	NA	NA	2006	NA	144	2006	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564111"	1	"2013"	"H 0047S"	2020	"18.05.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567395"	1	"2013"	"H 0030AV"	2020	"23.09.2020"	"11"	NA	"28"	"41"	7	"NOR"	8	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1564111"	3	"2013"	"H 0047S"	2020	"18.05.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564191"	1	"2013"	"H 0077S"	2020	"22.05.2020"	"11"	NA	"28"	"41"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564179"	1	"2013"	"H 0009FS"	2020	"24.05.2020"	"11"	NA	"28"	"41"	9.3	"NOR"	8	"BRITT EVELYN"	"2000013271"	"LK6966"	"1"	"Under 11 m"	NA	7	2000	NA	85	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4624	"BJØRNAFJORDEN"	46	"Vestland"	NA	"NORGE"
"1564282"	1	"2013"	"H 0047S"	2020	"22.05.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	0	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564841"	2	"2013"	"H 0077S"	2020	"19.06.2020"	"11"	NA	"28"	"02"	6.4	"NOR"	8	"BOGEN"	"1992003483"	NA	"1"	"Under 11 m"	NA	3	1984	NA	65	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565955"	2	"2013"	"H 0047S"	2020	"31.07.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564844"	2	"2013"	"H 0129S"	2020	"15.06.2020"	"11"	NA	"28"	"41"	7.85	"NOR"	8	"TORØY"	"2006034887"	NA	"1"	"Under 11 m"	NA	NA	2006	NA	144	2006	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567395"	3	"2013"	"H 0030AV"	2020	"23.09.2020"	"11"	NA	"28"	"41"	7	"NOR"	8	"ENDREBOY"	"2012058828"	NA	"1"	"Under 11 m"	NA	NA	2012	NA	150	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1565955"	1	"2013"	"H 0047S"	2020	"31.07.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565953"	1	"2013"	"H 0047S"	2020	"31.07.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565953"	2	"2013"	"H 0047S"	2020	"31.07.2020"	"11"	NA	"28"	"02"	7.67	"NOR"	8	"BOGEN"	"2019108373"	"LH3059"	"1"	"Under 11 m"	NA	NA	2018	NA	200	2018	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1568372"	1	"2013"	"H 0040AV"	2020	"06.10.2020"	"11"	NA	"28"	"02"	14.84	"NOR"	0	"FLIPPER"	"2001014961"	"LK7442"	"2"	"11-14,99 m"	NA	NA	2001	NA	400	2011	"19.02.2020"	"20.01.2021 23:59:59"	"04"	"Leiefartøy (Erstatningsfartøy)"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1567224"	1	"2013"	"H 0027S"	2020	"18.09.2020"	"11"	NA	"28"	"41"	12.83	"NOR"	8	"KAROLI"	"1998007459"	"LM6435"	"2"	"11-14,99 m"	NA	17	1978	NA	242	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1567623"	2	"2013"	"H 0023S"	2020	"28.09.2020"	"11"	NA	"28"	"02"	10.6	"NOR"	0	"TRELLEVIK"	"2010050248"	"LG4914"	"1"	"Under 11 m"	NA	NA	2010	NA	208	2010	"01.01.2020"	"02.12.2020 23:59:59"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1568822"	1	"2013"	"H 0212AV"	2020	"11.10.2020"	"11"	NA	"28"	"02"	7.65	"NOR"	0	"ZANDER BOY"	"2011053288"	"LF5298"	"1"	"Under 11 m"	NA	NA	2011	NA	330	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1568970"	1	"2013"	"H 0043AV"	2020	"15.10.2020"	"11"	NA	"28"	"02"	12.21	"NOR"	8	"ZANDER"	"2004028925"	"LK7818"	"2"	"11-14,99 m"	NA	13	2002	NA	175	2002	"01.01.2020"	"30.10.2021 01:01:03"	"04"	"Leiefartøy (Erstatningsfartøy)"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1568372"	2	"2013"	"H 0040AV"	2020	"06.10.2020"	"11"	NA	"28"	"02"	14.84	"NOR"	0	"FLIPPER"	"2001014961"	"LK7442"	"2"	"11-14,99 m"	NA	NA	2001	NA	400	2011	"19.02.2020"	"20.01.2021 23:59:59"	"04"	"Leiefartøy (Erstatningsfartøy)"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1565072"	1	"2013"	"H 0029B"	2020	"11.06.2020"	"12"	NA	"08"	"15"	5.3	"NOR"	8	"TUESUND"	"2017099473"	NA	"1"	"Under 11 m"	NA	NA	2001	NA	40	2005	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1569811"	2	"2013"	"H 0165B"	2020	"03.11.2020"	"12"	NA	"08"	"15"	13.99	"NOR"	8	"NOTHOLMEN"	"2003020226"	"LK7887"	"2"	"11-14,99 m"	NA	NA	2003	NA	360	2002	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1569810"	2	"2013"	"ZZ4613ZZ"	2020	"20.10.2020"	"12"	NA	"08"	"15"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10"	"Landnotfartøy"	NA	NA	NA	NA	NA	"NORGE"
"1569810"	1	"2013"	"ZZ4613ZZ"	2020	"20.10.2020"	"12"	NA	"08"	"15"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10"	"Landnotfartøy"	NA	NA	NA	NA	NA	"NORGE"
"1569811"	1	"2013"	"H 0165B"	2020	"03.11.2020"	"12"	NA	"08"	"15"	13.99	"NOR"	8	"NOTHOLMEN"	"2003020226"	"LK7887"	"2"	"11-14,99 m"	NA	NA	2003	NA	360	2002	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1565277"	1	"2013"	"H 0009T"	2020	"18.06.2020"	"12"	NA	"28"	"41"	4.27	"NOR"	8	"PLYTTEN"	"2014064212"	NA	"1"	"Under 11 m"	NA	NA	1989	NA	20	2013	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4616	"TYSNES"	46	"Vestland"	NA	"NORGE"
"1565277"	2	"2013"	"H 0009T"	2020	"18.06.2020"	"12"	NA	"28"	"41"	4.27	"NOR"	8	"PLYTTEN"	"2014064212"	NA	"1"	"Under 11 m"	NA	NA	1989	NA	20	2013	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4616	"TYSNES"	46	"Vestland"	NA	"NORGE"
"1565275"	1	"2013"	"H 0009FS"	2020	"18.06.2020"	"12"	NA	"28"	"41"	9.3	"NOR"	8	"BRITT EVELYN"	"2000013271"	"LK6966"	"1"	"Under 11 m"	NA	7	2000	NA	85	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4624	"BJØRNAFJORDEN"	46	"Vestland"	NA	"NORGE"
"1565275"	2	"2013"	"H 0009FS"	2020	"18.06.2020"	"12"	NA	"28"	"41"	9.3	"NOR"	8	"BRITT EVELYN"	"2000013271"	"LK6966"	"1"	"Under 11 m"	NA	7	2000	NA	85	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4624	"BJØRNAFJORDEN"	46	"Vestland"	NA	"NORGE"
