"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"KvotefartøyRegMerke"	"Kvotetype_kode"	"Kvotetype_bokmål"
"1586100"	2	"2013"	"SF0069SU"	2022	"04.09.2022"	"11"	NA	"28"	"02"	14.94	"NOR"	8	"VL0068SU"	"01"	"Vanlig kvote"
"1586530"	1	"2013"	"SF0069SU"	2022	"09.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1586436"	2	"2013"	"VL0016AV"	2022	"07.09.2022"	"11"	NA	"28"	"41"	10.99	"NOR"	8	"VL0016AV"	"01"	"Vanlig kvote"
"1587778"	1	"2013"	"NT0030NR"	2022	"29.09.2022"	"11"	NA	"30"	"04"	27.15	"NOR"	0	"NT0030NR"	"01"	"Vanlig kvote"
"1586798"	1	"2013"	"TR0096AA"	2022	"12.09.2022"	"11"	NA	"28"	"39"	14.99	"NOR"	8	"TR0096AA"	"01"	"Vanlig kvote"
"1585974"	2	"2013"	"VL0050AV"	2022	"02.09.2022"	"11"	NA	"28"	"01"	27.1	"NOR"	0	"VL0050AV"	"01"	"Vanlig kvote"
"1585974"	1	"2013"	"VL0050AV"	2022	"02.09.2022"	"11"	NA	"28"	"01"	27.1	"NOR"	0	"VL0050AV"	"01"	"Vanlig kvote"
"1586798"	2	"2013"	"TR0096AA"	2022	"12.09.2022"	"11"	NA	"28"	"39"	14.99	"NOR"	8	"TR0096AA"	"01"	"Vanlig kvote"
"1586799"	1	"2013"	"SF0040F"	2022	"12.09.2022"	"11"	NA	"28"	"39"	10.65	"NOR"	8	"SF0040F"	"01"	"Vanlig kvote"
"1586384"	2	"2013"	"VL0028AV"	2022	"07.09.2022"	"11"	NA	"28"	"41"	14.88	"NOR"	8	"VL0028AV"	"01"	"Vanlig kvote"
"1587487"	1	"2013"	"N 0100B"	2022	"24.09.2022"	"11"	NA	"30"	"04"	39.7	"NOR"	0	"N 0100B"	"01"	"Vanlig kvote"
"1587536"	1	"2013"	"T 0001I"	2022	"24.09.2022"	"11"	NA	"30"	"04"	43.15	"NOR"	0	"T 0001I"	"01"	"Vanlig kvote"
"1586961"	1	"2013"	"SF0227V"	2022	"13.09.2022"	"11"	NA	"28"	"36"	9.7	"NOR"	8	"SF0227V"	"01"	"Vanlig kvote"
"1586885"	3	"2013"	"VL0050G"	2022	"12.09.2022"	"11"	NA	"08"	"55"	34.99	"NOR"	0	"VL0050G"	"01"	"Vanlig kvote"
"1586799"	2	"2013"	"SF0040F"	2022	"12.09.2022"	"11"	NA	"28"	"39"	10.65	"NOR"	8	"SF0040F"	"01"	"Vanlig kvote"
"1587017"	1	"2013"	"N 0100B"	2022	"14.09.2022"	"11"	NA	"08"	"55"	39.7	"NOR"	0	"N 0100B"	"01"	"Vanlig kvote"
"1586180"	2	"2013"	"R 0051SD"	2022	"04.09.2022"	"11"	NA	"28"	"52"	34.07	"NOR"	0	"R 0051SD"	"01"	"Vanlig kvote"
"1586746"	2	"2013"	"N 0025ME"	2022	"11.09.2022"	"11"	NA	"28"	"52"	41.45	"NOR"	0	"N 0025ME"	"01"	"Vanlig kvote"
"1586753"	2	"2013"	"M 0011AV"	2022	"11.09.2022"	"11"	NA	"28"	"52"	33.19	"NOR"	0	"M 0011AV"	"01"	"Vanlig kvote"
"1587487"	2	"2013"	"N 0100B"	2022	"24.09.2022"	"11"	NA	"30"	"04"	39.7	"NOR"	0	"N 0100B"	"01"	"Vanlig kvote"
"1586341"	3	"2013"	"N 0025VV"	2022	"06.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586340"	1	"2013"	"N 0025VV"	2022	"06.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586917"	1	"2013"	"SF0210V"	2022	"13.09.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1586918"	1	"2013"	"SF0011V"	2022	"13.09.2022"	"11"	NA	"28"	"36"	10.65	"NOR"	8	"SF0011V"	"01"	"Vanlig kvote"
"1587294"	1	"2013"	"VL0055A"	2022	"21.09.2022"	"11"	NA	"08"	"55"	33.76	"NOR"	0	"VL0055A"	"01"	"Vanlig kvote"
"1586223"	1	"2013"	"T 0042T"	2022	"05.09.2022"	"11"	NA	"28"	"52"	55	"NOR"	0	"T 0042T"	"01"	"Vanlig kvote"
"1586223"	2	"2013"	"T 0042T"	2022	"05.09.2022"	"11"	NA	"28"	"52"	55	"NOR"	0	"T 0042T"	"01"	"Vanlig kvote"
"1587219"	4	"2013"	"H 0260K"	2022	"20.09.2022"	"11"	NA	"28"	"51"	36.99	"NOR"	0	"H 0260K"	"01"	"Vanlig kvote"
"1587661"	1	"2013"	"N 0400B"	2022	"27.09.2022"	"11"	NA	"30"	"04"	80.16	"NOR"	0	"N 0400B"	"01"	"Vanlig kvote"
"1587661"	3	"2013"	"N 0400B"	2022	"27.09.2022"	"11"	NA	"30"	"04"	80.16	"NOR"	0	"N 0400B"	"01"	"Vanlig kvote"
"1586341"	2	"2013"	"N 0025VV"	2022	"06.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586384"	1	"2013"	"VL0028AV"	2022	"07.09.2022"	"11"	NA	"28"	"41"	14.88	"NOR"	8	"VL0028AV"	"01"	"Vanlig kvote"
"1587509"	1	"2013"	"SF0028B"	2022	"24.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	"SF0028B"	"01"	"Vanlig kvote"
"1586885"	1	"2013"	"VL0050G"	2022	"12.09.2022"	"11"	NA	"08"	"55"	34.99	"NOR"	0	"VL0050G"	"01"	"Vanlig kvote"
"1586945"	1	"2013"	"SF0210V"	2022	"14.09.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1587017"	3	"2013"	"N 0100B"	2022	"14.09.2022"	"11"	NA	"08"	"55"	39.7	"NOR"	0	"N 0100B"	"01"	"Vanlig kvote"
"1586980"	3	"2013"	"M 0200HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	48.3	"NOR"	0	"M 0200HØ"	"01"	"Vanlig kvote"
"1586962"	1	"2013"	"SF0227V"	2022	"11.09.2022"	"11"	NA	"28"	"36"	9.7	"NOR"	8	"SF0227V"	"01"	"Vanlig kvote"
"1587152"	1	"2013"	"SF0011V"	2022	"20.09.2022"	"11"	NA	"28"	"36"	10.65	"NOR"	8	"SF0011V"	"01"	"Vanlig kvote"
"1587151"	1	"2013"	"SF0210V"	2022	"20.09.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1587267"	1	"2013"	"N 0025VV"	2022	"21.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586436"	1	"2013"	"VL0016AV"	2022	"07.09.2022"	"11"	NA	"28"	"41"	10.99	"NOR"	8	"VL0016AV"	"01"	"Vanlig kvote"
"1586388"	1	"2013"	"SF0069SU"	2022	"07.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"SF0069SU"	"01"	"Vanlig kvote"
"1586391"	1	"2013"	"SF0034SU"	2022	"07.09.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	8	"SF0034SU"	"01"	"Vanlig kvote"
"1586746"	1	"2013"	"N 0025ME"	2022	"11.09.2022"	"11"	NA	"28"	"52"	41.45	"NOR"	0	"N 0025ME"	"01"	"Vanlig kvote"
"1586437"	1	"2013"	"SF0208A"	2022	"06.09.2022"	"11"	NA	"28"	"03"	10.43	"NOR"	8	"SF0208A"	"01"	"Vanlig kvote"
"1587291"	3	"2013"	"NT0030NR"	2022	"21.09.2022"	"11"	NA	"08"	"55"	27.15	"NOR"	0	"NT0030NR"	"01"	"Vanlig kvote"
"1586390"	1	"2013"	"SF0069SU"	2022	"07.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1586375"	2	"2013"	"VL0153AV"	2022	"07.09.2022"	"11"	NA	"28"	"41"	14.99	"NOR"	8	"VL0153AV"	"01"	"Vanlig kvote"
"1586389"	1	"2013"	"SF0069SU"	2022	"07.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL0068SU"	"01"	"Vanlig kvote"
"1586341"	1	"2013"	"N 0025VV"	2022	"06.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586207"	2	"2013"	"SF0069SU"	2022	"05.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1586210"	3	"2013"	"SF0069SU"	2022	"05.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL0068SU"	"01"	"Vanlig kvote"
"1587668"	1	"2013"	"SF0210V"	2022	"27.09.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1586355"	1	"2013"	"SF0012F"	2022	"06.09.2022"	"11"	NA	"28"	"52"	34.79	"NOR"	0	"SF0012F"	"01"	"Vanlig kvote"
"1586514"	1	"2013"	"SF0051SU"	2022	"09.09.2022"	"11"	NA	"28"	"03"	19.2	"NOR"	8	"SF0051SU"	"01"	"Vanlig kvote"
"1586321"	1	"2013"	"SF0208A"	2022	"06.09.2022"	"11"	NA	"28"	"03"	10.43	"NOR"	8	"SF0208A"	"01"	"Vanlig kvote"
"1586831"	1	"2013"	"SF0069SU"	2022	"12.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1587934"	2	"2013"	"T 0023T"	2022	"29.09.2022"	"11"	NA	"28"	"51"	38.05	"NOR"	0	"T 0023T"	"01"	"Vanlig kvote"
"1586946"	1	"2013"	"SF0011V"	2022	"14.09.2022"	"11"	NA	"28"	"36"	10.65	"NOR"	8	"SF0011V"	"01"	"Vanlig kvote"
"1586528"	1	"2013"	"SF0069SU"	2022	"09.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"SF0069SU"	"01"	"Vanlig kvote"
"1586241"	3	"2013"	"SF0100SU"	2022	"05.09.2022"	"11"	NA	"28"	"51"	38.55	"NOR"	0	"SF0100SU"	"01"	"Vanlig kvote"
"1587714"	1	"2013"	"VL0002ØN"	2022	"28.09.2022"	"11"	NA	"28"	"41"	14.99	"NOR"	8	"VL0002ØN"	"01"	"Vanlig kvote"
"1586100"	1	"2013"	"SF0069SU"	2022	"04.09.2022"	"11"	NA	"28"	"02"	14.94	"NOR"	8	"VL0068SU"	"01"	"Vanlig kvote"
"1586054"	1	"2013"	"VL0040AV"	2022	"03.09.2022"	"11"	NA	"28"	"01"	14.45	"NOR"	0	"VL0088AV"	"01"	"Vanlig kvote"
"1586054"	2	"2013"	"VL0040AV"	2022	"03.09.2022"	"11"	NA	"28"	"01"	14.45	"NOR"	0	"VL0088AV"	"01"	"Vanlig kvote"
"1586749"	1	"2013"	"SF0002S"	2022	"11.09.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	"SF0002S"	"01"	"Vanlig kvote"
"1586753"	1	"2013"	"M 0011AV"	2022	"11.09.2022"	"11"	NA	"28"	"52"	33.19	"NOR"	0	"M 0011AV"	"01"	"Vanlig kvote"
"1585731"	1	"2013"	"SF0210V"	2022	"30.08.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1585245"	1	"2013"	"VL0008FJ"	2022	"24.08.2022"	"11"	NA	"07"	"33"	14.85	"NOR"	8	"VL9001SD"	"01"	"Vanlig kvote"
"1585245"	3	"2013"	"VL0008FJ"	2022	"24.08.2022"	"11"	NA	"07"	"33"	14.85	"NOR"	8	"VL9001SD"	"01"	"Vanlig kvote"
"1584568"	3	"2013"	"H 0116B"	2022	"16.08.2022"	"11"	NA	"28"	"04"	12.06	"NOR"	8	"H 0116B"	"01"	"Vanlig kvote"
"1584868"	1	"2013"	"SF0210V"	2022	"20.08.2022"	"11"	NA	"28"	"04"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1584567"	3	"2013"	"H 0033K"	2022	"16.08.2022"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"H 0033K"	"01"	"Vanlig kvote"
"1584987"	2	"2013"	"VL0015A"	2022	"21.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	8	"VL0017A"	"01"	"Vanlig kvote"
"1584421"	1	"2013"	"H 0010AM"	2022	"13.08.2022"	"11"	NA	"34"	"05"	57.5	"NOR"	0	"H 0010AM"	"01"	"Vanlig kvote"
"1583098"	2	"2013"	"M 0005VN"	2022	"15.06.2022"	"11"	NA	"07"	"33"	9.1	"NOR"	8	"M 0005VN"	"01"	"Vanlig kvote"
"1587217"	1	"2013"	"T 0079T"	2022	"20.09.2022"	"11"	NA	"30"	"14"	49.9	"NOR"	0	"T 0079T"	"01"	"Vanlig kvote"
"1587219"	1	"2013"	"H 0260K"	2022	"20.09.2022"	"11"	NA	"28"	"51"	36.99	"NOR"	0	"H 0260K"	"01"	"Vanlig kvote"
"1587903"	2	"2013"	"N 0210BØ"	2022	"29.09.2022"	"11"	NA	"28"	"51"	44.2	"NOR"	0	"N 0210BØ"	"01"	"Vanlig kvote"
"1585924"	1	"2013"	"SF0210V"	2022	"01.09.2022"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"SF0210V"	"01"	"Vanlig kvote"
"1585244"	1	"2013"	"R 0096K"	2022	"24.08.2022"	"11"	NA	"07"	"33"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1584356"	1	"2013"	"VL0015A"	2022	"13.08.2022"	"11"	NA	"28"	"37"	14.9	"NOR"	8	"VL0015A"	"01"	"Vanlig kvote"
"1585098"	1	"2013"	"H 0012B"	2022	"22.08.2022"	"11"	NA	"28"	"36"	7.97	"NOR"	8	"H 0012B"	"01"	"Vanlig kvote"
"1585374"	1	"2013"	"H 0012B"	2022	"26.08.2022"	"11"	NA	"28"	"36"	7.97	"NOR"	8	"H 0012B"	"01"	"Vanlig kvote"
"1584178"	2	"2013"	"R 0096K"	2022	"04.08.2022"	"11"	NA	"28"	"36"	14.97	"NOR"	8	"R 0096K"	"01"	"Vanlig kvote"
"1584355"	1	"2013"	"VL0015A"	2022	"13.08.2022"	"11"	NA	"28"	"37"	14.9	"NOR"	8	"VL0017A"	"01"	"Vanlig kvote"
"1584355"	2	"2013"	"VL0015A"	2022	"13.08.2022"	"11"	NA	"28"	"37"	14.9	"NOR"	8	"VL0017A"	"01"	"Vanlig kvote"
"1584794"	1	"2013"	"VL0015A"	2022	"18.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	0	"VL0017A"	"01"	"Vanlig kvote"
"1584676"	2	"2013"	"SF0010A"	2022	"15.08.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1584872"	1	"2013"	"SF0034SU"	2022	"20.08.2022"	"11"	NA	"07"	"33"	12.99	"NOR"	8	"SF0034SU"	"01"	"Vanlig kvote"
"1584873"	1	"2013"	"VL0025K"	2022	"20.08.2022"	"11"	NA	"07"	"33"	14.9	"NOR"	8	"VL0025K"	"01"	"Vanlig kvote"
"1586980"	1	"2013"	"M 0200HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	48.3	"NOR"	0	"M 0200HØ"	"01"	"Vanlig kvote"
"1587267"	3	"2013"	"N 0025VV"	2022	"21.09.2022"	"11"	NA	"28"	"51"	27.42	"NOR"	0	"N 0025VV"	"01"	"Vanlig kvote"
"1586527"	1	"2013"	"SF0069SU"	2022	"09.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL0068SU"	"01"	"Vanlig kvote"
"1585490"	2	"2013"	"H 0015K"	2022	"27.08.2022"	"11"	NA	"28"	"36"	12.24	"NOR"	8	"H 0015K"	"01"	"Vanlig kvote"
"1585864"	1	"2013"	"H 0388B"	2022	"31.08.2022"	"11"	NA	"30"	"14"	68.8	"NOR"	0	"R 9004K"	"01"	"Vanlig kvote"
"1585989"	1	"2013"	"H 0044AV"	2022	"02.09.2022"	"11"	NA	"28"	"41"	6.96	"NOR"	8	"H 0044AV"	"01"	"Vanlig kvote"
"1585236"	1	"2013"	"H 0116B"	2022	"24.08.2022"	"11"	NA	"28"	"36"	12.06	"NOR"	8	"H 0116B"	"01"	"Vanlig kvote"
"1585237"	2	"2013"	"H 0012B"	2022	"24.08.2022"	"11"	NA	"28"	"36"	7.97	"NOR"	8	"H 0012B"	"01"	"Vanlig kvote"
"1584676"	1	"2013"	"SF0010A"	2022	"15.08.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1584872"	3	"2013"	"SF0034SU"	2022	"20.08.2022"	"11"	NA	"07"	"33"	12.99	"NOR"	8	"SF0034SU"	"01"	"Vanlig kvote"
"1584876"	2	"2013"	"H 0033K"	2022	"20.08.2022"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"H 0033K"	"01"	"Vanlig kvote"
"1584211"	2	"2013"	"R 0096K"	2022	"06.08.2022"	"11"	NA	"28"	"36"	14.97	"NOR"	8	"R 0096K"	"01"	"Vanlig kvote"
"1585588"	1	"2013"	"R 0096K"	2022	"28.08.2022"	"11"	NA	"28"	"03"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1584420"	2	"2013"	"H 0010AM"	2022	"13.08.2022"	"11"	NA	"34"	"05"	57.5	"NOR"	0	"H 0010AM"	"01"	"Vanlig kvote"
"1584878"	2	"2013"	"H 0116B"	2022	"20.08.2022"	"11"	NA	"28"	"36"	12.06	"NOR"	8	"H 0116B"	"01"	"Vanlig kvote"
"1587015"	1	"2013"	"N 0210BØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	44.2	"NOR"	0	"N 0210BØ"	"01"	"Vanlig kvote"
"1586335"	1	"2013"	"N 0025ME"	2022	"06.09.2022"	"11"	NA	"28"	"51"	41.45	"NOR"	0	"N 0025ME"	"01"	"Vanlig kvote"
"1586074"	1	"2013"	"VL0002ØN"	2022	"03.09.2022"	"11"	NA	"28"	"01"	14.99	"NOR"	0	"VL0002ØN"	"01"	"Vanlig kvote"
"1587935"	1	"2013"	"T 0023T"	2022	"29.09.2022"	"11"	NA	"28"	"51"	38.05	"NOR"	0	"T 0023T"	"01"	"Vanlig kvote"
"1586101"	1	"2013"	"SF0069SU"	2022	"04.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1586101"	2	"2013"	"SF0069SU"	2022	"04.09.2022"	"11"	NA	"28"	"03"	14.94	"NOR"	8	"VL9001SU"	"01"	"Vanlig kvote"
"1585374"	2	"2013"	"H 0012B"	2022	"26.08.2022"	"11"	NA	"28"	"36"	7.97	"NOR"	8	"H 0012B"	"01"	"Vanlig kvote"
"1585392"	2	"2013"	"H 0033K"	2022	"26.08.2022"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"H 0033K"	"01"	"Vanlig kvote"
"1585426"	2	"2013"	"M 0027HØ"	2022	"23.08.2022"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"M 0027HØ"	"01"	"Vanlig kvote"
"1585300"	3	"2013"	"VL0008FJ"	2022	"25.08.2022"	"11"	NA	"07"	"33"	14.85	"NOR"	8	"VL0008FJ"	"01"	"Vanlig kvote"
"1584974"	2	"2013"	"VL0008FJ"	2022	"21.08.2022"	"11"	NA	"07"	"33"	14.85	"NOR"	8	"VL9001SD"	"01"	"Vanlig kvote"
"1585262"	1	"2013"	"SF0010A"	2022	"24.08.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1584989"	2	"2013"	"VL0015A"	2022	"21.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	8	"VL0017A"	"01"	"Vanlig kvote"
"1584001"	1	"2013"	"SF0010A"	2022	"11.07.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	8	"SF0010A"	"01"	"Vanlig kvote"
"1584795"	2	"2013"	"VL0015A"	2022	"18.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	0	"VL0015A"	"01"	"Vanlig kvote"
"1584971"	1	"2013"	"R 0096K"	2022	"21.08.2022"	"11"	NA	"07"	"33"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1584062"	1	"2013"	"M 0085HØ"	2022	"28.07.2022"	"11"	NA	"07"	"33"	14.7	"NOR"	8	"M 0085HØ"	"01"	"Vanlig kvote"
"1582989"	1	"2013"	"SF0010A"	2022	"08.06.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	8	"SF0010A"	"01"	"Vanlig kvote"
"1583064"	3	"2013"	"M 0002VN"	2022	"02.06.2022"	"11"	NA	"07"	"33"	6.2	"NOR"	8	"M 0002VN"	"01"	"Vanlig kvote"
"1582989"	2	"2013"	"SF0010A"	2022	"08.06.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	8	"SF0010A"	"01"	"Vanlig kvote"
"1586335"	2	"2013"	"N 0025ME"	2022	"06.09.2022"	"11"	NA	"28"	"51"	41.45	"NOR"	0	"N 0025ME"	"01"	"Vanlig kvote"
"1584988"	1	"2013"	"VL0015A"	2022	"21.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	8	"VL0015A"	"01"	"Vanlig kvote"
"1585310"	2	"2013"	"SF0003A"	2022	"25.08.2022"	"11"	NA	"07"	"33"	26.13	"NOR"	8	"SF0003A"	"01"	"Vanlig kvote"
"1584987"	1	"2013"	"VL0015A"	2022	"21.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	8	"VL0017A"	"01"	"Vanlig kvote"
"1585242"	1	"2013"	"H 0057S"	2022	"24.08.2022"	"11"	NA	"28"	"36"	8.9	"NOR"	8	"H 0057S"	"01"	"Vanlig kvote"
"1584002"	1	"2013"	"SF0010A"	2022	"11.07.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1584422"	2	"2013"	"H 0010AM"	2022	"13.08.2022"	"11"	NA	"34"	"05"	57.5	"NOR"	0	"H 0010AM"	"01"	"Vanlig kvote"
"1585295"	1	"2013"	"H 0057S"	2022	"25.08.2022"	"11"	NA	"28"	"36"	8.9	"NOR"	8	"H 0057S"	"01"	"Vanlig kvote"
"1584813"	2	"2013"	"N 0100B"	2022	"18.08.2022"	"11"	NA	"30"	"08"	39.7	"NOR"	0	"N 0100B"	"01"	"Vanlig kvote"
"1584971"	2	"2013"	"R 0096K"	2022	"21.08.2022"	"11"	NA	"07"	"33"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1584881"	2	"2013"	"H 0012B"	2022	"20.08.2022"	"11"	NA	"28"	"36"	7.97	"NOR"	8	"H 0012B"	"01"	"Vanlig kvote"
"1584420"	1	"2013"	"H 0010AM"	2022	"13.08.2022"	"11"	NA	"34"	"05"	57.5	"NOR"	0	"H 0010AM"	"01"	"Vanlig kvote"
"1584135"	4	"2013"	"M 0028HØ"	2022	"02.08.2022"	"11"	NA	"07"	"33"	14.95	"NOR"	8	"M 0028HØ"	"01"	"Vanlig kvote"
"1584568"	1	"2013"	"H 0116B"	2022	"16.08.2022"	"11"	NA	"28"	"04"	12.06	"NOR"	8	"H 0116B"	"01"	"Vanlig kvote"
"1585588"	3	"2013"	"R 0096K"	2022	"28.08.2022"	"11"	NA	"28"	"03"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1584990"	1	"2013"	"VL0015A"	2022	"21.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	8	"VL0015A"	"01"	"Vanlig kvote"
"1584211"	5	"2013"	"R 0096K"	2022	"06.08.2022"	"11"	NA	"28"	"36"	14.97	"NOR"	8	"R 0096K"	"01"	"Vanlig kvote"
"1585094"	2	"2013"	"H 0033K"	2022	"22.08.2022"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"H 0033K"	"01"	"Vanlig kvote"
"1584067"	3	"2013"	"M 0085HØ"	2022	"29.07.2022"	"11"	NA	"07"	"33"	14.7	"NOR"	8	"M 0085HØ"	"01"	"Vanlig kvote"
"1584135"	1	"2013"	"M 0028HØ"	2022	"02.08.2022"	"11"	NA	"07"	"33"	14.95	"NOR"	8	"M 0028HØ"	"01"	"Vanlig kvote"
"1585887"	2	"2013"	"H 0081BN"	2022	"31.08.2022"	"11"	NA	"30"	"14"	60.9	"NOR"	0	"H 0081BN"	"01"	"Vanlig kvote"
"1585426"	1	"2013"	"M 0027HØ"	2022	"23.08.2022"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"M 0027HØ"	"01"	"Vanlig kvote"
"1585613"	2	"2013"	"H 0017BN"	2022	"28.08.2022"	"11"	NA	"30"	"09"	42.9	"NOR"	0	"H 0017BN"	"01"	"Vanlig kvote"
"1585690"	1	"2013"	"N 0119SO"	2022	"29.08.2022"	"11"	NA	"30"	"13"	54.05	"NOR"	0	"N 0119SO"	"01"	"Vanlig kvote"
"1585691"	1	"2013"	"N 0119SO"	2022	"29.08.2022"	"11"	NA	"30"	"14"	54.05	"NOR"	0	"N 0119SO"	"01"	"Vanlig kvote"
"1584646"	1	"2013"	"SF0246A"	2022	"16.08.2022"	"11"	NA	"34"	"05"	36.34	"NOR"	0	"SF0246A"	"01"	"Vanlig kvote"
"1585613"	1	"2013"	"H 0017BN"	2022	"28.08.2022"	"11"	NA	"30"	"09"	42.9	"NOR"	0	"H 0017BN"	"01"	"Vanlig kvote"
"1584796"	1	"2013"	"VL0015A"	2022	"18.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	0	"VL0017A"	"01"	"Vanlig kvote"
"1585487"	1	"2013"	"M 0027HØ"	2022	"27.08.2022"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"M 0027HØ"	"01"	"Vanlig kvote"
"1584677"	1	"2013"	"SF0010A"	2022	"16.08.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1585077"	1	"2013"	"M 0005VN"	2022	"22.08.2022"	"11"	NA	"07"	"33"	9.1	"NOR"	8	"M 0005VN"	"01"	"Vanlig kvote"
"1585162"	1	"2013"	"R 0096K"	2022	"23.08.2022"	"11"	NA	"07"	"33"	14.97	"NOR"	8	"R 0198K"	"01"	"Vanlig kvote"
"1583662"	1	"2013"	"M 0032VN"	2022	"04.07.2022"	"11"	NA	"07"	"33"	5.95	"NOR"	8	"M 0032VN"	"01"	"Vanlig kvote"
"1584067"	1	"2013"	"M 0085HØ"	2022	"29.07.2022"	"11"	NA	"07"	"33"	14.7	"NOR"	8	"M 0085HØ"	"01"	"Vanlig kvote"
"1584080"	1	"2013"	"M 0028HØ"	2022	"30.07.2022"	"11"	NA	"07"	"33"	14.95	"NOR"	8	"M 0028HØ"	"01"	"Vanlig kvote"
"1584877"	2	"2013"	"SF0010A"	2022	"20.08.2022"	"11"	NA	"28"	"03"	12.99	"NOR"	0	"SF0010A"	"01"	"Vanlig kvote"
"1584794"	2	"2013"	"VL0015A"	2022	"18.08.2022"	"11"	NA	"28"	"03"	14.9	"NOR"	0	"VL0017A"	"01"	"Vanlig kvote"
