"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"
2	49	25.656678397787	"Transfer.area"
3	49	27.272263716505	"Transfer.area"
4	49	28.065280427875	"Transfer.area"
5	49	28.600989054273	"Transfer.area"
6	49	28.837844066753	"Transfer.area"
7	49	28.951101427675	"Transfer.area"
8	49	28.766102344391	"Transfer.area"
9	49	29.066096783596	"Transfer.area"
10	49	29.049826880474	"Transfer.area"
11	49	29.105656174559	"Transfer.area"
12	49	0	"Transfer.area"
13	49	28.866463945064	"Transfer.area"
14	49	28.893573883017	"Transfer.area"
15	49	29.068239002414	"Transfer.area"
1	50	21.703344823228	"Transfer.area"
2	50	25.144943259322	"Transfer.area"
3	50	26.868554341066	"Transfer.area"
4	50	27.785716277716	"Transfer.area"
5	50	28.093353004505	"Transfer.area"
6	50	28.394770954328	"Transfer.area"
7	50	28.289110443671	"Transfer.area"
8	50	28.518324900761	"Transfer.area"
9	50	28.477098182535	"Transfer.area"
10	50	28.522363590855	"Transfer.area"
11	50	28.682236933434	"Transfer.area"
12	50	0	"Transfer.area"
13	50	0	"Transfer.area"
14	50	28.789641203346	"Transfer.area"
15	50	28.775953099773	"Transfer.area"
1	51	22.29697490511	"Transfer.area"
2	51	25.511105274202	"Transfer.area"
3	51	27.309445664935	"Transfer.area"
4	51	28.062622266183	"Transfer.area"
5	51	28.451696397951	"Transfer.area"
6	51	28.812978169208	"Transfer.area"
7	51	28.895344661615	"Transfer.area"
8	51	28.906544787952	"Transfer.area"
9	51	28.970716620824	"Transfer.area"
10	51	29.080284785864	"Transfer.area"
11	51	28.856448016912	"Transfer.area"
12	51	0	"Transfer.area"
13	51	29.076745310314	"Transfer.area"
14	51	29.163038206163	"Transfer.area"
15	51	29.022840159569	"Transfer.area"
1	52	21.6427823828	"Transfer.area"
2	52	25.063522549909	"Transfer.area"
3	52	26.775846440864	"Transfer.area"
4	52	27.672304289012	"Transfer.area"
5	52	28.158593236412	"Transfer.area"
6	52	28.415055122911	"Transfer.area"
7	52	28.561229023072	"Transfer.area"
8	52	28.577291761456	"Transfer.area"
9	52	28.708613865578	"Transfer.area"
10	52	28.71728960945	"Transfer.area"
11	52	0	"Transfer.area"
12	52	0	"Transfer.area"
13	52	0	"Transfer.area"
14	52	28.784769896745	"Transfer.area"
15	52	28.856637353027	"Transfer.area"
1	53	21.995665475728	"Transfer.area"
2	53	25.44331260919	"Transfer.area"
3	53	27.224311962934	"Transfer.area"
4	53	28.150926379918	"Transfer.area"
5	53	28.661653595214	"Transfer.area"
6	53	28.921025546432	"Transfer.area"
7	53	29.046175669784	"Transfer.area"
8	53	29.131168854293	"Transfer.area"
9	53	29.219586294353	"Transfer.area"
10	53	29.218759705558	"Transfer.area"
11	53	29.225714487458	"Transfer.area"
12	53	0	"Transfer.area"
13	53	29.06328498304	"Transfer.area"
14	53	29.31074184715	"Transfer.area"
15	53	0	"Transfer.area"
1	54	22.112908381318	"Transfer.area"
2	54	25.343050164923	"Transfer.area"
3	54	26.999899622446	"Transfer.area"
4	54	27.875740979155	"Transfer.area"
5	54	28.348728781827	"Transfer.area"
6	54	28.577063820908	"Transfer.area"
7	54	28.711307156447	"Transfer.area"
8	54	28.805729414838	"Transfer.area"
9	54	28.840711279756	"Transfer.area"
10	54	28.846483916817	"Transfer.area"
11	54	28.873574933804	"Transfer.area"
12	54	0	"Transfer.area"
13	54	0	"Transfer.area"
14	54	0	"Transfer.area"
15	54	28.798243090389	"Transfer.area"
1	55	22.041948743983	"Transfer.area"
2	55	25.302927937782	"Transfer.area"
3	55	27.082514732944	"Transfer.area"
4	55	28.024554748162	"Transfer.area"
5	55	28.530696514165	"Transfer.area"
6	55	28.816215434316	"Transfer.area"
7	55	28.958020231146	"Transfer.area"
8	55	29.054045847762	"Transfer.area"
9	55	29.077077126892	"Transfer.area"
10	55	29.127451316698	"Transfer.area"
11	55	29.182610379577	"Transfer.area"
12	55	0	"Transfer.area"
13	55	29.221381855333	"Transfer.area"
14	55	29.194203233729	"Transfer.area"
15	55	29.102101591483	"Transfer.area"
1	56	21.914277987066	"Transfer.area"
2	56	25.291685773317	"Transfer.area"
3	56	27.001320428154	"Transfer.area"
4	56	27.853256262504	"Transfer.area"
5	56	28.3162059318	"Transfer.area"
6	56	28.537254725161	"Transfer.area"
7	56	28.662856120923	"Transfer.area"
8	56	28.718500894466	"Transfer.area"
9	56	28.768661597728	"Transfer.area"
10	56	28.78029172204	"Transfer.area"
11	56	28.794518063598	"Transfer.area"
12	56	0	"Transfer.area"
13	56	0	"Transfer.area"
14	56	28.797545061176	"Transfer.area"
15	56	28.809938235934	"Transfer.area"
1	57	21.807111545761	"Transfer.area"
2	57	25.165209575936	"Transfer.area"
3	57	26.806485015535	"Transfer.area"
4	57	27.604432852816	"Transfer.area"
5	57	27.974205827471	"Transfer.area"
6	57	28.247190162576	"Transfer.area"
7	57	28.354778680822	"Transfer.area"
8	57	28.393015857749	"Transfer.area"
9	57	28.419102427133	"Transfer.area"
10	57	28.403680142927	"Transfer.area"
11	57	28.422110857499	"Transfer.area"
12	57	0	"Transfer.area"
13	57	28.13641209972	"Transfer.area"
14	57	0	"Transfer.area"
15	57	28.433800612206	"Transfer.area"
1	58	21.889256764859	"Transfer.area"
2	58	25.238788964995	"Transfer.area"
3	58	26.900004672283	"Transfer.area"
4	58	27.651339795654	"Transfer.area"
5	58	28.168997988357	"Transfer.area"
6	58	28.398125089517	"Transfer.area"
7	58	28.603119858829	"Transfer.area"
8	58	28.59220684954	"Transfer.area"
9	58	28.467233251952	"Transfer.area"
10	58	28.591696444162	"Transfer.area"
11	58	28.400879281292	"Transfer.area"
12	58	0	"Transfer.area"
13	58	28.291883916866	"Transfer.area"
14	58	0	"Transfer.area"
15	58	28.776404483107	"Transfer.area"
1	59	22.036228909903	"Transfer.area"
2	59	25.235664157673	"Transfer.area"
3	59	27.138934306794	"Transfer.area"
4	59	27.891594142166	"Transfer.area"
5	59	28.12770450749	"Transfer.area"
6	59	28.648939845521	"Transfer.area"
7	59	28.453224316546	"Transfer.area"
8	59	28.345697287015	"Transfer.area"
9	59	29.016790241475	"Transfer.area"
10	59	28.587544054374	"Transfer.area"
11	59	29.14151754925	"Transfer.area"
12	59	0	"Transfer.area"
13	59	0	"Transfer.area"
14	59	28.010481625486	"Transfer.area"
15	59	29.113744421508	"Transfer.area"
1	60	22.190460096613	"Transfer.area"
2	60	25.086952049917	"Transfer.area"
3	60	26.830160993079	"Transfer.area"
4	60	27.491456225078	"Transfer.area"
5	60	28.056997739235	"Transfer.area"
6	60	28.116673125337	"Transfer.area"
7	60	28.428886701671	"Transfer.area"
8	60	28.222099560885	"Transfer.area"
9	60	28.490572562681	"Transfer.area"
10	60	28.489543720558	"Transfer.area"
11	60	28.485634725463	"Transfer.area"
12	60	28.53101312098	"Transfer.area"
13	60	0	"Transfer.area"
14	60	0	"Transfer.area"
15	60	28.411722400353	"Transfer.area"
1	61	22.856665668872	"Transfer.area"
2	61	26.179390304865	"Transfer.area"
3	61	27.821818865828	"Transfer.area"
4	61	28.400540448461	"Transfer.area"
5	61	29.195332964081	"Transfer.area"
6	61	29.350398251325	"Transfer.area"
7	61	29.662704484415	"Transfer.area"
8	61	29.364654931796	"Transfer.area"
9	61	29.504784377846	"Transfer.area"
10	61	29.791927679833	"Transfer.area"
11	61	29.320940411187	"Transfer.area"
12	61	0	"Transfer.area"
13	61	0	"Transfer.area"
14	61	0	"Transfer.area"
15	61	29.792145156268	"Transfer.area"
1	62	22.118062635915	"Transfer.area"
2	62	24.986606857779	"Transfer.area"
3	62	26.474412894488	"Transfer.area"
4	62	27.291047276021	"Transfer.area"
5	62	27.762506822564	"Transfer.area"
6	62	28.020684757483	"Transfer.area"
7	62	28.145478433927	"Transfer.area"
8	62	28.218105807968	"Transfer.area"
9	62	28.269725096203	"Transfer.area"
10	62	28.287072461347	"Transfer.area"
11	62	28.309357460743	"Transfer.area"
12	62	0	"Transfer.area"
13	62	0	"Transfer.area"
14	62	0	"Transfer.area"
15	62	28.312621039413	"Transfer.area"
1	63	21.519530175053	"Transfer.area"
2	63	25.139437295489	"Transfer.area"
3	63	26.60474212429	"Transfer.area"
4	63	27.482083457511	"Transfer.area"
5	63	28.043229116179	"Transfer.area"
6	63	28.23798324554	"Transfer.area"
7	63	28.488216900117	"Transfer.area"
8	63	28.498302545438	"Transfer.area"
9	63	28.637702490718	"Transfer.area"
10	63	28.524952578872	"Transfer.area"
11	63	28.417889032193	"Transfer.area"
12	63	28.250606617616	"Transfer.area"
13	63	0	"Transfer.area"
14	63	0	"Transfer.area"
15	63	28.683135195499	"Transfer.area"
1	64	22.815698464983	"Transfer.area"
2	64	26.207180663754	"Transfer.area"
3	64	27.801948159243	"Transfer.area"
4	64	28.759423478632	"Transfer.area"
5	64	29.20012472031	"Transfer.area"
6	64	29.538014155134	"Transfer.area"
7	64	29.647547308392	"Transfer.area"
8	64	30.035746342365	"Transfer.area"
9	64	29.603021457747	"Transfer.area"
10	64	29.655153292248	"Transfer.area"
11	64	29.772689079634	"Transfer.area"
12	64	29.571002186079	"Transfer.area"
13	64	29.801725730377	"Transfer.area"
14	64	0	"Transfer.area"
15	64	30.01370686056	"Transfer.area"
1	65	22.064159718879	"Transfer.area"
2	65	25.263751367674	"Transfer.area"
3	65	26.882840396053	"Transfer.area"
4	65	27.727324610448	"Transfer.area"
5	65	28.172165978938	"Transfer.area"
6	65	28.409189767055	"Transfer.area"
7	65	28.530339983232	"Transfer.area"
8	65	28.61944566886	"Transfer.area"
9	65	28.633965307859	"Transfer.area"
10	65	28.655406788218	"Transfer.area"
11	65	28.66879600167	"Transfer.area"
12	65	28.693522378336	"Transfer.area"
13	65	28.703062441991	"Transfer.area"
14	65	0	"Transfer.area"
15	65	0	"Transfer.area"
1	66	22.182760478701	"Transfer.area"
2	66	25.557839908242	"Transfer.area"
3	66	27.211321325949	"Transfer.area"
4	66	28.069179704201	"Transfer.area"
5	66	28.514457460961	"Transfer.area"
6	66	28.737849401281	"Transfer.area"
7	66	28.868834908239	"Transfer.area"
8	66	28.917548538122	"Transfer.area"
9	66	28.952256100147	"Transfer.area"
10	66	28.974759813451	"Transfer.area"
11	66	28.98069375874	"Transfer.area"
12	66	0	"Transfer.area"
13	66	0	"Transfer.area"
14	66	0	"Transfer.area"
15	66	29.06819843478	"Transfer.area"
1	67	22.066435612261	"Transfer.area"
2	67	25.342894335672	"Transfer.area"
3	67	26.979143440783	"Transfer.area"
4	67	27.820255112674	"Transfer.area"
5	67	28.29902541424	"Transfer.area"
6	67	28.543670864733	"Transfer.area"
7	67	28.696804947903	"Transfer.area"
8	67	28.539209458826	"Transfer.area"
9	67	28.667452006687	"Transfer.area"
10	67	28.76931862798	"Transfer.area"
11	67	28.734056294485	"Transfer.area"
12	67	0	"Transfer.area"
13	67	28.686741045414	"Transfer.area"
14	67	0	"Transfer.area"
15	67	0	"Transfer.area"
1	68	22.413883014734	"Transfer.area"
2	68	25.678385080186	"Transfer.area"
3	68	27.238930808761	"Transfer.area"
4	68	28.012027130711	"Transfer.area"
5	68	28.41276116478	"Transfer.area"
6	68	28.591753867842	"Transfer.area"
7	68	28.719111810911	"Transfer.area"
8	68	28.747888207909	"Transfer.area"
9	68	28.752861732239	"Transfer.area"
10	68	28.804012467499	"Transfer.area"
11	68	28.737413538483	"Transfer.area"
12	68	28.881416368179	"Transfer.area"
13	68	28.813959290928	"Transfer.area"
14	68	0	"Transfer.area"
15	68	0	"Transfer.area"
1	69	22.594327953253	"Transfer.area"
2	69	25.797867410613	"Transfer.area"
3	69	27.390178504522	"Transfer.area"
4	69	28.191678585253	"Transfer.area"
5	69	28.60640338975	"Transfer.area"
6	69	28.817336684703	"Transfer.area"
7	69	28.930243898711	"Transfer.area"
8	69	28.982428944558	"Transfer.area"
9	69	29.014153654984	"Transfer.area"
10	69	29.029200275626	"Transfer.area"
11	69	29.033209956031	"Transfer.area"
12	69	29.041582160134	"Transfer.area"
13	69	29.044328458636	"Transfer.area"
14	69	0	"Transfer.area"
15	69	0	"Transfer.area"
1	70	21.75089387927	"Transfer.area"
2	70	25.032710407877	"Transfer.area"
3	70	26.683079029573	"Transfer.area"
4	70	27.581587911459	"Transfer.area"
5	70	28.013382287583	"Transfer.area"
6	70	28.263096235071	"Transfer.area"
7	70	28.370575621788	"Transfer.area"
8	70	28.452736053665	"Transfer.area"
9	70	28.483635463013	"Transfer.area"
10	70	28.507556335083	"Transfer.area"
11	70	28.514431798268	"Transfer.area"
12	70	28.509088165449	"Transfer.area"
13	70	28.596469997242	"Transfer.area"
14	70	0	"Transfer.area"
15	70	0	"Transfer.area"
1	71	22.462304283244	"Transfer.area"
2	71	25.576080498948	"Transfer.area"
3	71	27.146418826134	"Transfer.area"
4	71	27.955930988819	"Transfer.area"
5	71	28.424593565117	"Transfer.area"
6	71	28.700345154823	"Transfer.area"
7	71	28.861549251072	"Transfer.area"
8	71	28.938470599515	"Transfer.area"
9	71	28.953617381215	"Transfer.area"
10	71	28.987423531327	"Transfer.area"
11	71	0	"Transfer.area"
12	71	28.911919008112	"Transfer.area"
13	71	29.055047222069	"Transfer.area"
14	71	0	"Transfer.area"
15	71	0	"Transfer.area"
1	72	21.628386865179	"Transfer.area"
2	72	24.645430372974	"Transfer.area"
3	72	26.26638357491	"Transfer.area"
4	72	27.197118925378	"Transfer.area"
5	72	27.662897864803	"Transfer.area"
6	72	27.920665069847	"Transfer.area"
7	72	28.035055421716	"Transfer.area"
8	72	28.053525418375	"Transfer.area"
9	72	28.195510507708	"Transfer.area"
10	72	28.149909723105	"Transfer.area"
11	72	28.401806267794	"Transfer.area"
12	72	28.107367733651	"Transfer.area"
13	72	28.119028411916	"Transfer.area"
14	72	0	"Transfer.area"
15	72	28.363393903279	"Transfer.area"
1	73	21.904326786943	"Transfer.area"
2	73	25.068693620329	"Transfer.area"
3	73	26.678195410268	"Transfer.area"
4	73	27.492343969142	"Transfer.area"
5	73	27.921011464508	"Transfer.area"
6	73	28.137062652409	"Transfer.area"
7	73	28.247724065908	"Transfer.area"
8	73	28.307560795112	"Transfer.area"
9	73	28.342844908724	"Transfer.area"
10	73	28.352761434591	"Transfer.area"
11	73	28.342927131109	"Transfer.area"
12	73	28.364793433319	"Transfer.area"
13	73	28.359168771572	"Transfer.area"
14	73	0	"Transfer.area"
15	73	0	"Transfer.area"
1	74	22.356755717899	"Transfer.area"
2	74	25.980638304533	"Transfer.area"
3	74	27.734286046459	"Transfer.area"
4	74	28.548845228701	"Transfer.area"
5	74	29.037071679491	"Transfer.area"
6	74	29.35929967082	"Transfer.area"
7	74	29.36470764082	"Transfer.area"
8	74	29.406087940234	"Transfer.area"
9	74	29.452859989892	"Transfer.area"
10	74	29.578409821845	"Transfer.area"
11	74	29.501516011489	"Transfer.area"
12	74	29.487995435403	"Transfer.area"
13	74	29.580653389641	"Transfer.area"
14	74	0	"Transfer.area"
15	74	29.495058601059	"Transfer.area"
1	75	22.256098989868	"Transfer.area"
2	75	25.424383159331	"Transfer.area"
3	75	26.891017215522	"Transfer.area"
4	75	27.435812086559	"Transfer.area"
5	75	28.119579344515	"Transfer.area"
6	75	28.409171575517	"Transfer.area"
7	75	28.348668129035	"Transfer.area"
8	75	28.703012543106	"Transfer.area"
9	75	28.466923588036	"Transfer.area"
10	75	28.647628218003	"Transfer.area"
11	75	28.348360534606	"Transfer.area"
12	75	28.685301777294	"Transfer.area"
13	75	28.722228985472	"Transfer.area"
14	75	0	"Transfer.area"
15	75	28.428282914625	"Transfer.area"
1	76	21.913215225931	"Transfer.area"
2	76	25.494630845229	"Transfer.area"
3	76	27.087183883801	"Transfer.area"
4	76	27.875797354058	"Transfer.area"
5	76	28.316155270096	"Transfer.area"
6	76	28.499681413089	"Transfer.area"
7	76	28.537723201406	"Transfer.area"
8	76	28.338512325038	"Transfer.area"
9	76	28.64454219395	"Transfer.area"
10	76	28.772920351483	"Transfer.area"
11	76	28.750946884332	"Transfer.area"
12	76	28.718566731271	"Transfer.area"
13	76	28.509833414666	"Transfer.area"
14	76	0	"Transfer.area"
15	76	28.636839327052	"Transfer.area"
1	77	22.50451383233	"Transfer.area"
2	77	25.834531437521	"Transfer.area"
3	77	27.578493686101	"Transfer.area"
4	77	28.298488004872	"Transfer.area"
5	77	28.790660906272	"Transfer.area"
6	77	29.17230387372	"Transfer.area"
7	77	29.207184362953	"Transfer.area"
8	77	29.406724784335	"Transfer.area"
9	77	29.247549808723	"Transfer.area"
10	77	29.357518053112	"Transfer.area"
11	77	29.309517081017	"Transfer.area"
12	77	29.04989292165	"Transfer.area"
13	77	29.37737270742	"Transfer.area"
14	77	0	"Transfer.area"
15	77	29.139228034368	"Transfer.area"
1	78	22.330511657339	"Transfer.area"
2	78	25.720870574959	"Transfer.area"
3	78	27.35625152167	"Transfer.area"
4	78	27.856172833132	"Transfer.area"
5	78	28.38504582005	"Transfer.area"
6	78	28.876104966236	"Transfer.area"
7	78	28.585548948354	"Transfer.area"
8	78	29.210368200395	"Transfer.area"
9	78	29.07576621865	"Transfer.area"
10	78	29.024627425089	"Transfer.area"
11	78	29.007880460643	"Transfer.area"
12	78	29.036182880645	"Transfer.area"
13	78	29.007980771797	"Transfer.area"
14	78	28.207680301447	"Transfer.area"
15	78	29.255839312995	"Transfer.area"
1	79	21.466758911528	"Transfer.area"
2	79	24.749259502874	"Transfer.area"
3	79	26.42644357022	"Transfer.area"
4	79	27.242991902407	"Transfer.area"
5	79	27.729918680091	"Transfer.area"
6	79	27.939497265401	"Transfer.area"
7	79	28.060970361138	"Transfer.area"
8	79	28.067382504232	"Transfer.area"
9	79	28.180884620213	"Transfer.area"
10	79	28.201017700691	"Transfer.area"
11	79	0	"Transfer.area"
12	79	28.127177514955	"Transfer.area"
13	79	28.178427194702	"Transfer.area"
14	79	28.151321732376	"Transfer.area"
15	79	28.106479394703	"Transfer.area"
1	80	21.887214250291	"Transfer.area"
2	80	25.311995531599	"Transfer.area"
3	80	27.095500803307	"Transfer.area"
4	80	27.950223864727	"Transfer.area"
5	80	28.39282390278	"Transfer.area"
6	80	28.683116909781	"Transfer.area"
7	80	28.888605957682	"Transfer.area"
8	80	28.865564529446	"Transfer.area"
9	80	28.917709789848	"Transfer.area"
10	80	28.946748455882	"Transfer.area"
11	80	0	"Transfer.area"
12	80	28.978299452031	"Transfer.area"
13	80	28.98337887151	"Transfer.area"
14	80	29.135901868212	"Transfer.area"
15	80	0	"Transfer.area"
1	81	21.85844373885	"Transfer.area"
2	81	25.132975765208	"Transfer.area"
3	81	26.752328349885	"Transfer.area"
4	81	27.591910934292	"Transfer.area"
5	81	28.023778455063	"Transfer.area"
6	81	28.243543653617	"Transfer.area"
7	81	28.354651141475	"Transfer.area"
8	81	28.414691604736	"Transfer.area"
9	81	28.449679536833	"Transfer.area"
10	81	28.462351298466	"Transfer.area"
11	81	28.512738622513	"Transfer.area"
12	81	28.461882977933	"Transfer.area"
13	81	28.483988083491	"Transfer.area"
14	81	28.478960320675	"Transfer.area"
15	81	0	"Transfer.area"
1	82	21.549452033819	"Transfer.area"
2	82	24.903916694247	"Transfer.area"
3	82	26.66591516269	"Transfer.area"
4	82	27.50902224646	"Transfer.area"
5	82	27.919387275702	"Transfer.area"
6	82	28.129500600859	"Transfer.area"
7	82	28.230863414513	"Transfer.area"
8	82	27.828808588872	"Transfer.area"
9	82	28.316059057622	"Transfer.area"
10	82	28.36513618779	"Transfer.area"
11	82	28.349146081093	"Transfer.area"
12	82	28.313679286532	"Transfer.area"
13	82	28.383184526731	"Transfer.area"
14	82	28.288844619198	"Transfer.area"
15	82	0	"Transfer.area"
1	83	22.380683629333	"Transfer.area"
2	83	25.626467840924	"Transfer.area"
3	83	27.257238517219	"Transfer.area"
4	83	28.099543525013	"Transfer.area"
5	83	28.52777216438	"Transfer.area"
6	83	28.782515509455	"Transfer.area"
7	83	28.876621369552	"Transfer.area"
8	83	28.0619044279	"Transfer.area"
9	83	28.947023737863	"Transfer.area"
10	83	28.976341579263	"Transfer.area"
11	83	28.983520636276	"Transfer.area"
12	83	29.010812334397	"Transfer.area"
13	83	28.993993789757	"Transfer.area"
14	83	29.051753031591	"Transfer.area"
