"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"
5	49	0.196737781026	"Transfer.area"
6	49	0.201636001698	"Transfer.area"
7	49	0.206041386249	"Transfer.area"
8	49	0.244907857888	"Transfer.area"
9	49	0.206381211409	"Transfer.area"
10	49	0.212177728933	"Transfer.area"
11	49	0.205343884605	"Transfer.area"
12	49	0	"Transfer.area"
13	49	0.243947935617	"Transfer.area"
14	49	0.240032710781	"Transfer.area"
15	49	0.213008662938	"Transfer.area"
1	50	0.0888725086578	"Transfer.area"
2	50	0.133107075301	"Transfer.area"
3	50	0.159792795935	"Transfer.area"
4	50	0.174571295457	"Transfer.area"
5	50	0.185773430347	"Transfer.area"
6	50	0.189514887462	"Transfer.area"
7	50	0.197041594836	"Transfer.area"
8	50	0.195117056736	"Transfer.area"
9	50	0.197594640526	"Transfer.area"
10	50	0.197455446386	"Transfer.area"
11	50	0.194374349839	"Transfer.area"
12	50	0	"Transfer.area"
13	50	0	"Transfer.area"
14	50	0.192419792906	"Transfer.area"
15	50	0.192759492441	"Transfer.area"
1	51	0.0958845136666	"Transfer.area"
2	51	0.143258422757	"Transfer.area"
3	51	0.16905783416	"Transfer.area"
4	51	0.18775592792	"Transfer.area"
5	51	0.198816210649	"Transfer.area"
6	51	0.198216854039	"Transfer.area"
7	51	0.202353289909	"Transfer.area"
8	51	0.206067602657	"Transfer.area"
9	51	0.205339535653	"Transfer.area"
10	51	0.201372261918	"Transfer.area"
11	51	0.212549568532	"Transfer.area"
12	51	0	"Transfer.area"
13	51	0.202639004698	"Transfer.area"
14	51	0.198640170632	"Transfer.area"
15	51	0.205328291456	"Transfer.area"
1	52	0.0922963628353	"Transfer.area"
2	52	0.136534443811	"Transfer.area"
3	52	0.164872904843	"Transfer.area"
4	52	0.182577827119	"Transfer.area"
5	52	0.192946906695	"Transfer.area"
6	52	0.199353055243	"Transfer.area"
7	52	0.202631274613	"Transfer.area"
8	52	0.208360535259	"Transfer.area"
9	52	0.203998211224	"Transfer.area"
10	52	0.205501919016	"Transfer.area"
11	52	0	"Transfer.area"
12	52	0	"Transfer.area"
13	52	0	"Transfer.area"
14	52	0.203520934433	"Transfer.area"
15	52	0.199072517155	"Transfer.area"
1	53	0.092995207743	"Transfer.area"
2	53	0.140452865802	"Transfer.area"
3	53	0.170488049953	"Transfer.area"
4	53	0.188607431955	"Transfer.area"
5	53	0.198489332752	"Transfer.area"
6	53	0.204525361708	"Transfer.area"
7	53	0.208443434523	"Transfer.area"
8	53	0.209921413655	"Transfer.area"
9	53	0.209011386553	"Transfer.area"
10	53	0.210474169408	"Transfer.area"
11	53	0.210970819922	"Transfer.area"
12	53	0	"Transfer.area"
13	53	0.218265416759	"Transfer.area"
14	53	0.208269906065	"Transfer.area"
15	53	0	"Transfer.area"
1	54	0.0938366007636	"Transfer.area"
2	54	0.138171808051	"Transfer.area"
3	54	0.165809685886	"Transfer.area"
4	54	0.182326430678	"Transfer.area"
5	54	0.192513903979	"Transfer.area"
6	54	0.194213703556	"Transfer.area"
7	54	0.197072706295	"Transfer.area"
8	54	0.201840285132	"Transfer.area"
9	54	0.202109477737	"Transfer.area"
10	54	0.20040632088	"Transfer.area"
11	54	0.202904962574	"Transfer.area"
12	54	0	"Transfer.area"
13	54	0	"Transfer.area"
14	54	0	"Transfer.area"
15	54	0.190805955138	"Transfer.area"
1	55	0.0888535405001	"Transfer.area"
2	55	0.134750740286	"Transfer.area"
3	55	0.162834037133	"Transfer.area"
4	55	0.179553501828	"Transfer.area"
5	55	0.189195677406	"Transfer.area"
6	55	0.193545097844	"Transfer.area"
7	55	0.197187966743	"Transfer.area"
8	55	0.197273711502	"Transfer.area"
9	55	0.200363411072	"Transfer.area"
10	55	0.198053508077	"Transfer.area"
11	55	0.193800241051	"Transfer.area"
12	55	0	"Transfer.area"
13	55	0.19100469942	"Transfer.area"
14	55	0.194197289882	"Transfer.area"
15	55	0.204275842913	"Transfer.area"
1	56	0.0861264533406	"Transfer.area"
2	56	0.129927449148	"Transfer.area"
3	56	0.156444318423	"Transfer.area"
4	56	0.174077772972	"Transfer.area"
5	56	0.180389334699	"Transfer.area"
6	56	0.187321789322	"Transfer.area"
7	56	0.18831907876	"Transfer.area"
8	56	0.1914302013	"Transfer.area"
9	56	0.186612814003	"Transfer.area"
10	56	0.188418546895	"Transfer.area"
11	56	0.186790027912	"Transfer.area"
12	56	0	"Transfer.area"
13	56	0	"Transfer.area"
14	56	0.188465954736	"Transfer.area"
15	56	0.184729069723	"Transfer.area"
1	57	0.0861619611462	"Transfer.area"
2	57	0.13019198214	"Transfer.area"
3	57	0.156430919378	"Transfer.area"
4	57	0.172501575085	"Transfer.area"
5	57	0.184756023897	"Transfer.area"
6	57	0.181425116484	"Transfer.area"
7	57	0.182925129478	"Transfer.area"
8	57	0.185744596019	"Transfer.area"
9	57	0.186317579304	"Transfer.area"
10	57	0.190387971248	"Transfer.area"
11	57	0.188985245911	"Transfer.area"
12	57	0	"Transfer.area"
13	57	0.227790418782	"Transfer.area"
14	57	0	"Transfer.area"
15	57	0.188420857506	"Transfer.area"
1	58	0.0859892067177	"Transfer.area"
2	58	0.128249513031	"Transfer.area"
3	58	0.153696510405	"Transfer.area"
4	58	0.169596143986	"Transfer.area"
5	58	0.175848232686	"Transfer.area"
6	58	0.179839679909	"Transfer.area"
7	58	0.179867943728	"Transfer.area"
8	58	0.182680460017	"Transfer.area"
9	58	0.187122525381	"Transfer.area"
10	58	0.184755819858	"Transfer.area"
11	58	0.189887679464	"Transfer.area"
12	58	0	"Transfer.area"
13	58	0.192919506521	"Transfer.area"
14	58	0	"Transfer.area"
15	58	0.180876179756	"Transfer.area"
1	59	0.0953061208973	"Transfer.area"
2	59	0.141684237809	"Transfer.area"
3	59	0.16851803311	"Transfer.area"
4	59	0.185784931986	"Transfer.area"
5	59	0.198102103058	"Transfer.area"
6	59	0.198923358522	"Transfer.area"
7	59	0.207014124439	"Transfer.area"
8	59	0.211603781037	"Transfer.area"
9	59	0.201479999922	"Transfer.area"
10	59	0.209721887552	"Transfer.area"
11	59	0.200434254548	"Transfer.area"
12	59	0	"Transfer.area"
13	59	0	"Transfer.area"
14	59	0.220722702285	"Transfer.area"
15	59	0.20133878588	"Transfer.area"
1	60	0.0895150846159	"Transfer.area"
2	60	0.132794128891	"Transfer.area"
3	60	0.15627542412	"Transfer.area"
4	60	0.175290516761	"Transfer.area"
5	60	0.17898868543	"Transfer.area"
6	60	0.189625362567	"Transfer.area"
7	60	0.184217738604	"Transfer.area"
8	60	0.196623764415	"Transfer.area"
9	60	0.187368540054	"Transfer.area"
10	60	0.188473296181	"Transfer.area"
11	60	0.189203153673	"Transfer.area"
12	60	0.187552006933	"Transfer.area"
13	60	0	"Transfer.area"
14	60	0	"Transfer.area"
15	60	0.192962437139	"Transfer.area"
1	61	0.0971737501038	"Transfer.area"
2	61	0.141290109638	"Transfer.area"
3	61	0.170803622203	"Transfer.area"
4	61	0.202345566373	"Transfer.area"
5	61	0.199037616126	"Transfer.area"
6	61	0.211320498507	"Transfer.area"
7	61	0.204424963533	"Transfer.area"
8	61	0.230463856529	"Transfer.area"
9	61	0.225424184124	"Transfer.area"
10	61	0.20859308615	"Transfer.area"
11	61	0.241183692791	"Transfer.area"
12	61	0	"Transfer.area"
13	61	0	"Transfer.area"
14	61	0	"Transfer.area"
15	61	0.210981082199	"Transfer.area"
1	62	0.0895257588727	"Transfer.area"
2	62	0.128093571541	"Transfer.area"
3	62	0.155611872683	"Transfer.area"
4	62	0.173892432136	"Transfer.area"
5	62	0.178818779342	"Transfer.area"
6	62	0.178862076652	"Transfer.area"
7	62	0.188918379805	"Transfer.area"
8	62	0.193735721005	"Transfer.area"
9	62	0.185260314855	"Transfer.area"
10	62	0.191777476171	"Transfer.area"
11	62	0.180969881527	"Transfer.area"
12	62	0	"Transfer.area"
13	62	0	"Transfer.area"
14	62	0	"Transfer.area"
15	62	0.194334807651	"Transfer.area"
1	63	0.0897000777372	"Transfer.area"
2	63	0.135303836741	"Transfer.area"
3	63	0.163446058519	"Transfer.area"
4	63	0.180112133098	"Transfer.area"
5	63	0.189069239549	"Transfer.area"
6	63	0.194595895998	"Transfer.area"
7	63	0.196723585172	"Transfer.area"
8	63	0.198689480139	"Transfer.area"
9	63	0.198852936083	"Transfer.area"
10	63	0.200234773529	"Transfer.area"
11	63	0.201311645068	"Transfer.area"
12	63	0.202661707034	"Transfer.area"
13	63	0	"Transfer.area"
14	63	0	"Transfer.area"
15	63	0.19981935115	"Transfer.area"
1	64	0.104700986352	"Transfer.area"
2	64	0.154821170518	"Transfer.area"
3	64	0.185453311281	"Transfer.area"
4	64	0.20313971538	"Transfer.area"
5	64	0.212974421127	"Transfer.area"
6	64	0.218106841087	"Transfer.area"
7	64	0.221027997008	"Transfer.area"
8	64	0.221669509793	"Transfer.area"
9	64	0.223839046645	"Transfer.area"
10	64	0.224193004101	"Transfer.area"
11	64	0.224113405873	"Transfer.area"
12	64	0.224861824985	"Transfer.area"
13	64	0.224246667676	"Transfer.area"
14	64	0	"Transfer.area"
15	64	0.223671228905	"Transfer.area"
1	65	0.0922808048805	"Transfer.area"
2	65	0.135361505516	"Transfer.area"
3	65	0.161526839674	"Transfer.area"
4	65	0.177158743289	"Transfer.area"
5	65	0.184905974218	"Transfer.area"
6	65	0.18960864263	"Transfer.area"
7	65	0.190876575513	"Transfer.area"
8	65	0.197522598777	"Transfer.area"
9	65	0.193176657083	"Transfer.area"
10	65	0.194114326706	"Transfer.area"
11	65	0.195056234545	"Transfer.area"
12	65	0.199564549346	"Transfer.area"
13	65	0.201126267665	"Transfer.area"
14	65	0	"Transfer.area"
15	65	0	"Transfer.area"
1	66	0.0964862212998	"Transfer.area"
2	66	0.14154511214	"Transfer.area"
3	66	0.171664518068	"Transfer.area"
4	66	0.185848641127	"Transfer.area"
5	66	0.195635618856	"Transfer.area"
6	66	0.19759121825	"Transfer.area"
7	66	0.203605284852	"Transfer.area"
8	66	0.200614257673	"Transfer.area"
9	66	0.201928607924	"Transfer.area"
10	66	0.203875882173	"Transfer.area"
11	66	0.203202529515	"Transfer.area"
12	66	0	"Transfer.area"
13	66	0	"Transfer.area"
14	66	0	"Transfer.area"
15	66	0.225880509628	"Transfer.area"
1	67	0.0912932148086	"Transfer.area"
2	67	0.136298691542	"Transfer.area"
3	67	0.164261073311	"Transfer.area"
4	67	0.180297476825	"Transfer.area"
5	67	0.187179046081	"Transfer.area"
6	67	0.190858767364	"Transfer.area"
7	67	0.191409697784	"Transfer.area"
8	67	0.204406150932	"Transfer.area"
9	67	0.199965220233	"Transfer.area"
10	67	0.195679063763	"Transfer.area"
11	67	0.198285453868	"Transfer.area"
12	67	0	"Transfer.area"
13	67	0.201435142844	"Transfer.area"
14	67	0	"Transfer.area"
15	67	0	"Transfer.area"
1	68	0.0954472581861	"Transfer.area"
2	68	0.140647705709	"Transfer.area"
3	68	0.168465210529	"Transfer.area"
4	68	0.184714501194	"Transfer.area"
5	68	0.192604497522	"Transfer.area"
6	68	0.199026055726	"Transfer.area"
7	68	0.198467359437	"Transfer.area"
8	68	0.202066508303	"Transfer.area"
9	68	0.205041779947	"Transfer.area"
10	68	0.200964932476	"Transfer.area"
11	68	0.209584871022	"Transfer.area"
12	68	0.193349182632	"Transfer.area"
13	68	0.201410097876	"Transfer.area"
14	68	0	"Transfer.area"
15	68	0	"Transfer.area"
1	69	0.100936138411	"Transfer.area"
2	69	0.146632488421	"Transfer.area"
3	69	0.172667101257	"Transfer.area"
4	69	0.187446112153	"Transfer.area"
5	69	0.194480170295	"Transfer.area"
6	69	0.199357043964	"Transfer.area"
7	69	0.19989824941	"Transfer.area"
8	69	0.204520890223	"Transfer.area"
9	69	0.203663206175	"Transfer.area"
10	69	0.204315007855	"Transfer.area"
11	69	0.20794178412	"Transfer.area"
12	69	0.204411116945	"Transfer.area"
13	69	0.203946644704	"Transfer.area"
14	69	0	"Transfer.area"
15	69	0	"Transfer.area"
1	70	0.0898467900896	"Transfer.area"
2	70	0.135017942366	"Transfer.area"
3	70	0.164436126446	"Transfer.area"
4	70	0.178549142427	"Transfer.area"
5	70	0.189715980018	"Transfer.area"
6	70	0.19324172043	"Transfer.area"
7	70	0.198276684357	"Transfer.area"
8	70	0.197380684439	"Transfer.area"
9	70	0.198660912861	"Transfer.area"
10	70	0.198199229306	"Transfer.area"
11	70	0.198809338281	"Transfer.area"
12	70	0.200486576695	"Transfer.area"
13	70	0.187725149812	"Transfer.area"
14	70	0	"Transfer.area"
15	70	0	"Transfer.area"
1	71	0.0976042815688	"Transfer.area"
2	71	0.140335904219	"Transfer.area"
3	71	0.167268147591	"Transfer.area"
4	71	0.183973424797	"Transfer.area"
5	71	0.193219952461	"Transfer.area"
6	71	0.198052997748	"Transfer.area"
7	71	0.200531791837	"Transfer.area"
8	71	0.202211884935	"Transfer.area"
9	71	0.203845024043	"Transfer.area"
10	71	0.20411560458	"Transfer.area"
11	71	0	"Transfer.area"
12	71	0.207029191191	"Transfer.area"
13	71	0.20355654757	"Transfer.area"
14	71	0	"Transfer.area"
15	71	0	"Transfer.area"
1	72	0.0867493742054	"Transfer.area"
2	72	0.128716996476	"Transfer.area"
3	72	0.155482380542	"Transfer.area"
4	72	0.16920754741	"Transfer.area"
5	72	0.177719112317	"Transfer.area"
6	72	0.182151337517	"Transfer.area"
7	72	0.185615164905	"Transfer.area"
8	72	0.189432052739	"Transfer.area"
9	72	0.185705879745	"Transfer.area"
10	72	0.189105144817	"Transfer.area"
11	72	0.17855653117	"Transfer.area"
12	72	0.192181031389	"Transfer.area"
13	72	0.191880893798	"Transfer.area"
14	72	0	"Transfer.area"
15	72	0.181053646685	"Transfer.area"
1	73	0.0884775381733	"Transfer.area"
2	73	0.130897215594	"Transfer.area"
3	73	0.15544349402	"Transfer.area"
4	73	0.169923676846	"Transfer.area"
5	73	0.175897126089	"Transfer.area"
6	73	0.180695848812	"Transfer.area"
7	73	0.184270504818	"Transfer.area"
8	73	0.185277000774	"Transfer.area"
9	73	0.183577017388	"Transfer.area"
10	73	0.187310035151	"Transfer.area"
11	73	0.197875991772	"Transfer.area"
12	73	0.188048735534	"Transfer.area"
13	73	0.192664686279	"Transfer.area"
14	73	0	"Transfer.area"
15	73	0	"Transfer.area"
1	74	0.09831121487	"Transfer.area"
2	74	0.15269805272	"Transfer.area"
3	74	0.185648966393	"Transfer.area"
4	74	0.204675510958	"Transfer.area"
5	74	0.213178985582	"Transfer.area"
6	74	0.215578474396	"Transfer.area"
7	74	0.220366704981	"Transfer.area"
8	74	0.221898883674	"Transfer.area"
9	74	0.222023240839	"Transfer.area"
10	74	0.219530142202	"Transfer.area"
11	74	0.221768950704	"Transfer.area"
12	74	0.222267630991	"Transfer.area"
13	74	0.220022646047	"Transfer.area"
14	74	0	"Transfer.area"
15	74	0.222230444656	"Transfer.area"
1	75	0.0905896811406	"Transfer.area"
2	75	0.133830582823	"Transfer.area"
3	75	0.16160536274	"Transfer.area"
4	75	0.180893911463	"Transfer.area"
5	75	0.185096293045	"Transfer.area"
6	75	0.187954530021	"Transfer.area"
7	75	0.193491863961	"Transfer.area"
8	75	0.188664108514	"Transfer.area"
9	75	0.194618336264	"Transfer.area"
10	75	0.191527169738	"Transfer.area"
11	75	0.197988546248	"Transfer.area"
12	75	0.191215804086	"Transfer.area"
13	75	0.190535237566	"Transfer.area"
14	75	0	"Transfer.area"
15	75	0.196658826975	"Transfer.area"
1	76	0.0926175668896	"Transfer.area"
2	76	0.138847322912	"Transfer.area"
3	76	0.167091577979	"Transfer.area"
4	76	0.183180030686	"Transfer.area"
5	76	0.191085018871	"Transfer.area"
6	76	0.196010679768	"Transfer.area"
7	76	0.199773466692	"Transfer.area"
8	76	0.206511061103	"Transfer.area"
9	76	0.20105593436	"Transfer.area"
10	76	0.198845070484	"Transfer.area"
11	76	0.199647327753	"Transfer.area"
12	76	0.200527827464	"Transfer.area"
13	76	0.205245861939	"Transfer.area"
14	76	0	"Transfer.area"
15	76	0.202490982185	"Transfer.area"
1	77	0.0963257729284	"Transfer.area"
2	77	0.144265145961	"Transfer.area"
3	77	0.172054391791	"Transfer.area"
4	77	0.198211894165	"Transfer.area"
5	77	0.206576400879	"Transfer.area"
6	77	0.199677991164	"Transfer.area"
7	77	0.21057657646	"Transfer.area"
8	77	0.198890912233	"Transfer.area"
9	77	0.218853250436	"Transfer.area"
10	77	0.210021740377	"Transfer.area"
11	77	0.216070175071	"Transfer.area"
12	77	0.243179720477	"Transfer.area"
13	77	0.210097554931	"Transfer.area"
14	77	0	"Transfer.area"
15	77	0.234705710146	"Transfer.area"
1	78	0.0896478112527	"Transfer.area"
2	78	0.135301740527	"Transfer.area"
3	78	0.163655622773	"Transfer.area"
4	78	0.186165974138	"Transfer.area"
5	78	0.193083753669	"Transfer.area"
6	78	0.190718856414	"Transfer.area"
7	78	0.203458155294	"Transfer.area"
8	78	0.189318852664	"Transfer.area"
9	78	0.194264320234	"Transfer.area"
10	78	0.196333261494	"Transfer.area"
11	78	0.197135336759	"Transfer.area"
12	78	0.196528163949	"Transfer.area"
13	78	0.197393704112	"Transfer.area"
14	78	0.219529907722	"Transfer.area"
15	78	0.190617523299	"Transfer.area"
1	79	0.0815808277016	"Transfer.area"
2	79	0.123532497525	"Transfer.area"
3	79	0.149035024034	"Transfer.area"
4	79	0.165790144396	"Transfer.area"
5	79	0.17167680386	"Transfer.area"
6	79	0.17760834484	"Transfer.area"
7	79	0.180006112442	"Transfer.area"
8	79	0.185690800719	"Transfer.area"
9	79	0.18013793427	"Transfer.area"
10	79	0.180261807777	"Transfer.area"
11	79	0	"Transfer.area"
12	79	0.187526475308	"Transfer.area"
13	79	0.183693546434	"Transfer.area"
14	79	0.185990793675	"Transfer.area"
15	79	0.189643559008	"Transfer.area"
1	80	0.0918410829081	"Transfer.area"
2	80	0.138713112029	"Transfer.area"
3	80	0.167520495947	"Transfer.area"
4	80	0.18556072125	"Transfer.area"
5	80	0.19633250919	"Transfer.area"
6	80	0.200970470405	"Transfer.area"
7	80	0.201991996273	"Transfer.area"
8	80	0.20643710668	"Transfer.area"
9	80	0.206947394798	"Transfer.area"
10	80	0.207186762707	"Transfer.area"
11	80	0	"Transfer.area"
12	80	0.207149546006	"Transfer.area"
13	80	0.20716809714	"Transfer.area"
14	80	0.202557898411	"Transfer.area"
15	80	0	"Transfer.area"
1	81	0.0846394179807	"Transfer.area"
2	81	0.126870412667	"Transfer.area"
3	81	0.156041096842	"Transfer.area"
4	81	0.17256596362	"Transfer.area"
5	81	0.178656825678	"Transfer.area"
6	81	0.182425570471	"Transfer.area"
7	81	0.183098922065	"Transfer.area"
8	81	0.186076047254	"Transfer.area"
9	81	0.190513668178	"Transfer.area"
10	81	0.188825349897	"Transfer.area"
11	81	0.219038726758	"Transfer.area"
12	81	0.18034234418	"Transfer.area"
13	81	0.194422966234	"Transfer.area"
14	81	0.190176329974	"Transfer.area"
15	81	0	"Transfer.area"
1	82	0.0869030613977	"Transfer.area"
2	82	0.132508251522	"Transfer.area"
3	82	0.158876743377	"Transfer.area"
4	82	0.173688488756	"Transfer.area"
5	82	0.181907033289	"Transfer.area"
6	82	0.186160809933	"Transfer.area"
7	82	0.188505715015	"Transfer.area"
8	82	0.202569031464	"Transfer.area"
9	82	0.190115691709	"Transfer.area"
10	82	0.189400649144	"Transfer.area"
11	82	0.190215266219	"Transfer.area"
12	82	0.191421114937	"Transfer.area"
13	82	0.189503634145	"Transfer.area"
14	82	0.192279719655	"Transfer.area"
15	82	0	"Transfer.area"
1	83	0.0983712007398	"Transfer.area"
2	83	0.145063443925	"Transfer.area"
3	83	0.173250028026	"Transfer.area"
4	83	0.188831443253	"Transfer.area"
5	83	0.197231260049	"Transfer.area"
6	83	0.201143534016	"Transfer.area"
7	83	0.203751289746	"Transfer.area"
8	83	0.219131512692	"Transfer.area"
9	83	0.205884639169	"Transfer.area"
10	83	0.205985189331	"Transfer.area"
11	83	0.206168719439	"Transfer.area"
12	83	0.205872614906	"Transfer.area"
13	83	0.206232701564	"Transfer.area"
14	83	0.205315202408	"Transfer.area"
15	83	0	"Transfer.area"
1	84	0.0945479134069	"Transfer.area"
2	84	0.140385132165	"Transfer.area"
3	84	0.167969729905	"Transfer.area"
4	84	0.183762775343	"Transfer.area"
5	84	0.192491629733	"Transfer.area"
6	84	0.197860129586	"Transfer.area"
7	84	0.198454428185	"Transfer.area"
8	84	0.195963361593	"Transfer.area"
9	84	0.200609579533	"Transfer.area"
10	84	0.202137225217	"Transfer.area"
11	84	0.200938054297	"Transfer.area"
12	84	0.202153962983	"Transfer.area"
13	84	0.202841999383	"Transfer.area"
14	84	0.200423345966	"Transfer.area"
15	84	0	"Transfer.area"
1	85	0.0935139872717	"Transfer.area"
2	85	0.139165344588	"Transfer.area"
3	85	0.166452945467	"Transfer.area"
4	85	0.181139166909	"Transfer.area"
5	85	0.190430910967	"Transfer.area"
6	85	0.195346659325	"Transfer.area"
7	85	0.196481520107	"Transfer.area"
8	85	0.199468030479	"Transfer.area"
9	85	0.19913653137	"Transfer.area"
10	85	0.197776632822	"Transfer.area"
11	85	0.198033651354	"Transfer.area"
